zone_id,spec_name,direction,upper,lower,created_timestamp,touch_timestamp,entry_timestamp,risk_units,net_1r_after_cost,same_dir_intraday_overlap_24h,entry_ny_hour,entry_session,intraday_stack_24h,ny_main_or_overlap,ema8_aligned,r,year,month,recalc_entry_right,recalc_entry_left,recalc_touch_right,recalc_created_right
277,m15_2c_1atr,demand,1493.57,1490.73,2019-09-27 14:30:00+00:00,2019-09-27 15:05:00+00:00,2019-09-27 15:25:00+00:00,4.27342857142844,-1.0702012435648882,0,11,london_ny_overlap,False,True,True,-1.0702012435648882,2019,2019-09,0,0,0,0
279,m15_2c_1atr,demand,1491.39,1487.53,2019-09-27 17:00:00+00:00,2019-09-27 17:00:00+00:00,2019-09-27 17:05:00+00:00,5.536285714285668,0.945812045208236,2,13,ny_main,True,True,True,0.945812045208236,2019,2019-09,2,2,2,2
278,m15_2c_1atr,supply,1496.42,1493.57,2019-09-27 16:15:00+00:00,2019-09-27 17:05:00+00:00,2019-09-27 17:30:00+00:00,4.416142857142859,-1.0679325849966033,2,13,ny_main,True,True,True,-1.0679325849966033,2019,2019-09,2,2,2,1
280,m15_2c_1atr,demand,1493.43,1491.67,2019-09-27 18:45:00+00:00,2019-09-27 18:55:00+00:00,2019-09-27 19:05:00+00:00,3.802428571428436,0.9211030544388896,3,15,ny_main,True,True,True,0.9211030544388896,2019,2019-09,3,3,3,3
294,m15_2c_1atr,demand,1485.18,1481.93,2019-09-30 16:45:00+00:00,2019-09-30 16:45:00+00:00,2019-09-30 16:50:00+00:00,3.9302857142856737,-1.0763303285838914,0,12,ny_main,False,True,True,-1.0763303285838914,2019,2019-09,0,0,0,0
295,m15_2c_1atr,supply,1487.11,1482.22,2019-09-30 17:15:00+00:00,2019-09-30 17:15:00+00:00,2019-09-30 17:55:00+00:00,6.394999999999982,0.9530883502736512,2,13,ny_main,True,True,True,0.9530883502736512,2019,2019-09,2,2,2,2
297,m15_2c_1atr,supply,1473.06,1467.35,2019-09-30 20:30:00+00:00,2019-09-30 20:30:00+00:00,2019-09-30 20:35:00+00:00,6.579714285714317,-1.0455946849624385,0,16,ny_main,False,True,True,-1.0455946849624385,2019,2019-09,0,0,0,0
307,m15_2c_1atr,supply,1469.71,1468.51,2019-10-01 15:00:00+00:00,2019-10-01 15:10:00+00:00,2019-10-01 15:25:00+00:00,3.9431428571429024,-1.0760814433736676,2,11,london_ny_overlap,True,True,True,-1.0760814433736676,2019,2019-10,2,2,2,2
308,m15_2c_1atr,supply,1468.67,1466.76,2019-10-01 15:45:00+00:00,2019-10-01 16:10:00+00:00,2019-10-01 16:25:00+00:00,3.6858571428572304,-1.0813921941010018,5,12,ny_main,True,True,True,-1.0813921941010018,2019,2019-10,5,5,5,4
305,m15_2c_1atr,demand,1462.3,1459.83,2019-10-01 12:15:00+00:00,2019-10-01 16:45:00+00:00,2019-10-01 17:05:00+00:00,15.040428571428492,0.9800537598662652,3,13,ny_main,True,True,True,0.9800537598662652,2019,2019-10,3,3,3,0
