risk_pct,entry_timestamp,year,month,net_r,risk_usd,lot,pnl_usd,equity_before,equity_after
0.02,2019-06-12 20:00:00+00:00,2019,2019-06,-1.0470008952551462,100.0,0.1566696508504874,-104.70008952551461,5000.0,4895.299910474485
0.02,2019-06-18 20:00:00+00:00,2019,2019-06,0.9637280641149653,97.9059982094897,0.11837466966049771,94.35475811967476,4895.299910474485,4989.654668594159
0.02,2019-06-21 14:00:00+00:00,2019,2019-06,0.979507996760312,99.79309337188319,0.06816534642250417,97.74813297920807,4989.654668594159,5087.4028015733675
0.02,2019-06-21 19:00:00+00:00,2019,2019-06,0.9779458097038437,101.74805603146736,0.07479903299939837,99.5040850414854,5087.4028015733675,5186.906886614853
0.02,2019-06-27 16:00:00+00:00,2019,2019-06,-1.0402029290705463,103.73813773229706,0.13901923310540337,-107.90871472545916,5186.906886614853,5078.998171889393
0.02,2019-08-15 15:00:00+00:00,2019,2019-08,-1.0367402638300844,100.0,0.1224675461002812,-103.67402638300844,5000.0,4896.325973616991
0.02,2019-08-15 18:00:00+00:00,2019,2019-08,-1.0311434079786446,97.92651947233982,0.10165885159519211,-100.97628502019558,4896.325973616991,4795.349688596795
0.02,2019-08-23 16:00:00+00:00,2019,2019-08,0.964395917398529,95.9069937719359,0.11382268427715891,92.49231324362114,4795.349688596795,4887.842001840417
0.02,2019-09-10 16:00:00+00:00,2019,2019-09,-1.0343625742477052,100.0,0.11454191415901722,-103.43625742477052,5000.0,4896.563742575229
0.02,2019-09-11 18:00:00+00:00,2019,2019-09,0.9660600575362834,97.93127485150458,0.11079272779528264,94.6074930176461,4896.563742575229,4991.171235592876
0.02,2019-09-13 17:00:00+00:00,2019,2019-09,-1.03654652720976,99.82342471185751,0.12160665024677746,-103.47162421926085,4991.171235592876,4887.699611373615
0.02,2019-09-20 18:00:00+00:00,2019,2019-09,0.954217445333448,97.7539922274723,0.1491809164342652,93.27856473444434,4887.699611373615,4980.978176108059
0.02,2019-10-01 17:05:00+00:00,2019,2019-10,0.9800537598662651,100.0,0.06648746711244966,98.0053759866265,5000.0,5098.005375986627
0.02,2019-10-02 17:25:00+00:00,2019,2019-10,0.9687792694349052,101.96010751973255,0.10610896817538865,98.77683847447088,5098.005375986627,5196.782214461098
0.02,2019-10-11 18:30:00+00:00,2019,2019-10,-1.0485122897800778,103.93564428922197,0.1680718698079277,-108.9778003834598,5196.782214461098,5087.804414077638
0.02,2020-01-10 15:35:00+00:00,2020,2020-01,-0.5159088627923363,100.0,0.10037137408410927,-51.59088627923363,5000.0,4948.409113720766
0.02,2020-02-05 16:35:00+00:00,2020,2020-02,0.9574915995303832,100.0,0.1416946682320559,95.74915995303832,5000.0,5095.7491599530385
0.02,2020-03-02 18:20:00+00:00,2020,2020-03,0.9637793645865671,100.0,0.12073545137810975,96.3779364586567,5000.0,5096.377936458657
0.02,2020-03-06 16:05:00+00:00,2020,2020-03,0.9631559555766094,101.92755872917314,0.1251807833928472,98.17213522738773,5096.377936458657,5194.550071686045
0.02,2020-03-06 16:40:00+00:00,2020,2020-03,0.9729660144181258,103.8910014337209,0.09361959449485628,101.08241359887522,5194.550071686045,5295.63248528492
0.02,2020-03-11 16:10:00+00:00,2020,2020-03,0.9622878692646131,105.91264970569841,0.13313972307441782,101.91845801346588,5295.63248528492,5397.550943298386
0.02,2020-03-17 15:50:00+00:00,2020,2020-03,0.9763949462704017,107.95101886596773,0.08493965334986814,105.40282926547168,5397.550943298386,5502.953772563858
0.02,2020-03-18 13:20:00+00:00,2020,2020-03,0.9768938768773728,110.05907545127717,0.08476795160465739,107.51603690313745,5502.953772563858,5610.469809466996
0.02,2020-03-20 14:20:00+00:00,2020,2020-03,0.9728215150064066,112.20939618933991,0.10165604634907195,109.15971479886775,5610.469809466996,5719.629524265863
0.02,2020-03-20 16:40:00+00:00,2020,2020-03,0.9753841825790344,114.39259048531727,0.09386223738992855,111.57672336361941,5719.629524265863,5831.206247629483
0.02,2020-04-01 19:05:00+00:00,2020,2020-04,-1.0459749983580375,100.0,0.15324999452679156,-104.59749983580376,5000.0,4895.402500164197
0.02,2020-04-07 18:20:00+00:00,2020,2020-04,-1.0240798073615414,97.90805000328393,0.0785868994407745,-100.26565698650717,4895.402500164197,4795.136843177689
0.02,2020-04-20 13:35:00+00:00,2020,2020-04,0.9533374811127894,95.90273686355378,0.14916877567435888,91.42767359332302,4795.136843177689,4886.564516771012
0.02,2020-04-22 17:00:00+00:00,2020,2020-04,0.9631566019860349,97.73129033542024,0.12002509427487555,94.13053750717397,4886.564516771012,4980.695054278186
0.02,2020-04-28 19:05:00+00:00,2020,2020-04,-1.0388903292714537,99.61390108556373,0.12913391377438624,-103.48791849879532,4980.695054278186,4877.207135779391
0.02,2020-05-01 17:30:00+00:00,2020,2020-05,0.9513866382702894,100.0,0.16204453909903543,95.13866382702894,5000.0,5095.138663827029
0.02,2020-05-19 17:20:00+00:00,2020,2020-05,0.9500321222071532,101.90277327654057,0.16972884406114536,96.81090795470621,5095.138663827029,5191.949571781735
0.02,2020-05-20 18:10:00+00:00,2020,2020-05,-1.0495061175416687,103.83899143563471,0.17135551051402836,-108.97965675105557,5191.949571781735,5082.96991503068
0.02,2020-06-12 16:10:00+00:00,2020,2020-06,-1.0459126784582073,100.0,0.15304226152735786,-104.59126784582074,5000.0,4895.408732154179
0.02,2020-06-24 14:50:00+00:00,2020,2020-06,-1.0474705004747047,97.90817464308358,0.15492500169573234,-102.55592469395555,4895.408732154179,4792.852807460224
0.02,2020-07-24 16:05:00+00:00,2020,2020-07,0.9678106653995305,100.0,0.10729778200156492,96.78106653995306,5000.0,5096.781066539953
0.02,2020-08-04 16:05:00+00:00,2020,2020-08,0.9612374483165989,100.0,0.12920850561133718,96.12374483165989,5000.0,5096.12374483166
