zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,entry_context_timestamp,entry_atr,entry_ema8,entry_close,entry_close_location,orb30_state,orb15_state,orb30_width,entry_ny_hour,entry_weekday,entry_session,entry_ema8_distance_atr,orb30_width_atr,dir_demand,dir_supply,cost_le_0p03,cost_le_0p05,risk_ge_10,risk_ge_15,fast_confirm_1,fast_confirm_2,fast_confirm_3,body_ge_45,body_ge_60,body_ge_70,tight_zone,wide_zone,impulse_ge_1p5,impulse_ge_2,base_body_low,base_body_high,ny_main_or_overlap,avoid_after_hours,ema8_aligned,closed_m15_timestamp,closed_m15_close,closed_m15_ema8,closed_m15_atr,closed_m15_ema8_distance_atr,closed_m15_ema8_aligned,m15_boundary_entry,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,intraday_stack_24h,xau_sdr_002_clean,orb_continuation,orb_reversal,orb_inside,trade_key
324,15min,m15_2c_1atr,demand,1490.67,1484.08,2019-10-02 16:00:00+00:00,2019-10-02 15:15:00+00:00,2019-10-02 15:30:00+00:00,2019-10-02 15:45:00+00:00,2,2.9529914529914687,2.81623931623936,0.13353566009106066,2019-10-02 17:10:00+00:00,2019-10-02 17:25:00+00:00,1493.24,1483.6309999999999,9.609000000000151,1.1666666666666667,True,2911,2912,2,1493.13,0.6717557251908927,2.7380580705588025,0.08013320845040792,1.7462795296076292,1.0,tp1,2019,2019-10,2019-10-02,0.03122073056509473,0.9687792694349052,0.03-0.05R,2019-10-02 17:20:00+00:00,2.430714285714284,1493.0334582801668,1493.13,0.9618320610687388,above,above,2.0,13,Wednesday,ny_main,0.08497161556465939,0.8228034087569798,True,False,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,2019-10-02 17:15:00+00:00,1493.18,1492.0942752319813,3.458571428571434,0.3139228986423436,True,False,3,3,2,True,True,True,False,False,2019-10-02 17:25:00+00:00|demand|1493.24
344,15min,m15_2c_1atr,demand,1503.55,1498.88,2019-10-04 17:30:00+00:00,2019-10-04 16:45:00+00:00,2019-10-04 17:00:00+00:00,2019-10-04 17:15:00+00:00,2,1.488392725122001,0.9667307407954746,0.794432548179857,2019-10-04 18:35:00+00:00,2019-10-04 19:15:00+00:00,1505.56,1498.5797142857143,6.980285714285628,1.0833333333333333,True,3485,3486,7,1505.55,0.9155844155843427,1.0543981007736385,1.1833326511399584,-0.8423723957267341,1.0,tp1,2019,2019-10,2019-10-04,0.042978183455446475,0.9570218165445535,0.03-0.05R,2019-10-04 19:10:00+00:00,1.51285714285718,1504.5144833650236,1505.55,0.9220779220778434,below,below,0.8299999999999272,15,Friday,ny_main,0.6910874829871937,0.548630783758201,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,2019-10-04 19:00:00+00:00,1505.55,1504.8973736895111,4.072857142857158,0.16023795767876794,True,True,1,1,1,True,False,False,True,False,2019-10-04 19:15:00+00:00|demand|1505.56
1249,15min,m15_2c_1atr,demand,1572.44,1568.13,2020-01-08 16:00:00+00:00,2020-01-08 15:15:00+00:00,2020-01-08 15:30:00+00:00,2020-01-08 15:45:00+00:00,2,2.21333333333332,1.2770370370370085,0.7285382830626774,2020-01-08 16:40:00+00:00,2020-01-08 17:25:00+00:00,1574.49,1567.757,6.732999999999947,0.6666666666666666,True,21550,21551,8,1574.52,0.6919831223628473,0.011881776325549959,1.2282786276548414,-3.6640427743948116,-1.0,stop,2020,2020-01,2020-01-08,0.04455666122085287,-1.0445566612208528,0.03-0.05R,2020-01-08 17:20:00+00:00,1.9985714285714298,1573.2540499354343,1574.52,0.7974683544303628,below,below,2.130000000000109,12,Wednesday,ny_main,0.6184167585389556,1.0657612580415121,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,2020-01-08 17:15:00+00:00,1573.97,1574.0438537347352,3.544285714285723,-0.020837410042167083,False,False,7,4,2,True,False,False,True,False,2020-01-08 17:25:00+00:00|demand|1574.49
1272,15min,m15_2c_1atr,demand,1547.31,1546.25,2020-01-10 09:15:00+00:00,2020-01-10 08:15:00+00:00,2020-01-10 08:30:00+00:00,2020-01-10 09:00:00+00:00,3,1.9710526315788242,0.9763157894736311,0.028301886792428548,2020-01-10 15:25:00+00:00,2020-01-10 15:35:00+00:00,1555.92,1545.9569999999999,9.963000000000193,6.166666666666667,True,22080,22081,1,1555.91,0.9707057256990651,0.7286961758506324,0.9384723476864354,-0.4857974505671035,-0.4857974505671035,time,2020,2020-01,2020-01-10,0.03011141222523278,-0.5159088627923363,0.03-0.05R,2020-01-10 15:30:00+00:00,1.3935714285714766,1550.475671527974,1555.91,0.9707057256990651,above,above,1.2200000000000273,10,Friday,london_ny_overlap,3.9067451875120955,0.8754484879548843,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,2020-01-10 15:30:00+00:00,1554.53,1550.4037601545676,1.6971428571428564,2.431286104210974,True,False,7,4,2,True,True,True,False,False,2020-01-10 15:35:00+00:00|demand|1555.92
1488,15min,m15_2c_1atr,supply,1588.51,1585.82,2020-01-31 19:00:00+00:00,2020-01-31 18:15:00+00:00,2020-01-31 18:30:00+00:00,2020-01-31 18:45:00+00:00,2,2.0146947048391395,0.9541423866227702,0.6059479553903628,2020-01-31 19:35:00+00:00,2020-01-31 19:45:00+00:00,1581.89,1588.876,6.985999999999876,0.5833333333333334,True,26204,26205,1,1581.82,0.7936893203883223,0.008588605783019449,1.0062983109075432,0.687088462639603,-1.0,stop,2020,2020-01,2020-01-31,0.04294302891497356,-1.0429430289149735,0.03-0.05R,2020-01-31 19:40:00+00:00,1.8014285714285734,1583.4866310340449,1581.82,0.06310679611650083,above,above,2.160000000000082,14,Friday,ny_main,-0.8863138174713261,1.1990483743061504,False,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,2020-01-31 19:30:00+00:00,1581.82,1583.5871763657594,3.0135714285714323,-0.5864059995409557,True,True,3,2,1,True,False,False,True,False,2020-01-31 19:45:00+00:00|supply|1581.89
1528,15min,m15_2c_1atr,demand,1554.41,1549.72,2020-02-05 16:15:00+00:00,2020-02-05 15:15:00+00:00,2020-02-05 15:30:00+00:00,2020-02-05 16:00:00+00:00,3,1.71938418474459,2.2974107767670207,0.06823027718553518,2020-02-05 16:30:00+00:00,2020-02-05 16:35:00+00:00,1556.5,1549.4425714285715,7.057428571428545,0.25,True,26994,26995,0,1556.49,0.6305970149253786,1.6691631917736147,0.5611108861989466,0.9507712238371003,1.0,tp1,2020,2020-02,2020-02-05,0.04250840046961677,0.9574915995303832,0.03-0.05R,2020-02-05 16:30:00+00:00,1.3357142857142565,1555.2033024082127,1556.49,0.981343283582107,above,above,2.8199999999999363,11,Wednesday,london_ny_overlap,0.9707896409102833,2.1112299465240625,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,2020-02-05 16:30:00+00:00,1555.85,1554.6978876658918,2.1928571428571297,0.5253932468245422,True,False,14,4,2,True,True,True,False,False,2020-02-05 16:35:00+00:00|demand|1556.5
1688,15min,m15_2c_1atr,supply,1647.78,1643.65,2020-02-21 18:15:00+00:00,2020-02-21 17:30:00+00:00,2020-02-21 17:45:00+00:00,2020-02-21 18:00:00+00:00,2,1.0565083950171121,1.0438707347896456,0.4479418886198455,2020-02-21 18:15:00+00:00,2020-02-21 18:25:00+00:00,1642.0,1648.1891428571428,6.18914285714277,0.0,True,30280,30281,1,1641.91,0.7665369649805065,0.5897424060567121,1.0437632720893937,-5.184885975440924,-1.0,stop,2020,2020-02,2020-02-21,0.04847197858000253,-1.0484719785800025,0.03-0.05R,2020-02-21 18:20:00+00:00,2.107857142857142,1643.4182242774687,1641.91,0.12062256809344477,above,above,1.9400000000000546,13,Friday,ny_main,-0.6728275121843831,0.9203659776347263,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,2020-02-21 18:15:00+00:00,1641.89,1643.1187438685272,3.9771428571428618,-0.3089514037244835,True,False,0,0,0,False,False,False,True,False,2020-02-21 18:25:00+00:00|supply|1642.0
1744,15min,m15_2c_1atr,demand,1645.99,1641.36,2020-02-27 10:15:00+00:00,2020-02-27 09:30:00+00:00,2020-02-27 09:45:00+00:00,2020-02-27 10:00:00+00:00,2,1.8611925708700057,1.58406647116328,0.36069114470843056,2020-02-27 10:55:00+00:00,2020-02-27 11:40:00+00:00,1647.25,1641.041857142857,6.208142857143002,0.6666666666666666,True,31303,31304,8,1647.2,0.7975460122699827,2.1117426421519467,1.3482292841198855,-2.925190418114403,1.0,tp1,2020,2020-02,2020-02-27,0.04832363025519366,0.9516763697448063,0.03-0.05R,2020-02-27 11:35:00+00:00,1.710000000000004,1645.9953472169375,1647.2,0.7975460122699827,missing,missing,,6,Thursday,asia_late,0.7337150778143322,,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,2020-02-27 11:30:00+00:00,1646.51,1646.6166306838877,3.212857142857144,-0.033188741094442295,False,False,8,4,2,True,False,False,False,False,2020-02-27 11:40:00+00:00|demand|1647.25
1763,15min,m15_2c_1atr,demand,1625.71,1620.19,2020-02-28 16:00:00+00:00,2020-02-28 15:15:00+00:00,2020-02-28 15:30:00+00:00,2020-02-28 15:45:00+00:00,2,1.5598545454545722,1.1240727272727309,0.03985507246377319,2020-02-28 16:05:00+00:00,2020-02-28 16:10:00+00:00,1627.76,1619.5615714285716,8.198428571428394,0.08333333333333333,True,31633,31634,0,1627.72,0.3223684210526414,0.09026119988151346,1.4722333548241193,-3.4506612765513256,-1.0,stop,2020,2020-02,2020-02-28,0.03659237833034284,-1.0365923783303428,0.03-0.05R,2020-02-28 16:05:00+00:00,3.2357142857142662,1626.0132338017652,1627.72,0.8519736842105096,inside,inside,11.769999999999982,11,Friday,london_ny_overlap,0.5398394431630789,3.637527593819001,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,True,True,2020-02-28 16:00:00+00:00,1627.97,1624.8755538250498,4.77214285714282,0.6484395517033921,True,False,5,3,2,True,False,False,False,True,2020-02-28 16:10:00+00:00|demand|1627.76
1782,15min,m15_2c_1atr,supply,1601.56,1596.88,2020-03-02 17:45:00+00:00,2020-03-02 17:00:00+00:00,2020-03-02 17:15:00+00:00,2020-03-02 17:30:00+00:00,2,1.249261083743831,0.9221674876847004,0.08974358974360842,2020-03-02 18:05:00+00:00,2020-03-02 18:20:00+00:00,1593.87,1602.1525714285713,8.282571428571373,0.3333333333333333,True,31935,31936,2,1593.8,0.6675603217158169,1.19286625961571,1.2725516575252998,-5.946220980371905,1.0,tp1,2020,2020-03,2020-03-02,0.03622063541343292,0.9637793645865671,0.03-0.05R,2020-03-02 18:15:00+00:00,2.900000000000026,1594.9825029259775,1593.8,0.15549597855225855,below,below,6.440000000000055,13,Monday,ny_main,-0.3836216986129797,2.2206896551724125,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,2020-03-02 18:15:00+00:00,1593.65,1595.554466159452,5.203571428571389,-0.36599212398526565,True,False,4,2,2,True,True,True,False,False,2020-03-02 18:20:00+00:00|supply|1593.87
1783,15min,m15_2c_1atr,demand,1596.95,1591.44,2020-03-02 19:15:00+00:00,2020-03-02 18:15:00+00:00,2020-03-02 18:30:00+00:00,2020-03-02 19:00:00+00:00,3,1.4875391732577579,1.1511714669452382,0.4791288566242971,2020-03-02 19:20:00+00:00,2020-03-02 19:30:00+00:00,1598.03,1591.057,6.972999999999956,0.08333333333333333,True,31949,31950,1,1598.05,0.5161290322580487,0.4961996271332365,1.0942205650365595,6.384626416176719,-1.0,stop,2020,2020-03,2020-03-02,0.04302308905779462,-1.0430230890577947,0.03-0.05R,2020-03-02 19:25:00+00:00,1.9235714285714656,1597.863081367647,1598.05,0.7741935483870731,below,below,6.440000000000055,14,Monday,ny_main,0.08677537515561827,3.3479391013738966,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,2020-03-02 19:15:00+00:00,1598.05,1597.0417182211315,4.781428571428559,0.21087458775258366,True,True,7,3,2,True,False,False,True,False,2020-03-02 19:30:00+00:00|demand|1598.03
1796,15min,m15_2c_1atr,demand,1640.19,1631.03,2020-03-03 19:30:00+00:00,2020-03-03 18:15:00+00:00,2020-03-03 18:30:00+00:00,2020-03-03 19:15:00+00:00,4,1.3068269643623684,1.1012451696006922,0.29912663755458346,2020-03-03 20:40:00+00:00,2020-03-03 20:50:00+00:00,1644.99,1630.5231428571428,14.46685714285718,1.1666666666666667,True,32241,32242,1,1644.89,0.8743455497382726,0.12373108978156687,1.040308883359002,-0.30137852036180457,-1.0,stop,2020,2020-03,2020-03-03,0.02073705415333565,-1.0207370541533356,<=0.03R,2020-03-03 20:45:00+00:00,2.5628571428571343,1643.5103057664378,1644.89,0.9528795811518745,above,above,2.8599999999999,15,Tuesday,ny_main,0.5773611836641878,1.115942028985472,True,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,2020-03-03 20:45:00+00:00,1644.75,1642.3842179128876,7.146428571428585,0.3310439702106291,True,False,0,0,0,False,False,True,False,False,2020-03-03 20:50:00+00:00|demand|1644.99
1809,15min,m15_2c_1atr,demand,1640.07,1633.98,2020-03-04 21:45:00+00:00,2020-03-04 20:45:00+00:00,2020-03-04 21:00:00+00:00,2020-03-04 21:30:00+00:00,3,1.0124602980698862,2.0830686537991383,0.6239737274220042,2020-03-04 21:45:00+00:00,2020-03-04 21:50:00+00:00,1640.26,1633.6704285714286,6.589571428571389,0.0,True,32529,32530,0,1640.29,0.6829268292682792,5.214299650963659,0.9439157109718918,5.108071194744986,1.0,tp1,2020,2020-03,2020-03-04,0.045526481236586216,0.9544735187634138,0.03-0.05R,2020-03-04 21:45:00+00:00,1.6414285714285402,1638.838410861115,1640.29,0.8048780487805115,below,below,5.569999999999936,16,Wednesday,ny_main,0.8660682308263161,3.3933855526545083,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,2020-03-04 21:45:00+00:00,1640.26,1639.6884265461724,2.8464285714285813,0.20080372280014877,True,False,10,4,2,True,False,False,True,False,2020-03-04 21:50:00+00:00|demand|1640.26
1826,15min,m15_2c_1atr,demand,1673.03,1668.84,2020-03-06 10:45:00+00:00,2020-03-06 09:30:00+00:00,2020-03-06 09:45:00+00:00,2020-03-06 10:30:00+00:00,4,1.482504604051579,1.080294659300208,0.27207637231500187,2020-03-06 15:30:00+00:00,2020-03-06 16:05:00+00:00,1676.02,1667.8775714285714,8.142428571428582,4.75,True,33012,33013,6,1676.02,0.7873015873016271,1.377967261434814,1.9109777707598554,-0.5305542396968177,1.0,tp1,2020,2020-03,2020-03-06,0.036844044423390655,0.9631559555766094,0.03-0.05R,2020-03-06 16:00:00+00:00,4.5078571428571035,1675.7133271761213,1676.02,0.9714285714285962,below,below,4.190000000000055,11,Friday,london_ny_overlap,0.06803073259865997,0.9294881952147247,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,True,2020-03-06 16:00:00+00:00,1686.47,1682.1142536193952,5.691428571428593,0.7653168841424142,True,False,8,4,2,True,True,False,True,False,2020-03-06 16:05:00+00:00|demand|1676.02
