risk_pct,entry_timestamp,year,month,net_r,risk_usd,lot,pnl_usd,equity_before,equity_after
0.05,2019-02-28 00:00:00+00:00,2019,2019-02,0.9879549860621981,250.0,0.10037511614834882,246.98874651554954,5000.0,5246.98874651555
0.05,2019-03-18 00:00:00+00:00,2019,2019-03,0.9789503227617176,250.0,0.1754139769856868,244.73758069042938,5000.0,5244.737580690429
0.05,2019-03-25 00:00:00+00:00,2019,2019-03,-1.0136170874995136,262.23687903452145,0.119030084247082,-265.8077815619339,5244.737580690429,4978.929799128496
0.05,2019-03-29 00:00:00+00:00,2019,2019-03,-1.0083259985251087,248.94648995642478,0.06909093694027373,-251.01921806463298,4978.929799128496,4727.910581063863
0.05,2019-05-20 00:00:00+00:00,2019,2019-05,-1.0115718418514947,250.0,0.09643201542912264,-252.89296046287367,5000.0,4747.107039537126
0.05,2019-06-04 14:00:00+00:00,2019,2019-06,-1.0518813153148712,250.0,0.4323442942905935,-262.9703288287178,5000.0,4737.029671171282
0.05,2019-06-04 17:00:00+00:00,2019,2019-06,0.9169369511905694,236.8514835585641,0.6557868779803688,217.17787721915303,4737.029671171282,4954.207548390435
0.05,2019-06-04 23:00:00+00:00,2019,2019-06,0.9544606843908563,247.71037741952173,0.376018701898923,236.42981636255402,4954.207548390435,5190.637364752989
0.05,2019-06-05 15:00:00+00:00,2019,2019-06,0.9226291356569183,259.53186823764946,0.669340165670725,239.45166326752772,5190.637364752989,5430.089028020517
0.05,2019-06-07 11:00:00+00:00,2019,2019-06,0.9447760801535748,271.50445140102585,0.499784668737263,256.51091133890793,5430.089028020517,5686.599939359425
0.05,2019-06-07 16:00:00+00:00,2019,2019-06,-1.034674636329112,284.3299969679712,0.3286346414107298,-294.1890362102931,5686.599939359425,5392.410903149132
0.05,2019-06-12 04:00:00+00:00,2019,2019-06,-1.110439127005002,269.6205451574566,0.9925552543267416,-299.39720278725883,5392.410903149132,5093.013700361873
0.05,2019-06-12 18:00:00+00:00,2019,2019-06,-1.1126488574187288,254.65068501809367,0.956203623606162,-283.33679372627853,5093.013700361873,4809.676906635595
0.05,2019-06-12 20:00:00+00:00,2019,2019-06,-1.0470008952551462,240.48384533177975,0.3767652008331254,-251.7868013567735,4809.676906635595,4557.8901052788215
0.05,2019-06-13 05:00:00+00:00,2019,2019-06,0.9540802938861189,227.89450526394108,0.34882829022295037,217.4296565572526,4557.8901052788215,4775.319761836074
0.05,2019-06-13 08:00:00+00:00,2019,2019-06,0.8681732580037632,238.7659880918037,1.049191410321825,207.29024578214896,4775.319761836074,4982.610007618223
0.05,2019-06-13 11:00:00+00:00,2019,2019-06,-1.09533321227529,249.13050038091114,0.7916803625687527,-272.88091125797376,4982.610007618223,4709.729096360249
0.05,2019-06-14 05:00:00+00:00,2019,2019-06,0.9181860682561963,235.48645481801248,0.6422024247023728,216.2203820769413,4709.729096360249,4925.94947843719
0.05,2019-06-18 15:00:00+00:00,2019,2019-06,-1.044169611307421,246.2974739218595,0.3626287896376068,-257.17633761098773,4925.94947843719,4668.7731408262025
0.05,2019-06-18 20:00:00+00:00,2019,2019-06,0.9637280641149653,233.43865704131014,0.28224240004303347,224.97138504001913,4668.7731408262025,4893.744525866222
0.05,2019-06-19 16:00:00+00:00,2019,2019-06,-1.0629288903539007,244.6872262933111,0.5132631878137294,-260.085121927723,4893.744525866222,4633.659403938499
0.05,2019-06-21 14:00:00+00:00,2019,2019-06,0.979507996760312,231.68297019692497,0.1582549391951981,226.93532202106903,4633.659403938499,4860.594725959568
0.05,2019-06-21 19:00:00+00:00,2019,2019-06,0.9779458097038437,243.0297362979784,0.17866080173134302,237.66991224603808,4860.594725959568,5098.2646382056055
0.05,2019-06-25 16:00:00+00:00,2019,2019-06,0.9754781755762627,254.91323191028027,0.20836458387304388,248.66229439408895,5098.2646382056055,5346.926932599695
0.05,2019-06-25 22:00:00+00:00,2019,2019-06,0.9715612854298985,267.34634662998474,0.253432881438985,259.7433601868152,5346.926932599695,5606.67029278651
0.05,2019-06-26 17:00:00+00:00,2019,2019-06,-1.0397388589270515,280.33351463932553,0.37133779969255587,-291.4736486301022,5606.67029278651,5315.196644156407
0.05,2019-06-26 21:00:00+00:00,2019,2019-06,-1.0436799301121118,265.75983220782035,0.38694569658147193,-277.3682031052645,5315.196644156407,5037.828441051142
0.05,2019-06-27 02:00:00+00:00,2019,2019-06,0.9648858791070987,251.89142205255712,0.294831528194611,243.0464762067188,5037.828441051142,5280.874917257861
0.05,2019-06-27 09:00:00+00:00,2019,2019-06,0.9436755712906356,264.04374586289305,0.49573710466693516,249.171632722885,5280.874917257861,5530.046549980746
0.05,2019-06-27 16:00:00+00:00,2019,2019-06,-1.0402029290705463,276.50232749903734,0.3705401153428253,-287.61853095932213,5530.046549980746,5242.428019021424
0.05,2019-06-27 17:00:00+00:00,2019,2019-06,-1.0750482453005499,262.1214009510712,0.6557250399033255,-281.79315214817103,5242.428019021424,4960.634866873253
0.05,2019-06-27 20:00:00+00:00,2019,2019-06,0.9691271813116538,248.03174334366264,0.2552479680401111,240.3743043024593,4960.634866873253,5201.009171175712
0.05,2019-06-28 10:00:00+00:00,2019,2019-06,0.9780529863614991,260.05045855878564,0.19024436535627007,254.34312759809754,5201.009171175712,5455.35229877381
0.05,2019-06-28 12:00:00+00:00,2019,2019-06,-1.038908343060418,272.7676149386905,0.35376453126021873,-283.38055087649707,5455.35229877381,5171.9717478973125
0.05,2019-07-02 05:00:00+00:00,2019,2019-07,0.964337267555404,250.0,0.29718943703829964,241.08431688885102,5000.0,5241.084316888851
0.05,2019-07-02 06:00:00+00:00,2019,2019-07,0.9402152251893188,262.0542158444426,0.5222284094149882,246.38736356199294,5241.084316888851,5487.471680450844
0.05,2019-07-03 15:00:00+00:00,2019,2019-07,0.9827214533726079,274.3735840225422,0.15802589216193985,269.632807257684,5487.471680450844,5757.104487708529
0.05,2019-07-04 17:00:00+00:00,2019,2019-07,0.9445002378561228,287.8552243854264,0.5325298828421193,271.8793279001629,5757.104487708529,6028.983815608692
