risk_pct,entry_timestamp,year,month,net_r,risk_usd,lot,pnl_usd,equity_before,equity_after
0.02,2019-02-28 00:00:00+00:00,2019,2019-02,0.9879549860621981,100.0,0.040150046459339526,98.79549860621981,5000.0,5098.79549860622
0.02,2019-03-18 00:00:00+00:00,2019,2019-03,0.9789503227617176,100.0,0.07016559079427472,97.89503227617176,5000.0,5097.895032276172
0.02,2019-03-25 00:00:00+00:00,2019,2019-03,-1.0136170874995136,101.95790064552344,0.04627898847856046,-103.34627029988025,5097.895032276172,4994.548761976292
0.02,2019-03-29 00:00:00+00:00,2019,2019-03,-1.0083259985251087,99.89097523952583,0.027723070417199142,-100.7226673520418,4994.548761976292,4893.82609462425
0.02,2019-05-20 00:00:00+00:00,2019,2019-05,-1.0115718418514947,100.0,0.03857280617164906,-101.15718418514948,5000.0,4898.842815814851
0.02,2019-06-04 14:00:00+00:00,2019,2019-06,-1.0518813153148712,100.0,0.17293771771623742,-105.18813153148712,5000.0,4894.811868468513
0.02,2019-06-04 17:00:00+00:00,2019,2019-06,0.9169369511905694,97.89623736937027,0.2710519980957203,89.76467742649866,4894.811868468513,4984.576545895012
0.02,2019-06-04 23:00:00+00:00,2019,2019-06,0.9544606843908563,99.69153091790024,0.15132946966763203,95.15164682787128,4984.576545895012,5079.728192722883
0.02,2019-06-05 15:00:00+00:00,2019,2019-06,0.9226291356569183,101.59456385445766,0.26201530726592676,93.73410463647987,5079.728192722883,5173.462297359363
0.02,2019-06-07 11:00:00+00:00,2019,2019-06,0.9447760801535748,103.46924594718726,0.1904659114919174,97.75526860242974,5173.462297359363,5271.217565961793
0.02,2019-06-07 16:00:00+00:00,2019,2019-06,-1.034674636329112,105.42435131923587,0.12185170140756775,-109.0799023614629,5271.217565961793,5162.137663600331
0.02,2019-06-12 04:00:00+00:00,2019,2019-06,-1.110439127005002,103.24275327200661,0.38006798469844105,-114.64479281295984,5162.137663600331,5047.4928707873705
0.02,2019-06-12 18:00:00+00:00,2019,2019-06,-1.1126488574187288,100.94985741574742,0.3790628698155845,-112.32174351021494,5047.4928707873705,4935.171127277155
0.02,2019-06-12 20:00:00+00:00,2019,2019-06,-1.0470008952551462,98.7034225455431,0.15463830747958363,-103.34257176993061,4935.171127277155,4831.828555507224
0.02,2019-06-13 05:00:00+00:00,2019,2019-06,0.9540802938861189,96.63657111014449,0.14791743150770034,92.19904816491348,4831.828555507224,4924.027603672138
