tf,direction,session,swing,atr_mult,retest_prox,wait,rr,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
M5,long,london,3,0.8,0.5,3,3.0,457,-1.041497681623472,-0.15585506097270513,0.28665207877461707,0.9970402056472748,-52.29614167200342,-0.0029802401475469012,3/8,"{2019: -1.87, 2020: -13.16, 2021: -21.51, 2022: 14.97, 2023: -14.16, 2024: 26.98, 2025: 20.98, 2026: -13.27}",68.38782660898536,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox0.5_wait3_RR3.0
M5,long,london,3,0.8,0.5,3,4.0,457,12.318667908262729,1.8434287198335753,0.25820568927789933,1.0337590957281126,-59.531605089010235,0.030965547074991925,3/8,"{2019: -0.04, 2020: -17.05, 2021: -22.29, 2022: 11.22, 2023: -5.9, 2024: 41.73, 2025: 14.92, 2026: -10.27}",68.38782660898536,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox0.5_wait3_RR4.0
M5,long,london,3,0.8,0.5,5,2.0,579,-45.41289846795287,-6.77056488862245,0.34024179620034545,0.8901919959083618,-69.40295819741678,-0.09755441359377753,2/8,"{2019: -1.46, 2020: -16.54, 2021: -22.46, 2022: -0.17, 2023: -13.96, 2024: 14.05, 2025: 7.81, 2026: -12.69}",86.32254717850233,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox0.5_wait5_RR2.0
M5,long,london,3,0.8,0.5,5,3.0,579,-1.1928400906839265,-0.17783936961048746,0.28842832469775476,0.9973248467045324,-61.916163938170286,-0.0028722607845679607,4/8,"{2019: 1.54, 2020: -9.71, 2021: -35.07, 2022: 14.96, 2023: -7.6, 2024: 29.82, 2025: 18.09, 2026: -13.22}",86.32254717850233,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox0.5_wait5_RR3.0
M5,long,london,3,0.8,0.5,5,4.0,579,11.23360064242442,1.6748066000693198,0.25734024179620035,1.02418614273924,-71.13806607784784,0.023543043723406043,4/8,"{2019: 5.37, 2020: -7.61, 2021: -40.64, 2022: 14.21, 2023: -0.04, 2024: 45.58, 2025: 6.03, 2026: -11.66}",86.32254717850233,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox0.5_wait5_RR4.0
M5,long,london,3,0.8,0.5,8,2.0,663,-36.409279606793035,-5.428239491580161,0.34992458521870284,0.9219335691488915,-70.46167744723631,-0.07703818143763295,3/8,"{2019: -4.17, 2020: -6.63, 2021: -23.08, 2022: 4.68, 2023: -22.63, 2024: 16.11, 2025: 8.03, 2026: -8.72}",98.84630571614441,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox0.5_wait8_RR2.0
M5,long,london,3,0.8,0.5,8,3.0,663,9.880407400777496,1.4730645106143412,0.2971342383107089,1.0196311083030507,-69.93289423114749,0.021063971780510858,4/8,"{2019: -0.17, 2020: 3.92, 2021: -50.7, 2022: 24.82, 2023: -14.84, 2024: 31.79, 2025: 26.31, 2026: -11.25}",98.84630571614441,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox0.5_wait8_RR3.0
M5,long,london,3,0.8,0.5,8,4.0,663,22.899257272624915,3.4140376848303555,0.2654600301659125,1.0435976732577577,-84.22763800069895,0.040533461057070425,5/8,"{2019: 4.66, 2020: 6.0, 2021: -59.47, 2022: 18.99, 2023: -7.28, 2024: 49.46, 2025: 19.25, 2026: -8.7}",98.84630571614441,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox0.5_wait8_RR4.0
M5,long,london,3,0.8,1.0,3,2.0,515,-35.93218988565248,-5.3770773995210925,0.341747572815534,0.901933112448034,-64.48209785386823,-0.08338868582884554,4/8,"{2019: 1.52, 2020: -19.4, 2021: -21.94, 2022: 6.79, 2023: -18.8, 2024: 18.19, 2025: 13.36, 2026: -15.64}",77.06724442806885,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox1.0_wait3_RR2.0
M5,long,london,3,0.8,1.0,3,3.0,515,9.454566446722904,1.4148298705068203,0.28932038834951457,1.0239638287390125,-47.25142858851441,0.029942584018522747,3/8,"{2019: -2.48, 2020: -16.96, 2021: -20.29, 2022: 27.92, 2023: -17.44, 2024: 24.38, 2025: 25.64, 2026: -11.32}",77.06724442806885,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox1.0_wait3_RR3.0
M5,long,london,3,0.8,1.0,3,4.0,515,29.105908482464535,4.355557598677858,0.2621359223300971,1.0712254407145976,-49.3041578026115,0.08834057395555302,4/8,"{2019: 0.34, 2020: -18.85, 2021: -20.62, 2022: 21.94, 2023: -7.17, 2024: 40.14, 2025: 20.65, 2026: -7.32}",77.06724442806885,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox1.0_wait3_RR4.0
M5,long,london,3,0.8,1.0,5,2.0,662,-41.8819554493617,-6.244140026261586,0.34441087613293053,0.9109223145822846,-78.05419539878369,-0.07999749397658755,4/8,"{2019: 4.69, 2020: -24.08, 2021: -21.28, 2022: 5.37, 2023: -21.63, 2024: 16.13, 2025: 11.67, 2026: -12.75}",98.69693649770042,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox1.0_wait5_RR2.0
M5,long,london,3,0.8,1.0,5,3.0,662,14.941597785775809,2.2276282897838313,0.2930513595166163,1.0295325602375873,-56.73092428700685,0.03926656083574559,4/8,"{2019: 3.69, 2020: -15.89, 2021: -25.89, 2022: 26.62, 2023: -13.27, 2024: 25.02, 2025: 26.94, 2026: -12.28}",98.69693649770042,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox1.0_wait5_RR3.0
M5,long,london,3,0.8,1.0,5,4.0,662,11.00835167231897,1.6412244500713287,0.256797583081571,1.0207403854266335,-71.11677739756288,0.023077879933962982,4/8,"{2019: 4.52, 2020: -11.79, 2021: -38.01, 2022: 18.94, 2023: -5.08, 2024: 41.77, 2025: 10.38, 2026: -9.73}",98.69693649770042,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox1.0_wait5_RR4.0
M5,long,london,3,0.8,1.0,8,2.0,751,-31.13074454505268,-4.641265599504483,0.35419440745672437,0.9408104491911291,-83.8567041149066,-0.0553475795226185,4/8,"{2019: 1.61, 2020: -15.22, 2021: -22.65, 2022: 7.14, 2023: -32.4, 2024: 22.35, 2025: 18.8, 2026: -10.76}",111.96617736474278,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox1.0_wait8_RR2.0
M5,long,london,3,0.8,1.0,8,3.0,751,22.649533318947135,3.3768064777867988,0.3009320905459387,1.0399198180526208,-67.57363031640341,0.049972251926904146,4/8,"{2019: 1.61, 2020: -3.3, 2021: -43.27, 2022: 29.59, 2023: -23.94, 2024: 32.15, 2025: 43.12, 2026: -13.29}",111.96617736474278,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox1.0_wait8_RR3.0
M5,long,london,3,0.8,1.0,8,4.0,751,29.308696344229347,4.3696174343640095,0.26764314247669774,1.0493950009894257,-82.93898546211976,0.05268472251037746,5/8,"{2019: 3.44, 2020: 0.77, 2021: -54.6, 2022: 20.83, 2023: -15.76, 2024: 51.81, 2025: 33.56, 2026: -10.74}",111.96617736474278,False,False,False,False,False,long_M5_sw3_sesslondon_atr0.8_prox1.0_wait8_RR4.0
M5,long,london,3,1.2,0.25,3,2.0,340,-14.68352771188417,-2.197318483957475,0.35,0.9376742356244641,-33.063004010865875,-0.06645852516109381,3/8,"{2019: -7.63, 2020: -7.01, 2021: -8.96, 2022: 3.44, 2023: -5.19, 2024: 11.71, 2025: 4.27, 2026: -5.3}",50.87934583600662,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.25_wait3_RR2.0
M5,long,london,3,1.2,0.25,3,3.0,340,22.934013960820526,3.431963610942328,0.3029411764705882,1.0912809181104433,-23.892937584131936,0.14363924899806396,3/8,"{2019: -4.63, 2020: -8.78, 2021: -0.19, 2022: 16.8, 2023: -7.07, 2024: 20.71, 2025: 8.33, 2026: -2.22}",50.87934583600662,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.25_wait3_RR3.0
M5,long,london,3,1.2,0.25,3,4.0,340,42.40811890093903,6.346168670045193,0.2852941176470588,1.1654522829005003,-27.164949532884002,0.23361606699703094,5/8,"{2019: -2.62, 2020: 0.5, 2021: -6.56, 2022: 10.91, 2023: -8.07, 2024: 32.07, 2025: 15.39, 2026: 0.78}",50.87934583600662,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.25_wait3_RR4.0
M5,long,london,3,1.2,0.25,5,2.0,471,-28.170800822283212,-4.2034245933556065,0.34394904458598724,0.9141489049591914,-47.18274186955502,-0.08908817984712954,4/8,"{2019: -7.24, 2020: -16.69, 2021: -14.57, 2022: 2.23, 2023: 0.34, 2024: 7.12, 2025: 4.16, 2026: -3.52}",70.2789031792256,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.25_wait5_RR2.0
M5,long,london,3,1.2,0.25,5,3.0,471,7.05338418617572,1.0524503276138522,0.2908704883227176,1.020005977533027,-47.91819677782443,0.021963479395804494,3/8,"{2019: -2.24, 2020: -19.42, 2021: -12.73, 2022: 19.59, 2023: -3.54, 2024: 18.12, 2025: 9.23, 2026: -1.95}",70.2789031792256,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.25_wait5_RR3.0
M5,long,london,3,1.2,0.25,5,4.0,471,24.41366531538077,3.6428144818464188,0.26963906581740976,1.0674466548600077,-53.39604658190884,0.06822255045152807,5/8,"{2019: 1.78, 2020: -9.1, 2021: -19.15, 2022: 12.7, 2023: -6.35, 2024: 29.48, 2025: 12.99, 2026: 2.05}",70.2789031792256,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.25_wait5_RR4.0
M5,long,london,3,1.2,0.25,8,2.0,552,-34.12975373336574,-5.092586970032112,0.34782608695652173,0.911052935354549,-56.008260259176055,-0.09092564108341097,3/8,"{2019: -7.6, 2020: -6.25, 2021: -20.63, 2022: 0.81, 2023: -5.44, 2024: 4.71, 2025: 4.68, 2026: -4.42}",82.36531764685857,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.25_wait8_RR2.0
M5,long,london,3,1.2,0.25,8,3.0,552,19.468826762273338,2.904992935663595,0.3007246376811594,1.0476805524850172,-44.12723507841246,0.06583219933226114,5/8,"{2019: -1.6, 2020: 0.22, 2021: -22.86, 2022: 18.17, 2023: -2.11, 2024: 14.31, 2025: 13.31, 2026: 0.01}",82.36531764685857,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.25_wait8_RR3.0
M5,long,london,3,1.2,0.25,8,4.0,552,33.696554880427,5.0279482723390805,0.2753623188405797,1.0798315727524874,-59.11029746280499,0.0850604461177497,6/8,"{2019: 3.42, 2020: 3.99, 2021: -28.27, 2022: 9.23, 2023: -1.26, 2024: 21.49, 2025: 20.07, 2026: 5.01}",82.36531764685857,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.25_wait8_RR4.0
M5,long,london,3,1.2,0.5,3,2.0,467,-18.59642318988483,-2.782864255267305,0.3490364025695932,0.942610774353268,-48.92245024836724,-0.056883174107989036,3/8,"{2019: -6.94, 2020: -15.83, 2021: -12.7, 2022: 8.71, 2023: -13.61, 2024: 26.29, 2025: 9.0, 2026: -13.52}",69.88427795710321,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.5_wait3_RR2.0
M5,long,london,3,1.2,0.5,3,3.0,467,21.106778224955622,3.1585266729159147,0.29978586723768735,1.0606130639790665,-42.11545601868884,0.07499685321023974,3/8,"{2019: -2.94, 2020: -16.6, 2021: -8.67, 2022: 20.17, 2023: -14.66, 2024: 36.19, 2025: 17.06, 2026: -9.43}",69.88427795710321,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.5_wait3_RR3.0
M5,long,london,3,1.2,0.5,3,4.0,467,50.00972880302458,7.4837126086293795,0.28693790149892934,1.141553774609519,-57.294572237664966,0.13061817754020424,3/8,"{2019: -1.59, 2020: -6.51, 2021: -14.87, 2022: 11.1, 2023: -11.66, 2024: 54.43, 2025: 24.55, 2026: -5.43}",69.88427795710321,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.5_wait3_RR4.0
M5,long,london,3,1.2,0.5,5,2.0,611,-16.289763331575777,-2.428624980512241,0.35515548281505727,0.96120560680513,-56.15268287246122,-0.043250381927936406,3/8,"{2019: -3.64, 2020: -14.31, 2021: -20.78, 2022: 10.22, 2023: -13.28, 2024: 23.56, 2025: 10.67, 2026: -8.72}",91.09339607265099,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.5_wait5_RR2.0
M5,long,london,3,1.2,0.5,5,3.0,611,26.35039373109195,3.9285545872613072,0.3011456628477905,1.05792579026009,-56.38729520051157,0.06967091741661809,4/8,"{2019: 2.45, 2020: -9.96, 2021: -25.72, 2022: 27.68, 2023: -13.34, 2024: 36.67, 2025: 17.74, 2026: -9.16}",91.09339607265099,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.5_wait5_RR3.0
M5,long,london,3,1.2,0.5,5,4.0,611,51.8309326813543,7.727423370797902,0.281505728314239,1.111116294949252,-68.5486276261336,0.11272907479553808,5/8,"{2019: 5.8, 2020: 0.17, 2021: -31.94, 2022: 9.61, 2023: -6.49, 2024: 55.92, 2025: 22.93, 2026: -4.16}",91.09339607265099,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.5_wait5_RR4.0
M5,long,london,3,1.2,0.5,8,2.0,711,-0.4346829935591572,-0.06480664867414372,0.3670886075949367,0.9990949840280384,-56.57949894303321,-0.0011454086707164725,3/8,"{2019: -2.99, 2020: -1.46, 2021: -23.67, 2022: 13.31, 2023: -17.27, 2024: 23.48, 2025: 11.8, 2026: -3.63}",106.00259934265262,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.5_wait8_RR2.0
M5,long,london,3,1.2,0.5,8,3.0,711,45.29259582627752,6.752648225825029,0.30942334739803096,1.086600265156448,-57.83400974980338,0.11675912244435008,5/8,"{2019: 5.1, 2020: 8.6, 2021: -37.64, 2022: 28.77, 2023: -12.39, 2024: 32.2, 2025: 23.86, 2026: -3.2}",106.00259934265262,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.5_wait8_RR3.0
M5,long,london,3,1.2,0.5,8,4.0,711,78.70171200423522,11.733595000233164,0.28973277074542897,1.146624555942997,-72.80525718396703,0.16116411718159693,6/8,"{2019: 10.46, 2020: 14.31, 2021: -42.39, 2022: 9.64, 2023: -3.54, 2024: 52.37, 2025: 34.06, 2026: 3.8}",106.00259934265262,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox0.5_wait8_RR4.0
M5,long,london,3,1.2,1.0,3,2.0,532,-14.442127547957131,-2.161194123883027,0.35150375939849626,0.9605087282639817,-50.58531425600064,-0.042723746124136354,3/8,"{2019: -5.49, 2020: -17.67, 2021: -8.44, 2022: 10.66, 2023: -16.84, 2024: 26.26, 2025: 9.64, 2026: -12.56}",79.61121171986917,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox1.0_wait3_RR2.0
M5,long,london,3,1.2,1.0,3,3.0,532,43.04701693448949,6.441776652406836,0.30451127819548873,1.1100557027944296,-39.89485483468813,0.16146885805449235,4/8,"{2019: -3.49, 2020: -18.45, 2021: 1.54, 2022: 30.12, 2023: -14.9, 2024: 34.99, 2025: 20.7, 2026: -7.48}",79.61121171986917,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox1.0_wait3_RR3.0
M5,long,london,3,1.2,1.0,3,4.0,532,74.30632988744581,11.119580753375736,0.287593984962406,1.1859534835999983,-43.472317857100556,0.255785320440638,3/8,"{2019: -1.13, 2020: -6.08, 2021: -6.46, 2022: 21.03, 2023: -13.9, 2024: 54.24, 2025: 29.09, 2026: -2.48}",79.61121171986917,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox1.0_wait3_RR4.0
M5,long,london,3,1.2,1.0,5,2.0,705,-9.278697209544298,-1.3833519475404588,0.3574468085106383,0.9807054424689899,-61.844573161463856,-0.02236820268657692,4/8,"{2019: 1.36, 2020: -18.9, 2021: -12.57, 2022: 13.8, 2023: -19.94, 2024: 21.35, 2025: 14.41, 2026: -8.78}",105.10776469921268,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox1.0_wait5_RR2.0
M5,long,london,3,1.2,1.0,5,3.0,705,35.080945712704406,5.230184095598282,0.300709219858156,1.0671642816208533,-45.513444074850455,0.11491514654432283,3/8,"{2019: -0.55, 2020: -15.35, 2021: -6.51, 2022: 28.29, 2023: -17.57, 2024: 33.3, 2025: 21.69, 2026: -8.21}",105.10776469921268,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox1.0_wait5_RR3.0
M5,long,london,3,1.2,1.0,5,4.0,705,52.167171716320595,7.7775529216772314,0.2765957446808511,1.0967020226918398,-74.36608560002018,0.10458467537889503,4/8,"{2019: 3.8, 2020: -2.94, 2021: -26.53, 2022: 13.2, 2023: -13.72, 2024: 53.54, 2025: 27.03, 2026: -2.21}",105.10776469921268,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox1.0_wait5_RR4.0
M5,long,london,3,1.2,1.0,8,2.0,810,7.753709689291682,1.155996317318185,0.3691358024691358,1.0142461466573518,-63.70696516105929,0.018145524816567227,4/8,"{2019: 2.69, 2020: -8.33, 2021: -18.18, 2022: 20.65, 2023: -27.18, 2024: 22.39, 2025: 18.38, 2026: -2.66}",120.76245494732575,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox1.0_wait8_RR2.0
M5,long,london,3,1.2,1.0,8,3.0,810,52.55972771311417,7.836100925924271,0.30864197530864196,1.0884142237331287,-55.78064541776065,0.1404806428329573,5/8,"{2019: 2.78, 2020: 0.93, 2021: -23.15, 2022: 32.53, 2023: -21.3, 2024: 30.34, 2025: 31.66, 2026: -1.24}",120.76245494732575,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox1.0_wait8_RR3.0
M5,long,london,3,1.2,1.0,8,4.0,810,85.3340197957221,12.722402124759375,0.2876543209876543,1.1395331883256878,-75.7398576380059,0.16797499390037582,6/8,"{2019: 9.13, 2020: 8.92, 2021: -38.69, 2022: 17.19, 2023: -10.45, 2024: 49.46, 2025: 43.0, 2026: 6.76}",120.76245494732575,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.2_prox1.0_wait8_RR4.0
M5,long,london,3,1.5,0.25,3,2.0,344,3.4652437725172334,0.518556871494037,0.36627906976744184,1.0150692238036532,-24.236419330871083,0.02139577073720318,4/8,"{2019: -7.5, 2020: -3.82, 2021: 2.35, 2022: 11.74, 2023: -11.93, 2024: 9.52, 2025: 3.39, 2026: -0.29}",51.47792637525375,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.25_wait3_RR2.0
M5,long,london,3,1.5,0.25,3,3.0,344,50.78607655178559,7.599889272153546,0.32848837209302323,1.2095732710062392,-23.825762929991953,0.31897779284065564,5/8,"{2019: -4.5, 2020: -4.72, 2021: 12.99, 2022: 18.75, 2023: -4.11, 2024: 25.52, 2025: 3.14, 2026: 3.71}",51.47792637525375,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.25_wait3_RR3.0
M5,long,london,3,1.5,0.25,3,4.0,344,72.8262922076973,10.898100315263251,0.3081395348837209,1.2931601212776465,-26.76749658809594,0.4071393183668084,6/8,"{2019: -2.64, 2020: 5.31, 2021: 10.69, 2022: 14.33, 2023: -9.11, 2024: 37.4, 2025: 9.14, 2026: 7.71}",51.47792637525375,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.25_wait3_RR4.0
M5,long,london,3,1.5,0.25,5,2.0,480,-5.246877545034854,-0.7828976623795274,0.36041666666666666,0.9837668453986699,-38.52930500826619,-0.02031953761459134,3/8,"{2019: -5.83, 2020: -11.39, 2021: -6.23, 2022: 12.56, 2023: -9.2, 2024: 7.98, 2025: 7.23, 2026: -0.36}",71.62181215717258,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.25_wait5_RR2.0
M5,long,london,3,1.5,0.25,5,3.0,480,46.262827036067705,6.90297397466043,0.31666666666666665,1.134784569649283,-40.32677948865196,0.17117592979630178,5/8,"{2019: -0.83, 2020: -12.36, 2021: 0.61, 2022: 25.32, 2023: -0.38, 2024: 22.98, 2025: 7.07, 2026: 3.86}",71.62181215717258,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.25_wait5_RR3.0
M5,long,london,3,1.5,0.25,5,4.0,480,70.15360068959578,10.46776668904067,0.29583333333333334,1.198982681583899,-39.71097608578594,0.2635988263402944,5/8,"{2019: 3.03, 2020: -0.39, 2021: -1.92, 2022: 20.5, 2023: -7.74, 2024: 33.01, 2025: 14.79, 2026: 8.86}",71.62181215717258,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.25_wait5_RR4.0
M5,long,london,3,1.5,0.25,8,2.0,566,-5.494429725771743,-0.8198377711078472,0.3621908127208481,0.9855345783744826,-44.38071565645697,-0.018472838010411143,4/8,"{2019: -7.31, 2020: -3.0, 2021: -16.08, 2022: 10.92, 2023: -9.92, 2024: 4.55, 2025: 9.75, 2026: 5.59}",84.45429309442382,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.25_wait8_RR2.0
M5,long,london,3,1.5,0.25,8,3.0,566,59.7630252497916,8.917392315645497,0.32332155477031804,1.1486717444078816,-35.697658891389786,0.24980328101561744,5/8,"{2019: -1.31, 2020: 4.94, 2021: -9.29, 2022: 21.83, 2023: -0.02, 2024: 16.8, 2025: 14.0, 2026: 12.82}",84.45429309442382,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.25_wait8_RR3.0
M5,long,london,3,1.5,0.25,8,4.0,566,80.78160926669938,12.05362845521034,0.3003533568904594,1.1948839714761907,-42.68429128945263,0.28239026796700767,6/8,"{2019: 3.55, 2020: 12.77, 2021: -10.82, 2022: 16.82, 2023: -3.45, 2024: 23.83, 2025: 22.56, 2026: 15.52}",84.45429309442382,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.25_wait8_RR4.0
M5,long,london,3,1.5,0.5,3,2.0,474,-4.71572645579846,-0.7056855212134577,0.35864978902953587,0.985308941061551,-38.52474525751462,-0.01831772063634365,3/8,"{2019: -6.79, 2020: -11.69, 2021: -7.21, 2022: 23.14, 2023: -23.07, 2024: 21.24, 2025: 8.14, 2026: -8.49}",70.93179390078569,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.5_wait3_RR2.0
M5,long,london,3,1.5,0.5,3,3.0,474,53.15172155008289,7.953896536840568,0.3227848101265823,1.1569801501616843,-38.960899433290614,0.20415074221937146,4/8,"{2019: -2.79, 2020: -13.51, 2021: 0.61, 2022: 32.06, 2023: -11.56, 2024: 39.92, 2025: 11.9, 2026: -3.48}",70.93179390078569,False,False,False,False,False,long_M5_sw3_sesslondon_atr1.5_prox0.5_wait3_RR3.0
