risk_pct,month,year,entry_timestamp,direction,r,risk_usd,pnl_usd,equity_after,lot,risk_units,entry_price,stop_price
0.01,2019-10,2019,2019-10-24 08:10:00+00:00,supply,-1.3456221198156928,54.56266825018507,-73.42073331361443,5382.846091704892,0.6286021687809787,0.8679999999999382,1492.48,1493.348
0.01,2019-10,2019,2019-10-24 10:05:00+00:00,supply,0.8515376458112286,53.82846091704892,45.83696088694557,5428.683052591838,0.2663833343367785,2.0207142857141207,1491.66,1493.6807142857142
0.01,2019-10,2019,2019-10-24 11:20:00+00:00,supply,0.8500856653340977,54.286830525918376,46.148456446504724,5474.831509038342,0.27127913598045506,2.001142857142895,1490.48,1492.481142857143
0.01,2019-10,2019,2019-10-24 23:25:00+00:00,supply,-1.3143242029636584,54.74831509038342,-71.95703559477143,5402.87447344357,0.5736240168129334,0.9544285714284796,1502.7,1503.6544285714283
0.01,2019-10,2019,2019-10-25 04:50:00+00:00,demand,0.8029833943146362,54.028744734435705,43.38418483741621,5446.258658280986,0.3548186632339832,1.5227142857140734,1502.58,1501.057285714286
0.01,2019-10,2019,2019-10-30 10:15:00+00:00,demand,0.8506825938566609,54.46258658280986,46.33037442240767,5492.589032703394,0.27107373868007295,2.0091428571429333,1489.25,1487.240857142857
0.01,2019-10,2019,2019-10-31 07:35:00+00:00,demand,0.7753049432912641,54.92589032703394,42.58431428522324,5535.173346988618,0.4113858680603567,1.335142857142955,1497.91,1496.5748571428571
0.01,2019-10,2019,2019-10-31 10:35:00+00:00,demand,0.7543859649122728,55.35173346988618,41.756570863247035,5576.929917851865,0.45317208688797145,1.2214285714285325,1499.73,1498.5085714285717
0.01,2019-10,2019,2019-10-31 11:05:00+00:00,demand,0.8887535095619005,55.76929917851865,49.565160370716065,5626.4950782225815,0.20680462692675294,2.696714285714279,1501.69,1498.9932857142858
0.01,2019-10,2019,2019-10-31 17:40:00+00:00,supply,-1.0744997871434656,56.26495078222582,-60.45667763913921,5566.038400583442,0.13972422856377978,4.026857142857125,1510.18,1514.2068571428572
0.01,2019-11,2019,2019-11-04 23:00:00+00:00,demand,-1.14077897700611,50.0,-57.0389488503055,4942.961051149695,0.23463162834351634,2.130999999999858,1508.62,1506.489
0.01,2019-11,2019,2019-11-05 08:05:00+00:00,supply,0.7701904136572592,49.429610511496946,38.070212166767035,4981.031263316462,0.378646611490997,1.3054285714285925,1506.44,1507.7454285714286
0.01,2019-11,2019,2019-11-06 01:10:00+00:00,demand,0.9377796213445518,49.81031263316462,46.711096120182866,5027.742359436645,0.10330721709939181,4.82157142857136,1484.16,1479.3384285714287
0.01,2019-11,2019,2019-11-06 01:45:00+00:00,demand,0.7784108895219974,50.27742359436645,39.136494022965046,5066.87885345961,0.37136431904671335,1.353857142857123,1484.66,1483.306142857143
0.01,2019-11,2019,2019-11-08 02:50:00+00:00,demand,0.913930898807326,50.668788534596096,46.30777144690175,5113.1866249065115,0.1453672362564781,3.4855714285713475,1469.06,1465.5744285714286
0.01,2019-11,2019,2019-11-11 23:50:00+00:00,demand,0.6881033714540089,51.13186624906512,35.18400955471716,5148.370634461228,0.5315952231449321,0.9618571428570704,1455.79,1454.828142857143
0.01,2019-11,2019,2019-11-12 03:05:00+00:00,demand,-1.2080443828016634,51.48370634461229,-62.194602255419234,5086.176032205809,0.3570298636935647,1.4420000000000073,1456.6,1455.158
0.01,2019-11,2019,2019-11-12 03:35:00+00:00,demand,-1.1820861874620705,50.86176032205809,-60.122984346711256,5026.053047859098,0.30870746748843897,1.647571428571382,1456.9,1455.2524285714287
0.01,2019-11,2019,2019-11-13 03:20:00+00:00,supply,-1.200362560824353,50.26053047859098,-60.33085907367192,4965.722188785427,0.33567761983603156,1.497285714285681,1458.24,1459.7372857142857
0.01,2019-11,2019,2019-11-13 10:50:00+00:00,demand,0.8384988079673913,49.65722188785427,41.637521359938056,5007.359710145364,0.2673233509305405,1.8575714285714184,1459.39,1457.532428571429
0.01,2019-11,2019,2019-11-14 02:05:00+00:00,demand,-1.1662181415228745,50.07359710145364,-58.396737351022466,4948.962972794342,0.2774380083189608,1.804857142857145,1464.16,1462.355142857143
0.01,2019-11,2019,2019-11-14 09:20:00+00:00,demand,0.9121044701155216,49.489629727943424,45.13971249921921,4994.102685293561,0.14499724095747388,3.4131428571429296,1467.4,1463.9868571428572
0.01,2019-11,2019,2019-11-14 21:35:00+00:00,supply,0.9030247056107163,49.941026852935614,45.09798107176906,5039.20066636533,0.1614348593722183,3.093571428571522,1471.74,1474.8335714285715
0.01,2019-11,2019,2019-11-19 23:25:00+00:00,supply,-1.3064798598948562,50.392006663653305,-65.83614180575043,4973.36452455958,0.5148045047365709,0.9788571428573504,1472.36,1473.3388571428573
0.01,2019-11,2019,2019-11-21 18:10:00+00:00,demand,-1.0512095200936395,49.7336452455958,-52.280481351130085,4921.08404320845,0.08489453685114282,5.858285714285785,1468.66,1462.8017142857143
0.01,2019-11,2019,2019-11-22 11:05:00+00:00,demand,0.9238523460729596,49.210840432084495,45.463550385403316,4966.547593593853,0.1249096682227056,3.939714285714445,1468.9,1464.9602857142856
0.01,2019-11,2019,2019-11-25 07:35:00+00:00,supply,0.7486835806605688,49.66547593593853,37.183726358929775,5003.7313199527825,0.41605831923362535,1.1937142857141223,1460.63,1461.8237142857142
0.01,2019-11,2019,2019-11-27 04:10:00+00:00,supply,0.7869318181818034,50.03731319952783,39.37595385303678,5043.107273805819,0.35537864488303494,1.4079999999999018,1459.51,1460.918
0.01,2019-11,2019,2019-11-28 03:10:00+00:00,demand,-1.1947148817802449,50.43107273805819,-60.250753104300124,4982.856520701519,0.3273226788747308,1.54071428571433,1457.38,1455.8392857142858
0.01,2019-11,2019,2019-11-29 10:05:00+00:00,supply,0.809817062126421,49.82856520701519,40.35202228591984,5023.208542987439,0.3158847640365116,1.577428571428527,1457.72,1459.2974285714286
0.01,2019-11,2019,2019-11-29 20:10:00+00:00,supply,0.8722394597554184,50.23208542987439,43.81440705774166,5067.022950045181,0.2139226124044242,2.3481428571426477,1464.38,1466.7281428571428
0.01,2019-12,2019,2019-12-02 07:45:00+00:00,supply,0.7383177570093264,50.0,36.91588785046632,5036.915887850466,0.4361370716511225,1.146428571428487,1459.98,1461.1264285714285
0.01,2019-12,2019,2019-12-02 09:05:00+00:00,supply,0.4869289030050545,50.36915887850466,24.526199277997577,5061.442087128464,0.8614319866835695,0.5847142857141989,1459.88,1460.4647142857143
0.01,2019-12,2019,2019-12-02 22:35:00+00:00,supply,0.8715203426124217,50.614420871284636,44.111497418871295,5105.553584547335,0.21676411508044474,2.3350000000000364,1462.86,1465.195
0.01,2019-12,2019,2019-12-03 11:15:00+00:00,demand,0.8329222690747161,51.05553584547335,42.52529276523717,5148.078877312572,0.2843414360078727,1.7955714285715203,1463.75,1461.9544285714285
0.01,2019-12,2019,2019-12-04 22:20:00+00:00,demand,0.7301811640755538,51.480788773125724,37.59030227388864,5185.669179586461,0.46301621664123616,1.1118571428571613,1474.27,1473.1581428571428
0.01,2019-12,2019,2019-12-06 12:10:00+00:00,demand,0.7760477764743456,51.856691795864606,40.24327036349617,5225.912449949957,0.38711404774561475,1.3395714285713891,1474.76,1473.4204285714286
0.01,2019-12,2019,2019-12-06 19:50:00+00:00,demand,-1.1024290313140093,52.25912449949957,-57.61197599930152,5168.300473950655,0.17842838332673172,2.928857142857396,1462.13,1459.2011428571427
0.01,2019-12,2019,2019-12-09 06:20:00+00:00,demand,0.7133105802047799,51.68300473950655,36.8660340974638,5205.166508048119,0.4938990214014247,1.046428571428578,1460.24,1459.1935714285714
0.01,2019-12,2019,2019-12-09 09:05:00+00:00,demand,0.7738043946574612,52.05166508048119,40.277807188514664,5245.444315236634,0.3924619297322178,1.326285714285632,1461.47,1460.1437142857144
0.01,2019-12,2019,2019-12-09 10:00:00+00:00,demand,0.7796201070416622,52.45444315236634,40.89453858525863,5286.338853821892,0.38533015223692363,1.3612857142857138,1462.1,1460.7387142857142
0.01,2019-12,2019,2019-12-10 02:25:00+00:00,demand,-1.4210104250200433,52.86338853821893,-75.11942621469416,5211.219427607199,0.7418679225491747,0.7125714285714366,1461.21,1460.4974285714286
0.01,2019-12,2019,2019-12-10 08:15:00+00:00,demand,0.8286273869756611,52.11219427607199,43.18159137254953,5254.401018979748,0.2976867634507486,1.7505714285712202,1461.77,1460.0194285714288
0.01,2019-12,2019,2019-12-10 09:15:00+00:00,demand,0.8422475961538585,52.54401018979748,44.255066274640775,5298.656085254389,0.27629813050522367,1.9017142857144336,1463.13,1461.2282857142857
0.01,2019-12,2019,2019-12-10 09:20:00+00:00,demand,0.6680891417734118,52.98656085254389,35.399745965500706,5334.05583121989,0.5862271629014394,0.903857142857305,1462.9,1461.9961428571428
0.01,2019-12,2019,2019-12-11 01:35:00+00:00,demand,-1.1783136622229555,53.3405583121989,-62.851908609864196,5271.203922610026,0.3170450099221768,1.6824285714287726,1464.46,1462.7775714285713
0.01,2019-12,2019,2019-12-11 09:15:00+00:00,demand,0.6155958264689387,52.71203922610026,32.449311352254306,5303.65323396228,0.6754242624615319,0.7804285714285015,1463.75,1462.9695714285715
0.01,2019-12,2019,2019-12-11 10:10:00+00:00,demand,-1.2104841134609825,53.0365323396228,-64.19987983017303,5239.453354132107,0.3721115830183408,1.4252857142855646,1464.78,1463.3547142857144
0.01,2019-12,2019,2019-12-12 03:20:00+00:00,supply,0.6638924455825278,52.394533541321074,34.78433500790343,5274.237689140011,0.5870066177805882,0.8925714285712729,1474.88,1475.7725714285714
0.01,2019-12,2019,2019-12-12 03:50:00+00:00,supply,0.7849902733694907,52.74237689140011,41.40225285413688,5315.639941994148,0.37800413457544096,1.395285714285592,1474.38,1475.7752857142857
0.01,2019-12,2019,2019-12-12 12:05:00+00:00,demand,0.8513379583746306,53.15639941994148,45.254060556719374,5360.894002550867,0.26341129544073694,2.018000000000029,1474.0,1471.982
0.01,2019-12,2019,2019-12-13 23:45:00+00:00,supply,0.8009855951478118,53.60894002550867,42.93998873157541,5403.833991282443,0.3556317097977753,1.5074285714283633,1475.21,1476.7174285714284
0.01,2019-12,2019,2019-12-17 16:30:00+00:00,demand,-1.1786169941311446,54.03833991282443,-63.69050575589019,5340.1434855265525,0.3217388614355253,1.6795714285715349,1476.32,1474.6404285714284
0.01,2019-12,2019,2019-12-18 03:25:00+00:00,demand,0.6177648343647715,53.40143485526553,32.98952855820424,5373.133014084757,0.6803968765687096,0.7848571428571631,1475.96,1475.1751428571429
0.01,2019-12,2019,2019-12-18 23:45:00+00:00,demand,0.7054285313508166,53.73133014084757,37.90361330878397,5411.036627393541,0.5275905610687865,1.018428571428558,1475.22,1474.2015714285717
0.01,2019-12,2019,2019-12-19 10:05:00+00:00,supply,0.7234294745159795,54.110366273935405,39.14503383942027,5450.181661232961,0.49884441448383793,1.084714285714199,1476.01,1477.0947142857142
0.01,2019-12,2019,2019-12-19 21:35:00+00:00,supply,0.7948818128540742,54.50181661232961,43.32250279264886,5493.50416402561,0.37264379398935843,1.4625714285714366,1479.76,1481.2225714285714
0.01,2019-12,2019,2019-12-20 03:50:00+00:00,supply,-1.2740441080517009,54.9350416402561,-69.98966612734313,5423.514497898267,0.5018208162362344,1.0947142857141898,1478.58,1479.674714285714
0.01,2019-12,2019,2019-12-26 09:35:00+00:00,demand,0.7351160443995621,54.235144978982675,39.86912524438652,5463.383623142654,0.4788673244865387,1.132571428571282,1503.76,1502.6274285714287
0.01,2019-12,2019,2019-12-27 03:00:00+00:00,supply,-1.245441795231396,54.63383623142654,-68.04326307644597,5395.340360066208,0.4469808948339803,1.2222857142858174,1510.08,1511.3022857142855
0.01,2019-12,2019,2019-12-30 06:05:00+00:00,supply,0.5761856710393674,53.95340360066208,31.087178058505298,5426.4275381247135,0.7622075180718926,0.707857142857165,1514.99,1515.6978571428572
0.01,2019-12,2019,2019-12-30 10:35:00+00:00,supply,0.8078858292928296,54.26427538124714,43.83933911735332,5470.266877242067,0.34749787546312727,1.561571428571369,1513.12,1514.6815714285713
0.01,2020-01,2020,2020-01-02 08:45:00+00:00,demand,-1.2028397565922864,50.0,-60.141987829614315,4939.858012170385,0.33806626098714393,1.4790000000000418,1520.42,1518.941
0.01,2020-01,2020,2020-01-02 11:35:00+00:00,demand,0.8450184501845039,49.39858012170385,41.74271161575723,4981.600723786142,0.25519561686488734,1.9357142857143117,1521.01,1519.0742857142857
0.01,2020-01,2020,2020-01-02 11:50:00+00:00,demand,-1.216472528605313,49.81600723786142,-60.59980428966186,4921.0009194964805,0.3594599017266815,1.3858571428570483,1521.17,1519.784142857143
0.01,2020-01,2020,2020-01-06 09:55:00+00:00,demand,0.9439611463948316,49.210009194964805,46.45233669377918,4967.45325619026,0.09192241670618743,5.353428571428367,1573.78,1568.4265714285716
0.01,2020-01,2020,2020-01-06 10:45:00+00:00,demand,-1.069277207798636,49.674532561902595,-53.11584547649364,4914.337410713766,0.11471043048636803,4.330428571428456,1575.3,1570.9695714285715
0.01,2020-01,2020,2020-01-07 21:20:00+00:00,supply,-1.091094434563837,49.14337410713766,-53.62006198398647,4860.71734872978,0.1492229292282938,3.2932857142855028,1569.72,1573.0132857142855
0.01,2020-01,2020,2020-01-08 12:20:00+00:00,supply,0.9373003314125334,48.6071734872978,45.559519818670736,4906.276868548451,0.10158845562090214,4.784714285714244,1581.64,1586.4247142857143
0.01,2020-01,2020,2020-01-09 06:25:00+00:00,supply,0.8917860455529152,49.06276868548451,43.75349246990563,4950.030361018356,0.1769758738526294,2.7722857142855446,1558.21,1560.9822857142856
0.01,2020-01,2020,2020-01-13 18:15:00+00:00,demand,-1.114710220134369,49.500303610183565,-55.17849433402582,4894.85186668433,0.18927302412807528,2.6152857142858466,1551.77,1549.154714285714
0.01,2020-01,2020,2020-01-14 08:45:00+00:00,demand,0.8347107438016371,48.948518666843306,40.857854424389096,4935.709721108719,0.26968880808180695,1.8149999999998272,1539.33,1537.515
0.01,2020-01,2020,2020-01-17 02:05:00+00:00,demand,-1.1905107502494878,49.35709721108719,-58.76015483090832,4876.949566277811,0.3134352539940374,1.574714285714208,1552.33,1550.7552857142855
0.01,2020-01,2020,2020-01-17 03:35:00+00:00,demand,0.8955951078850554,48.76949566277811,43.6777217296055,4920.627288007417,0.1697257977724203,2.873428571428576,1552.61,1549.736571428571
0.01,2020-01,2020,2020-01-17 09:50:00+00:00,demand,-1.2300865563712018,49.20627288007417,-60.52797475891209,4860.099313248505,0.37739006262793073,1.3038571428571686,1555.49,1554.1861428571428
0.01,2020-01,2020,2020-01-20 09:05:00+00:00,supply,0.8346586882922638,48.600993132485044,40.565241177661285,4900.6645544261655,0.26785839849412535,1.814428571428607,1561.05,1562.8644285714286
0.01,2020-01,2020,2020-01-22 08:30:00+00:00,demand,0.78343817675568,49.00664554426166,38.39367703410822,4939.058231460273,0.35376561700511466,1.385285714285601,1552.19,1550.8047142857145
0.01,2020-01,2020,2020-01-22 08:40:00+00:00,demand,0.871567488227017,49.39058231460274,43.04722577000804,4982.105457230282,0.21144521815315662,2.335857142857094,1552.8,1550.4641428571429
0.01,2020-01,2020,2020-01-23 11:05:00+00:00,supply,0.877771957394792,49.82105457230282,43.731524591402994,5025.836981821685,0.20298433269666072,2.4544285714284797,1555.24,1557.6944285714285
0.01,2020-01,2020,2020-01-24 04:20:00+00:00,supply,0.817803227485682,50.258369818216856,41.101457045506734,5066.9384388671915,0.30523042575700404,1.6465714285714057,1561.7,1563.3465714285717
0.01,2020-01,2020,2020-01-27 08:10:00+00:00,demand,-1.183374083129588,50.669384388671915,-59.96083629368529,5006.977602573506,0.30971506350044575,1.6359999999999673,1580.21,1578.574
0.01,2020-01,2020,2020-01-28 08:00:00+00:00,supply,0.7738043946574612,50.06977602573507,38.74421272822859,5045.721815301735,0.3775187765835494,1.326285714285632,1579.2,1580.5262857142857
0.01,2020-01,2020,2020-01-29 06:35:00+00:00,demand,0.8655655847896933,50.45721815301735,43.67403153747759,5089.395846839212,0.226106220517992,2.2315714285712147,1565.59,1563.3584285714287
0.01,2020-01,2020,2020-01-29 08:50:00+00:00,demand,0.8038849458348997,50.89395846839212,40.91288704668703,5130.308733885899,0.33270238072350294,1.5297142857143626,1567.68,1566.1502857142857
0.01,2020-01,2020,2020-01-31 09:35:00+00:00,demand,0.7817728359139727,51.30308733885899,40.10736008004202,5170.4160939659405,0.37319090862723237,1.37471428571439,1574.78,1573.4052857142856
0.01,2020-01,2020,2020-01-31 19:45:00+00:00,supply,-1.0429430289149737,51.7041609396594,-53.92449421791565,5116.491599748025,0.07401110927520801,6.985999999999876,1581.89,1588.876
0.01,2020-02,2020,2020-02-03 11:20:00+00:00,demand,0.8959829610183709,50.0,44.79914805091855,5044.799148050918,0.1733617316360485,2.884142857142706,1576.51,1573.6258571428573
0.01,2020-02,2020,2020-02-03 18:15:00+00:00,demand,-1.0637503415196858,50.44799148050918,-53.664068166373845,4991.135079884544,0.10720255619548862,4.705857142857212,1576.17,1571.4641428571429
0.01,2020-02,2020,2020-02-04 09:50:00+00:00,supply,0.864612210689192,49.91135079884544,43.15396335267353,5034.289043237218,0.2252462482057305,2.215857142857203,1573.26,1575.4758571428572
0.01,2020-02,2020,2020-02-04 10:10:00+00:00,supply,0.9080036798528114,50.34289043237218,45.71152976702083,5080.0005730042385,0.15437868884504502,3.261000000000194,1571.1,1574.361
0.01,2020-02,2020,2020-02-05 02:25:00+00:00,demand,0.8682311601932564,50.800005730042386,44.10614791281878,5124.106720917057,0.2231285939074538,2.276714285714206,1554.52,1552.2432857142858
0.01,2020-02,2020,2020-02-05 03:35:00+00:00,demand,0.927548732102811,51.24106720917057,47.52858692146109,5171.635307838518,0.1237493429236495,4.140714285714239,1556.27,1552.1292857142855
0.01,2020-02,2020,2020-02-05 22:25:00+00:00,supply,0.8284313725490261,51.71635307838518,42.84344936395669,5214.478757202475,0.2957634571476165,1.7485714285714948,1557.06,1558.8085714285714
0.01,2020-02,2020,2020-02-06 11:20:00+00:00,demand,0.8907672301690528,52.144787572024754,46.448867993286136,5260.927625195762,0.1898639859579539,2.7464285714286234,1561.12,1558.3735714285713
0.01,2020-02,2020,2020-02-11 10:45:00+00:00,demand,0.8184647302904633,52.60927625195762,43.05883709833497,5303.986462294097,0.31834797178742164,1.6525714285714912,1567.8,1566.1474285714285
0.01,2020-02,2020,2020-02-12 02:20:00+00:00,demand,0.70849528039973,53.03986462294097,37.57849375839428,5341.564956052491,0.5153790288182232,1.0291428571426875,1567.36,1566.3308571428572
0.01,2020-02,2020,2020-02-12 04:45:00+00:00,demand,-1.1312499999999908,53.41564956052491,-60.426453565343316,5281.138502487147,0.23369346682727987,2.285714285714448,1567.92,1565.6342857142856
0.01,2020-02,2020,2020-02-12 11:20:00+00:00,demand,0.904947268365546,52.81138502487147,47.79151861685854,5328.930021104005,0.16732888026709775,3.156142857142868,1564.75,1561.5938571428571
0.01,2020-02,2020,2020-02-14 08:25:00+00:00,demand,-1.2695417789757275,53.28930021104006,-67.6529929902954,5261.27702811371,0.47878975930851175,1.1130000000000564,1575.36,1574.2469999999998
0.01,2020-02,2020,2020-02-14 10:10:00+00:00,demand,0.8019054806150172,52.6127702811371,42.19046883878274,5303.467496952493,0.34741004807847875,1.5144285714284251,1575.29,1573.7755714285715
0.01,2020-02,2020,2020-02-17 08:45:00+00:00,supply,0.6989247311828114,53.03467496952493,37.06724594644299,5340.534742898936,0.5322476341027313,0.9964285714286234,1582.3,1583.2964285714286
0.01,2020-02,2020,2020-02-18 05:40:00+00:00,demand,-1.2182952182952311,53.405347428989366,-65.06347940413326,5275.471263494803,0.38860439917146317,1.3742857142856335,1586.68,1585.3057142857144
0.01,2020-02,2020,2020-02-19 04:15:00+00:00,supply,-1.0780640124902403,52.75471263494803,-56.87295718100165,5218.598306313801,0.1372748182017877,3.8430000000000746,1600.87,1604.713
0.01,2020-02,2020,2020-02-19 09:40:00+00:00,demand,0.8529308775124402,52.18598306313801,44.511036327891645,5263.109342641693,0.25583155784154554,2.0398571428572723,1604.65,1602.6101428571428
0.01,2020-02,2020,2020-02-19 17:10:00+00:00,demand,0.8715753424657542,52.63109342641693,45.87196327747644,5308.981305919169,0.22530433829801647,2.3360000000000127,1605.15,1602.814
0.01,2020-02,2020,2020-02-19 18:45:00+00:00,demand,0.9145507812499976,53.08981305919169,48.55333000970008,5357.53463592887,0.15121610164972,3.5108571428570485,1605.76,1602.249142857143
0.01,2020-02,2020,2020-02-21 11:10:00+00:00,demand,0.9045628067624064,53.575346359288694,48.462265676026256,5405.996901604896,0.1704360227754147,3.143428571428558,1633.53,1630.3865714285714
0.01,2020-02,2020,2020-02-21 18:25:00+00:00,supply,-1.0484719785800023,54.05996901604897,-56.68036267623048,5349.316538928666,0.0873464553393842,6.18914285714277,1642.0,1648.1891428571428
0.01,2020-02,2020,2020-02-21 22:50:00+00:00,supply,-1.0774679061531631,53.49316538928666,-57.63716890549955,5291.6793700231665,0.1381334505404301,3.8725714285715185,1644.77,1648.6425714285715
0.01,2020-02,2020,2020-02-24 08:15:00+00:00,demand,0.9169993280897986,52.916793700231665,48.524664267778924,5340.204034290946,0.14640431441509136,3.6144285714285616,1663.25,1659.6355714285714
