month,0.01,0.02,0.03,0.04,0.05
2019-09,124.68983297326031,250.23135525251564,376.5512891860253,503.57338479855935,631.2183792412588
2019-10,566.0384005834421,1173.8125305526928,1823.2231283052324,2513.658110494458,3243.9392917000623
2019-11,67.02295004518055,124.42649903484653,171.79762050126556,208.77190845534096,235.03746118969502
2019-12,470.2668772420666,970.4094251003899,1500.5947254698194,2060.7537300905497,2650.555361820132
2020-01,116.49159974802478,223.715159928508,320.9214459945697,407.4046210731176,482.50962058176447
2020-02,268.461797517396,536.6553023260421,803.0842565664161,1066.1790390019378,1324.3083627805663
2020-03,-251.7720294703122,-501.0088011512389,-746.8218360023648,-988.3867040683435,-1224.9459683012187
2020-04,559.9251593601412,1162.0785457892998,1806.8990680248362,2494.433415197681,3224.291402943023
2020-05,415.5029882845929,847.442351069406,1294.3767732380547,1754.6003148986256,2226.1406548755167
2020-06,414.27627857591415,845.8937822485204,1293.6528781295383,1756.1071130764021,2231.558525135636
2020-07,594.6948436443836,1236.9688192237336,1927.2753987317756,2665.5445673108998,3451.119303177995
2020-08,514.3649898101821,1069.6280280964502,1667.6947900900395,2310.4132626422725,2999.5536420958124
2020-09,760.4325006752806,1614.7941224431333,2571.1258331784866,3637.6063076113624,4822.459515815666
2020-10,499.058131232131,1032.2520451216678,1600.0481892913085,2202.6802633851694,2840.122684367526
2020-11,796.7472667609563,1700.0139742291385,2720.602363278562,3869.8691357573734,5159.666893563794
2020-12,204.21566951016848,402.4518852701676,593.3813886576609,775.6743423486396,948.0114881512
2021-01,268.2484445018945,536.7828617148898,804.2164276013382,1069.0923507452162,1329.8938611249778
2021-02,482.31325126745287,994.4152013823687,1536.1445793116236,2107.0660480348915,2706.4476149639368
2021-03,135.50105113355949,258.370769703376,367.4882067266908,461.82291879254353,540.4497168569987
2021-04,-296.18886695182573,-589.5111422888467,-878.3857811469843,-1161.3590604105939,-1437.1138264316419
2021-05,701.2340015348309,1484.5990697076213,2357.297535523986,3326.8237265982207,4400.925824952385
2021-06,468.9539856624733,967.115282184257,1494.5979847877252,2051.2957338115075,2636.860311082709
2021-07,303.016707992605,607.5902169655683,911.9049086646328,1214.0295961760758,1511.9325749908248
2021-08,238.36191389093528,474.49951803181557,707.0714911742034,934.6891623271486,1155.9270126432075
2021-09,898.6703960825562,1934.2065881332082,3122.723095045887,4481.379604799209,6028.293112500067
2021-10,817.1427720276079,1751.460798820338,2817.015745066815,4029.1271486893875,5404.419894748724
2021-11,1003.3258203135947,2189.797555253982,3589.224062747302,5235.5887077180505,7167.5143505814685
2021-12,281.24832353806414,558.8101769756122,830.4275879675579,1093.7680532341965,1346.4522821808641
2022-01,533.4053690062829,1104.159926729848,1712.2663407943228,2357.3327194607255,3038.532327352982
2022-02,327.2168370792697,663.0250985648736,1006.3854866182464,1356.129512913706,1710.960120308684
2022-03,637.63767550806,1333.3567823686553,2089.0006864268325,2905.9500235825108,3785.042745870638
2022-04,481.39821814155675,989.7425689349575,1524.113069870601,2083.233450751898,2665.452284536731
2022-05,389.04867746764376,790.6559257656754,1203.2190127601953,1624.9031892513967,2053.6450472207725
2022-06,506.8785505566866,1042.1289889080936,1604.2307733491698,2191.1771183050114,2800.4551377112257
2022-07,588.1251622092686,1224.2374291447886,1909.2564045148365,2643.6697329120298,3427.472584915471
2022-08,358.1604210484584,718.8875945946766,1079.2879871236764,1436.2550553865149,1786.5036289120899
2022-09,289.434080427407,575.670645321311,856.400147092575,1129.2337629764015,1391.7320838284995
2022-10,637.0644642906991,1338.1718519581536,2107.350228731849,2948.5537031003814,3865.6074164904912
2022-11,414.90933222325566,850.0042442855738,1304.7311667344256,1778.339994619514,2269.873921323987
2022-12,1020.4152481603242,2224.60834186168,3640.5660222745737,5299.541832056902,7236.253116552329
2023-01,503.1471330701097,1042.3041041270853,1618.3251697521055,2231.8733256077794,2883.3936714987103
2023-02,284.28405572769407,569.0410310874759,852.6267857895218,1133.3063390303687,1409.2671101379074
2023-03,946.9796094302292,2054.3685800466346,3345.7488268834204,4847.534517617365,6589.206271997242
2023-04,929.1468624430181,2008.88956996239,3259.4032728685834,4702.80773031792,6363.223591152317
2023-05,431.51999001371314,886.2452617769013,1363.872552888658,1863.8954250255047,2385.589714209583
2023-06,100.42890726197857,189.73422736556313,267.1946982027139,332.1558678949923,384.0381629193871
2023-07,273.7373815002775,549.4215256763318,825.8007317731208,1101.5413559116068,1375.234717182353
2023-08,509.6784997017403,1055.5513579721537,1638.2381700793103,2258.1098496566174,2915.2567558208766
2023-09,300.71476847302165,603.4914401768174,906.619061616615,1208.2687730878151,1506.5064429719414
2023-10,932.8440919410168,2017.8571346920053,3275.6367596747077,4728.803729333291,6402.066132885
2023-11,665.3006420627062,1399.1966317604783,2205.772282837578,3088.9185363157267,4052.2536694981045
2023-12,906.5373466581696,1962.882711186714,3191.2019499351572,4616.508453575872,6266.960948905127
2024-01,956.4980539956814,2074.451998158177,3376.899978585243,4889.396773212031,6640.154219325104
2024-02,455.92125225472773,936.8430044311344,1442.1581737365077,1970.9792650736572,2522.1205059627873
2024-03,130.05000044252847,249.27597199090906,356.72181295046175,451.49447788553607,532.7749858349662
2024-04,1035.666371652217,2257.519898071996,3693.0013643925104,5372.406397121356,7328.958111560572
2024-05,791.5460041589595,1684.5522094090747,2687.936239604738,3810.738415963877,5062.003335074267
2024-06,495.09133981893956,1018.7750277801233,1570.0804972499182,2147.642868619757,2749.6812242570923
2024-07,482.14251783566215,991.4671947175657,1527.1135148097565,2087.8742945563154,2672.1772080672117
2024-08,624.6988048418925,1308.3635743872337,2053.882230597863,2863.9157014045486,3740.83662032798
2024-09,711.7005296279076,1506.9803786685407,2392.9673605196776,3377.0136050637193,4466.6440675398935
2024-10,794.1342012904915,1692.1899979439359,2703.9966884942223,3839.7126602739027,5109.734422700149
