year,0.01,0.02,0.03,0.04,0.05
2019,1325.0673831002268,2933.6173269379133,4866.83729514269,7166.693925304598,9874.415114394591
2020,7598.555103792378,25691.226575992318,67287.87180040353,159619.20029362614,357457.200037662
2021,8464.081500705375,30037.529899817768,83113.39969143874,209138.52201230533,497892.8532071174
2022,11113.52724197051,44956.67556086682,144001.08817890522,422542.1542853203,1175191.291344151
2023,12788.609998810214,56289.06019512009,199512.90441064505,655959.3932936471,2063979.5645038935
2024,14913.972105746347,71523.32259611144,278745.33378838154,1010323.7065416647,3501340.059087542
2025,19812.390453499942,114087.89174263088,547925.0496668314,2479022.4113806924,10794856.6682701
2026,6350.867926596535,20367.10955856017,50815.674785673626,115931.98257373457,253035.00170564765
