direction,fvg_max_age_h,session,swing_lookback,require_m15_inside_h4,tp,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
short,12,london,20,True,1.0,59,-4.42809147989073,-0.7084504562840642,0.5932203389830508,0.8647442284635798,-15.082179321345409,-0.04697268486135907,3/7,"{2020: 4.38, 2021: 2.48, 2022: -3.52, 2023: 0.48, 2024: -1.91, 2025: -6.12, 2026: -0.22}",9.439411337949874,False,False,False,False,False,short_age12h_sesslondon_sw20_inside1_TP1.0R
short,12,london,20,True,2.0,59,22.792459898555382,3.646566176037144,0.6101694915254238,1.6893230765190024,-11.312265318675841,0.32235507860807433,4/7,"{2020: 10.38, 2021: 2.7, 2022: 6.48, 2023: 9.48, 2024: -1.91, 2025: -4.12, 2026: -0.22}",9.439411337949874,False,True,False,False,False,short_age12h_sesslondon_sw20_inside1_TP2.0R
short,12,london,20,True,3.0,59,48.455081977429145,7.7523296643904285,0.576271186440678,2.4546597710406663,-11.312265318675848,0.6853030269358882,6/7,"{2020: 12.38, 2021: 2.7, 2022: 15.98, 2023: 18.65, 2024: 0.09, 2025: -2.12, 2026: 0.77}",9.439411337949874,False,True,False,False,False,short_age12h_sesslondon_sw20_inside1_TP3.0R
short,12,london,20,True,4.0,59,66.42128476072934,10.6267428551123,0.5423728813559322,2.773753847293697,-11.312265318675855,0.9394000720234346,5/7,"{2020: 12.38, 2021: 5.7, 2022: 24.98, 2023: 23.65, 2024: -1.95, 2025: -0.12, 2026: 1.77}",9.439411337949874,False,True,False,False,False,short_age12h_sesslondon_sw20_inside1_TP4.0R
short,24,london,20,True,1.0,109,-22.478897206784538,-3.3980926578383888,0.5229357798165137,0.6753551517774465,-32.69241302893992,-0.10394132286381967,4/8,"{2019: 1.33, 2020: 3.7, 2021: 0.65, 2022: -13.58, 2023: -4.38, 2024: -4.43, 2025: -7.47, 2026: 1.71}",16.47732521293764,False,False,False,False,False,short_age24h_sesslondon_sw20_inside1_TP1.0R
short,24,london,20,True,2.0,109,0.7416541716615799,0.11211446772476817,0.44954128440366975,1.009320453315872,-14.697356937901185,0.007628206091644282,4/8,"{2019: -2.67, 2020: 9.7, 2021: 0.87, 2022: -8.58, 2023: 2.62, 2024: -2.43, 2025: -3.47, 2026: 4.71}",16.47732521293764,False,False,False,False,False,short_age24h_sesslondon_sw20_inside1_TP2.0R
short,24,london,20,True,3.0,109,28.404276250535347,4.293821075396256,0.41284403669724773,1.3451158479149312,-11.38240487637339,0.3772332052876627,6/8,"{2019: -2.67, 2020: 9.7, 2021: 2.87, 2022: 1.93, 2023: 13.78, 2024: -2.43, 2025: 0.53, 2026: 4.7}",16.47732521293764,False,True,False,False,False,short_age24h_sesslondon_sw20_inside1_TP3.0R
short,24,london,20,True,4.0,109,43.89825681161327,6.636017007027586,0.3761467889908257,1.4949847038506157,-12.450898027058322,0.5329749703680954,5/8,"{2019: -2.67, 2020: 5.7, 2021: 7.87, 2022: 11.93, 2023: 20.78, 2024: -6.94, 2025: -0.47, 2026: 7.7}",16.47732521293764,False,True,False,False,False,short_age24h_sesslondon_sw20_inside1_TP4.0R
short,72,london,20,True,1.0,145,-29.351714405740115,-4.437043521290335,0.5103448275862069,0.6797531448319007,-44.92026730506322,-0.09877598214537363,4/8,"{2019: 1.33, 2020: 4.38, 2021: 0.73, 2022: -15.43, 2023: -7.58, 2024: -11.84, 2025: -5.61, 2026: 4.66}",21.91937757684365,False,False,False,False,False,short_age72h_sesslondon_sw20_inside1_TP1.0R
short,72,london,20,True,2.0,145,-2.131163027294002,-0.32216391084873364,0.42758620689655175,0.9799212102411026,-28.666177662162994,-0.011238467668954819,5/8,"{2019: -2.67, 2020: 10.38, 2021: 2.95, 2022: -10.43, 2023: 0.42, 2024: -8.84, 2025: 1.39, 2026: 4.66}",21.91937757684365,False,False,False,False,False,short_age72h_sesslondon_sw20_inside1_TP2.0R
short,72,london,20,True,3.0,145,34.994585895237556,5.290065802641373,0.4,1.3214320840871079,-16.842011452401742,0.3140994065698125,6/8,"{2019: -2.67, 2020: 12.38, 2021: 6.41, 2022: 0.07, 2023: 12.59, 2024: -7.84, 2025: 8.39, 2026: 5.65}",21.91937757684365,False,True,False,False,False,short_age72h_sesslondon_sw20_inside1_TP3.0R
short,72,london,20,True,4.0,145,39.38995710106902,5.954505809889694,0.3448275862068966,1.3295565356088277,-19.600854856622934,0.30378806707390754,6/8,"{2019: -2.67, 2020: 10.38, 2021: 7.31, 2022: 10.07, 2023: 20.59, 2024: -11.35, 2025: 0.39, 2026: 4.65}",21.91937757684365,False,True,False,False,False,short_age72h_sesslondon_sw20_inside1_TP4.0R
short,12,ny,20,True,1.0,73,-11.679906724169385,-1.7543876344083076,0.6438356164383562,0.7679422714915937,-19.572536884159547,-0.08963516813337413,4/8,"{2019: 1.13, 2020: 2.74, 2021: -8.21, 2022: -2.32, 2023: 1.46, 2024: -3.47, 2025: -4.85, 2026: 1.83}",10.965010281014393,False,False,False,False,False,short_age12h_sessny_sw20_inside1_TP1.0R
short,12,ny,20,True,2.0,73,15.829371280053397,2.37766053188739,0.6027397260273972,1.3000609436859383,-11.207300725222343,0.2121528269993147,5/8,"{2019: 3.13, 2020: 3.03, 2021: -5.76, 2022: 6.62, 2023: 10.46, 2024: -4.63, 2025: -2.85, 2026: 5.83}",10.965010281014393,False,True,False,False,False,short_age12h_sessny_sw20_inside1_TP2.0R
short,12,ny,20,True,3.0,73,35.7880405547482,5.375564830413343,0.5342465753424658,1.6497410992377446,-12.320396245385592,0.43631428107896086,5/8,"{2019: 5.13, 2020: 2.03, 2021: -2.79, 2022: 11.62, 2023: 23.46, 2024: -1.63, 2025: -6.85, 2026: 4.82}",10.965010281014393,False,True,False,False,False,short_age12h_sessny_sw20_inside1_TP3.0R
short,12,ny,20,True,4.0,73,45.2018336581965,6.789569462778453,0.4794520547945205,1.73518460208155,-9.233382857228712,0.7353284887849068,6/8,"{2019: 7.13, 2020: -0.97, 2021: 0.21, 2022: 14.03, 2023: 26.46, 2024: 1.37, 2025: -4.85, 2026: 1.82}",10.965010281014393,False,True,False,False,False,short_age12h_sessny_sw20_inside1_TP4.0R
short,24,ny,20,True,1.0,135,-36.50867780780419,-5.471783985043347,0.5851851851851851,0.6418817308879574,-41.58769276726026,-0.13157219410236162,3/8,"{2019: 0.93, 2020: -4.01, 2021: -8.02, 2022: 1.17, 2023: -18.93, 2024: -5.97, 2025: -4.22, 2026: 2.54}",20.233294721589377,False,False,False,False,False,short_age24h_sessny_sw20_inside1_TP1.0R
short,24,ny,20,True,2.0,135,-11.849540648651836,-1.7759648019231553,0.48148148148148145,0.8964708215302183,-27.08110645475157,-0.06557947714915281,3/8,"{2019: 0.93, 2020: -5.57, 2021: -3.57, 2022: 12.1, 2023: -10.93, 2024: -7.13, 2025: -3.22, 2026: 5.54}",20.233294721589377,False,False,False,False,False,short_age24h_sessny_sw20_inside1_TP2.0R
short,24,ny,20,True,3.0,135,12.109128626042965,1.8148708763878665,0.4148148148148148,1.1015331694338233,-27.434201974914814,0.06615358733770865,5/8,"{2019: 2.93, 2020: -5.57, 2021: 5.4, 2022: 11.1, 2023: 3.07, 2024: -2.13, 2025: -8.22, 2026: 5.53}",20.233294721589377,False,False,False,False,False,short_age24h_sessny_sw20_inside1_TP3.0R
short,24,ny,20,True,4.0,135,19.050699507269,2.855247539133417,0.362962962962963,1.1501954347652092,-27.99575502081044,0.10198858852033066,4/8,"{2019: 4.93, 2020: -7.57, 2021: 9.4, 2022: 16.52, 2023: 7.07, 2024: -0.61, 2025: -9.22, 2026: -1.47}",20.233294721589377,False,False,False,False,False,short_age24h_sessny_sw20_inside1_TP4.0R
short,72,ny,20,True,1.0,161,-45.55412240035206,-6.827481365256887,0.5652173913043478,0.6233639186448405,-51.42357746690543,-0.13276947465685046,3/8,"{2019: 0.93, 2020: -6.06, 2021: -8.02, 2022: 1.0, 2023: -26.28, 2024: -9.18, 2025: -0.49, 2026: 2.54}",24.130077408710296,False,False,False,False,False,short_age72h_sessny_sw20_inside1_TP1.0R
short,72,ny,20,True,2.0,161,-14.177669460678338,-2.1248960345420884,0.4720496894409938,0.8945106437346293,-35.99290910157842,-0.05903651823600177,4/8,"{2019: 0.93, 2020: -7.63, 2021: -1.57, 2022: 11.9, 2023: -17.28, 2024: -9.35, 2025: 3.26, 2026: 5.54}",24.130077408710296,False,False,False,False,False,short_age72h_sessny_sw20_inside1_TP2.0R
short,72,ny,20,True,3.0,161,19.780999814016468,2.9647022157385177,0.4161490683229814,1.1431271433855688,-29.48569333521909,0.1005471427119992,5/8,"{2019: 2.93, 2020: -7.63, 2021: 9.4, 2022: 10.9, 2023: -0.28, 2024: -3.35, 2025: 2.26, 2026: 5.53}",24.130077408710296,False,False,False,False,False,short_age72h_sessny_sw20_inside1_TP3.0R
short,72,ny,20,True,4.0,161,33.56959560688232,5.031285345174978,0.37267080745341613,1.2318623930339552,-27.15891284490589,0.18525356202240917,5/8,"{2019: 4.93, 2020: -9.63, 2021: 13.3, 2022: 16.32, 2023: 6.72, 2024: -1.87, 2025: 5.26, 2026: -1.47}",24.130077408710296,False,False,False,False,False,short_age72h_sessny_sw20_inside1_TP4.0R
short,12,overlap,20,True,1.0,39,-18.043711115444744,-2.9753328102705052,0.5897435897435898,0.507620432026584,-22.25463233026813,-0.13369498835637056,2/7,"{2020: 1.21, 2021: -9.66, 2022: -1.52, 2023: -2.79, 2024: -0.83, 2025: -5.37, 2026: 0.92}",6.430937563682535,False,False,False,False,False,short_age12h_sessoverlap_sw20_inside1_TP1.0R
short,12,overlap,20,True,2.0,39,-2.8231597369986305,-0.4655272820754,0.5384615384615384,0.9236491210094536,-10.2916506937535,-0.04523349032414703,3/7,"{2020: 1.21, 2021: -6.44, 2022: 5.48, 2023: -0.79, 2024: -0.83, 2025: -4.37, 2026: 2.92}",6.430937563682535,False,False,False,False,False,short_age12h_sessoverlap_sw20_inside1_TP2.0R
short,12,overlap,20,True,3.0,39,6.1355095376961755,1.0117199681616103,0.46153846153846156,1.1648699506393663,-8.138248847935358,0.12431666652934552,3/7,"{2020: -0.79, 2021: -4.47, 2022: 8.48, 2023: 5.21, 2024: 1.17, 2025: -3.37, 2026: -0.09}",6.430937563682535,False,False,False,False,False,short_age12h_sessoverlap_sw20_inside1_TP3.0R
short,12,overlap,20,True,4.0,39,13.549302641144466,2.234223572221511,0.4358974358974359,1.3357629724165143,-7.927300946613705,0.28183912623828183,3/7,"{2020: -4.79, 2021: -2.47, 2022: 13.89, 2023: 6.21, 2024: 3.17, 2025: -2.37, 2026: -0.09}",6.430937563682535,False,True,False,False,False,short_age12h_sessoverlap_sw20_inside1_TP4.0R
short,24,overlap,20,True,1.0,110,-29.05079104278548,-4.3540238301036105,0.5454545454545454,0.6362726968351762,-35.32900791535376,-0.1232421765291456,2/8,"{2019: 1.28, 2020: -5.45, 2021: -12.72, 2022: -1.55, 2023: -11.96, 2024: -2.36, 2025: -0.84, 2026: 4.56}",16.48638829166542,False,False,False,False,False,short_age24h_sessoverlap_sw20_inside1_TP1.0R
short,24,overlap,20,True,2.0,110,-21.680380509409805,-3.249374285356227,0.4,0.7729146167009534,-28.134955681487966,-0.11549242593953069,2/8,"{2019: -4.72, 2020: -5.3, 2021: -10.5, 2022: 7.45, 2023: -9.96, 2024: -2.36, 2025: -3.84, 2026: 7.56}",16.48638829166542,False,False,False,False,False,short_age24h_sessoverlap_sw20_inside1_TP2.0R
short,24,overlap,20,True,3.0,110,-13.721711234715,-2.0565587221965385,0.3181818181818182,0.866888224539971,-17.559044296148645,-0.11712247474924467,3/8,"{2019: -4.72, 2020: -6.3, 2021: -3.54, 2022: 4.45, 2023: -5.96, 2024: 1.64, 2025: -2.84, 2026: 3.55}",16.48638829166542,False,False,False,False,False,short_age24h_sessoverlap_sw20_inside1_TP3.0R
short,24,overlap,20,True,4.0,110,-7.780140353488955,-1.166058316647945,0.2818181818181818,0.9282255626979194,-15.532864545503344,-0.07507039755815748,3/8,"{2019: -4.72, 2020: -9.3, 2021: -1.54, 2022: 12.87, 2023: -3.96, 2024: 2.17, 2025: -3.84, 2026: 0.55}",16.48638829166542,False,False,False,False,False,short_age24h_sessoverlap_sw20_inside1_TP4.0R
short,72,overlap,20,True,1.0,152,-41.562176186047196,-6.229183407725308,0.5328947368421053,0.62457370733263,-52.96054537198247,-0.1176193214018659,4/8,"{2019: 2.16, 2020: -4.82, 2021: -13.6, 2022: 2.01, 2023: -23.97, 2024: -9.7, 2025: 0.83, 2026: 5.55}",22.78119109393767,False,False,False,False,False,short_age72h_sessoverlap_sw20_inside1_TP1.0R
short,72,overlap,20,True,2.0,152,-32.97801577692088,-4.942621574427144,0.3881578947368421,0.7493837450485559,-43.15919926308415,-0.11452069683449324,3/8,"{2019: -5.84, 2020: -7.67, 2021: -10.38, 2022: 9.22, 2023: -16.97, 2024: -8.7, 2025: 0.83, 2026: 6.55}",22.78119109393767,False,False,False,False,False,short_age72h_sessoverlap_sw20_inside1_TP2.0R
short,72,overlap,20,True,3.0,152,-14.019346502226071,-2.1011671821009132,0.3223684210526316,0.8986302542399325,-26.190923401015166,-0.08022501344948653,3/8,"{2019: -5.84, 2020: -7.67, 2021: -0.41, 2022: 4.22, 2023: -7.97, 2024: -3.7, 2025: 4.83, 2026: 2.54}",22.78119109393767,False,False,False,False,False,short_age72h_sessoverlap_sw20_inside1_TP3.0R
short,72,overlap,20,True,4.0,152,2.7692492906397757,0.41504471892642153,0.29605263157894735,1.0195551764302428,-21.56253070989374,0.0192484233186962,3/8,"{2019: -5.84, 2020: -9.67, 2021: 2.49, 2022: 13.63, 2023: -0.97, 2024: -3.23, 2025: 6.83, 2026: -0.46}",22.78119109393767,False,False,False,False,False,short_age72h_sessoverlap_sw20_inside1_TP4.0R
