direction,fvg_max_age_h,session,swing_lookback,require_m15_inside_h4,tp,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
long,4,all,20,False,3.0,123,16.072624830487857,2.4699119696031815,0.5203252032520326,1.1113366818016583,-58.989019312789125,0.04187070743635319,5/8,"{2019: -9.02, 2020: -22.75, 2021: 4.23, 2022: -26.63, 2023: 9.68, 2024: 28.28, 2025: 26.84, 2026: 5.45}",18.90165268369361,False,False,False,False,False,long_age4h_sessall_sw20_inside0_TP3.0R
long,4,all,20,False,4.0,123,56.3620130364512,8.661261747713919,0.5121951219512195,1.4018853249329308,-47.77630917314708,0.18128779509368267,5/8,"{2019: -7.02, 2020: -13.75, 2021: 4.44, 2022: -23.63, 2023: 9.1, 2024: 41.41, 2025: 41.36, 2026: 4.45}",18.90165268369361,False,True,False,False,False,long_age4h_sessall_sw20_inside0_TP4.0R
long,4,all,30,True,2.0,153,8.907330496699128,1.368583127664777,0.46405228758169936,1.0783944433789052,-23.001745200697265,0.059499099556293254,4/8,"{2019: -7.3, 2020: -2.44, 2021: 7.76, 2022: -7.94, 2023: 7.12, 2024: 2.39, 2025: 15.81, 2026: -6.5}",23.507965558290184,False,False,False,False,False,long_age4h_sessall_sw30_inside1_TP2.0R
long,4,all,30,True,3.0,153,40.26886566317639,6.1871837064141495,0.43790849673202614,1.3438666276269748,-23.001745200697265,0.2689875769177112,5/8,"{2019: -5.3, 2020: 3.04, 2021: 15.21, 2022: -4.5, 2023: 0.71, 2024: 16.1, 2025: 19.5, 2026: -4.5}",23.507965558290184,False,True,False,False,False,long_age4h_sessall_sw30_inside1_TP3.0R
long,4,all,30,True,4.0,153,64.6902434059121,9.939451071526735,0.42483660130718953,1.5400995580739998,-23.001745200697265,0.43211725826896974,5/8,"{2019: -3.3, 2020: 7.04, 2021: 17.55, 2022: 0.5, 2023: -0.29, 2024: 25.1, 2025: 20.58, 2026: -2.5}",23.507965558290184,False,True,False,False,False,long_age4h_sessall_sw30_inside1_TP4.0R
long,4,all,30,False,2.0,138,62.166073263043536,9.55318313436667,0.5434782608695652,1.8851642280240934,-7.6946980648590255,1.2415280045873631,6/8,"{2019: -3.99, 2020: 14.65, 2021: 5.83, 2022: 1.38, 2023: 9.44, 2024: 15.57, 2025: 22.98, 2026: -3.7}",21.206732279266,False,True,False,False,False,long_age4h_sessall_sw30_inside0_TP2.0R
long,4,all,30,False,3.0,138,96.64461384257139,14.85156849269896,0.5144927536231884,2.268489895021607,-6.6946980648590255,2.2184075142471267,6/8,"{2019: -2.99, 2020: 20.13, 2021: 8.41, 2022: 2.83, 2023: 8.03, 2024: 29.28, 2025: 31.67, 2026: -0.7}",21.206732279266,False,True,True,False,False,long_age4h_sessall_sw30_inside0_TP3.0R
long,4,all,30,False,4.0,138,116.27870172494917,17.86877751638857,0.4855072463768116,2.471111950914471,-6.323497661019118,2.8257743537314397,7/8,"{2019: -1.99, 2020: 24.13, 2021: 4.96, 2022: 5.83, 2023: 4.03, 2024: 39.28, 2025: 37.75, 2026: 2.3}",21.206732279266,False,True,True,True,False,long_age4h_sessall_sw30_inside0_TP4.0R
long,8,all,10,True,2.0,96,-77.18965496287993,-11.859946080546957,0.53125,0.5030910596155277,-74.21892522534407,-0.1597967909739692,1/8,"{2019: -7.62, 2020: -6.75, 2021: 3.96, 2022: -1.35, 2023: -22.71, 2024: -37.42, 2025: -5.25, 2026: -0.05}",14.750096036574233,False,False,False,False,False,long_age8h_sessall_sw10_inside1_TP2.0R
long,8,all,10,True,3.0,96,-34.29936316600017,-5.269988548873327,0.5208333333333334,0.7665625703015405,-49.044850570311866,-0.10745243359072215,3/8,"{2019: -6.62, 2020: -3.25, 2021: 6.96, 2022: 7.65, 2023: -13.71, 2024: -27.03, 2025: 3.75, 2026: -2.05}",14.750096036574233,False,False,False,False,False,long_age8h_sessall_sw10_inside1_TP3.0R
long,8,all,10,True,4.0,96,5.7683012962342755,0.886281230076575,0.5104166666666666,1.04104235056481,-36.000812073810316,0.024618367726246995,3/8,"{2019: -5.62, 2020: -3.75, 2021: 12.96, 2022: 13.22, 2023: -4.71, 2024: -19.03, 2025: 13.75, 2026: -1.05}",14.750096036574233,False,False,False,False,False,long_age8h_sessall_sw10_inside1_TP4.0R
long,8,all,10,False,2.0,94,16.706262616335348,2.5876674413884038,0.6276595744680851,1.2069940981196887,-14.518988868781484,0.17822642229255842,6/8,"{2019: -10.41, 2020: 11.72, 2021: 5.7, 2022: 6.02, 2023: -11.52, 2024: 10.13, 2025: 3.78, 2026: 1.3}",14.559853695384248,False,False,False,False,False,long_age8h_sessall_sw10_inside0_TP2.0R
long,8,all,10,False,3.0,94,52.596554413215095,8.146788692954559,0.5638297872340425,1.6371874507230524,-10.000000000014552,0.8146788692942704,5/8,"{2019: -8.41, 2020: 13.21, 2021: 3.7, 2022: 12.02, 2023: -1.52, 2024: 20.52, 2025: 13.78, 2026: -0.7}",14.559853695384248,False,True,False,False,False,long_age8h_sessall_sw10_inside0_TP3.0R
long,8,all,10,False,4.0,94,79.21824638036107,12.270277418116596,0.5106382978723404,1.9852297953748095,-8.000000000014552,1.5337846772617845,7/8,"{2019: -6.41, 2020: 13.71, 2021: 5.25, 2022: 9.58, 2023: 3.48, 2024: 28.52, 2025: 24.78, 2026: 0.3}",14.559853695384248,False,True,True,True,False,long_age8h_sessall_sw10_inside0_TP4.0R
long,8,all,20,True,2.0,143,-154.93075046958066,-23.80461925463368,0.4755244755244755,0.41460265224992415,-159.15590307301343,-0.14956793178895295,2/8,"{2019: -1.46, 2020: -49.89, 2021: 1.75, 2022: -31.91, 2023: -9.96, 2024: -59.27, 2025: 0.5, 2026: -4.7}",21.971497221147036,False,False,False,False,False,long_age8h_sessall_sw20_inside1_TP2.0R
long,8,all,20,True,3.0,143,-105.7475756644829,-16.24778017381274,0.44755244755244755,0.5875227473406379,-122.86410908504476,-0.13224187514814648,2/8,"{2019: -0.46, 2020: -42.42, 2021: 9.33, 2022: -28.46, 2023: -5.96, 2024: -48.47, 2025: 13.39, 2026: -2.7}",21.971497221147036,False,False,False,False,False,long_age8h_sessall_sw20_inside1_TP3.0R
long,8,all,20,True,4.0,143,-50.80716133442519,-7.806359469046798,0.46153846153846156,0.7953787740670674,-78.44491716585289,-0.09951389779075337,4/8,"{2019: 0.54, 2020: -34.42, 2021: 17.33, 2022: -25.46, 2023: 0.46, 2024: -32.47, 2025: 28.92, 2026: -5.7}",21.971497221147036,False,False,False,False,False,long_age8h_sessall_sw20_inside1_TP4.0R
long,8,all,20,False,2.0,129,-27.06423452105242,-4.159014317617591,0.5658914728682171,0.8224711655900887,-72.18731860258505,-0.05761419592981883,4/8,"{2019: -11.02, 2020: -31.72, 2021: 2.31, 2022: -25.07, 2023: -0.05, 2024: 20.51, 2025: 16.53, 2026: 1.45}",19.823684521922566,False,False,False,False,False,long_age8h_sessall_sw20_inside0_TP2.0R
long,8,all,20,False,3.0,129,13.660175961097345,2.0991861919902646,0.5193798449612403,1.0887195753230559,-64.80660652210067,0.032391546242656444,5/8,"{2019: -9.02, 2020: -22.75, 2021: 2.88, 2022: -26.63, 2023: 3.95, 2024: 32.94, 2025: 26.84, 2026: 5.45}",19.823684521922566,False,False,False,False,False,long_age8h_sessall_sw20_inside0_TP3.0R
long,8,all,20,False,4.0,129,57.9495641670607,8.90522386225364,0.5116279069767442,1.3893054337160602,-51.59389638245863,0.17260227442875045,5/8,"{2019: -7.02, 2020: -13.75, 2021: 3.09, 2022: -23.63, 2023: 5.37, 2024: 48.08, 2025: 41.36, 2026: 4.45}",19.823684521922566,False,True,False,False,False,long_age8h_sessall_sw20_inside0_TP4.0R
long,8,all,30,True,2.0,181,-79.68357054568948,-12.243128313396435,0.4585635359116022,0.6373870750900584,-86.65460669737439,-0.14128652566797004,2/8,"{2019: -6.24, 2020: -2.56, 2021: 7.03, 2022: -7.09, 2023: -8.8, 2024: -66.54, 2025: 12.35, 2026: -7.84}",27.810076902291,False,False,False,False,False,long_age8h_sessall_sw30_inside1_TP2.0R
long,8,all,30,True,3.0,181,-31.322035379212217,-4.812531561503708,0.4419889502762431,0.8558993421082862,-64.38781992910063,-0.07474288719206415,4/8,"{2019: -7.24, 2020: 3.91, 2021: 16.48, 2022: 1.36, 2023: -12.21, 2024: -46.82, 2025: 19.04, 2026: -5.84}",27.810076902291,False,False,False,False,False,long_age8h_sessall_sw30_inside1_TP3.0R
long,8,all,30,True,4.0,181,13.099342363523483,2.012672477895174,0.43646408839779005,1.0612030712823666,-53.59886102276484,0.03755065759774894,4/8,"{2019: -5.24, 2020: 8.91, 2021: 20.83, 2022: 11.36, 2023: -10.21, 2024: -31.82, 2025: 23.11, 2026: -3.84}",27.810076902291,False,False,False,False,False,long_age8h_sessall_sw30_inside1_TP4.0R
long,8,all,30,False,2.0,144,56.00579830669648,8.606521527367255,0.5416666666666666,1.6927910313778884,-12.000000000014552,0.7172101272797348,6/8,"{2019: -3.99, 2020: 14.65, 2021: 4.49, 2022: 1.38, 2023: 1.71, 2024: 18.49, 2025: 22.98, 2026: -3.7}",22.128764117494956,False,True,False,False,False,long_age8h_sessall_sw30_inside0_TP2.0R
long,8,all,30,False,3.0,144,94.48433888622432,14.51959477785218,0.5138888888888888,2.1012363399803187,-10.000000000014552,1.451959477783105,6/8,"{2019: -2.99, 2020: 20.13, 2021: 7.06, 2022: 2.83, 2023: 2.3, 2024: 34.19, 2025: 31.67, 2026: -0.7}",22.128764117494956,False,True,False,False,False,long_age8h_sessall_sw30_inside0_TP3.0R
long,8,all,30,False,4.0,144,118.11842676860209,18.151491693694428,0.4861111111111111,2.3475981496285776,-10.222574676505793,1.775628182537165,7/8,"{2019: -1.99, 2020: 24.13, 2021: 3.62, 2022: 5.83, 2023: 0.3, 2024: 46.19, 2025: 37.75, 2026: 2.3}",22.128764117494956,False,True,True,True,False,long_age8h_sessall_sw30_inside0_TP4.0R
long,12,all,10,True,2.0,99,-77.17257421753813,-11.857321678107708,0.5353535353535354,0.510462934762737,-74.20184448000228,-0.15979820665109354,2/8,"{2019: -7.62, 2020: -6.75, 2021: 1.66, 2022: 0.97, 2023: -22.71, 2024: -37.42, 2025: -5.25, 2026: -0.05}",15.211036537717177,False,False,False,False,False,long_age12h_sessall_sw10_inside1_TP2.0R
long,12,all,10,True,3.0,99,-32.28228242065837,-4.960070479005449,0.5252525252525253,0.7836831083074698,-49.04485057031185,-0.10113335898321425,3/8,"{2019: -6.62, 2020: -3.25, 2021: 4.66, 2022: 11.97, 2023: -13.71, 2024: -27.03, 2025: 3.75, 2026: -2.05}",15.211036537717177,False,False,False,False,False,long_age12h_sessall_sw10_inside1_TP3.0R
long,12,all,10,True,4.0,99,9.78538204157608,1.5034929673730835,0.5151515151515151,1.0685013637595602,-36.00081207381032,0.04176275147045465,3/8,"{2019: -5.62, 2020: -3.75, 2021: 10.66, 2022: 19.54, 2023: -4.71, 2024: -19.03, 2025: 13.75, 2026: -1.05}",15.211036537717177,False,False,False,False,False,long_age12h_sessall_sw10_inside1_TP4.0R
long,12,all,10,False,2.0,94,16.706262616335348,2.5876674413884038,0.6276595744680851,1.2069940981196887,-14.518988868781484,0.17822642229255842,6/8,"{2019: -10.41, 2020: 11.72, 2021: 5.7, 2022: 6.02, 2023: -11.52, 2024: 10.13, 2025: 3.78, 2026: 1.3}",14.559853695384248,False,False,False,False,False,long_age12h_sessall_sw10_inside0_TP2.0R
long,12,all,10,False,3.0,94,52.596554413215095,8.146788692954559,0.5638297872340425,1.6371874507230524,-10.000000000014552,0.8146788692942704,5/8,"{2019: -8.41, 2020: 13.21, 2021: 3.7, 2022: 12.02, 2023: -1.52, 2024: 20.52, 2025: 13.78, 2026: -0.7}",14.559853695384248,False,True,False,False,False,long_age12h_sessall_sw10_inside0_TP3.0R
long,12,all,10,False,4.0,94,79.21824638036107,12.270277418116596,0.5106382978723404,1.9852297953748095,-8.000000000014552,1.5337846772617845,7/8,"{2019: -6.41, 2020: 13.71, 2021: 5.25, 2022: 9.58, 2023: 3.48, 2024: 28.52, 2025: 24.78, 2026: 0.3}",14.559853695384248,False,True,True,True,False,long_age12h_sessall_sw10_inside0_TP4.0R
long,12,all,20,True,2.0,147,-152.6645501792179,-23.456424755456982,0.48299319727891155,0.4281444276210949,-156.88970278265072,-0.14950901390866078,1/8,"{2019: -1.46, 2020: -48.77, 2021: -0.55, 2022: -28.46, 2023: -9.96, 2024: -59.27, 2025: 0.5, 2026: -4.7}",22.586084556004295,False,False,False,False,False,long_age12h_sessall_sw20_inside1_TP2.0R
long,12,all,20,True,3.0,147,-100.48137537412016,-15.4386451734931,0.4557823129251701,0.6115554580329048,-117.59790879468201,-0.13128333090044933,2/8,"{2019: -0.46, 2020: -40.3, 2021: 7.02, 2022: -23.01, 2023: -5.96, 2024: -48.47, 2025: 13.39, 2026: -2.7}",22.586084556004295,False,False,False,False,False,long_age12h_sessall_sw20_inside1_TP3.0R
long,12,all,20,True,4.0,147,-42.54096104406246,-6.536283967584215,0.46938775510204084,0.8302455594959313,-70.17871687549018,-0.0931376955663178,4/8,"{2019: 0.54, 2020: -31.3, 2021: 15.02, 2022: -18.01, 2023: 0.46, 2024: -32.47, 2025: 28.92, 2026: -5.7}",22.586084556004295,False,False,False,False,False,long_age12h_sessall_sw20_inside1_TP4.0R
long,12,all,20,False,2.0,129,-27.06423452105242,-4.159014317617591,0.5658914728682171,0.8224711655900887,-72.18731860258505,-0.05761419592981883,4/8,"{2019: -11.02, 2020: -31.72, 2021: 2.31, 2022: -25.07, 2023: -0.05, 2024: 20.51, 2025: 16.53, 2026: 1.45}",19.823684521922566,False,False,False,False,False,long_age12h_sessall_sw20_inside0_TP2.0R
long,12,all,20,False,3.0,129,13.660175961097345,2.0991861919902646,0.5193798449612403,1.0887195753230559,-64.80660652210067,0.032391546242656444,5/8,"{2019: -9.02, 2020: -22.75, 2021: 2.88, 2022: -26.63, 2023: 3.95, 2024: 32.94, 2025: 26.84, 2026: 5.45}",19.823684521922566,False,False,False,False,False,long_age12h_sessall_sw20_inside0_TP3.0R
long,12,all,20,False,4.0,129,57.9495641670607,8.90522386225364,0.5116279069767442,1.3893054337160602,-51.59389638245863,0.17260227442875045,5/8,"{2019: -7.02, 2020: -13.75, 2021: 3.09, 2022: -23.63, 2023: 5.37, 2024: 48.08, 2025: 41.36, 2026: 4.45}",19.823684521922566,False,True,False,False,False,long_age12h_sessall_sw20_inside0_TP4.0R
long,12,all,30,True,2.0,185,-76.63244374458792,-11.774332341146293,0.4648648648648649,0.6548906414821055,-83.60347989627284,-0.1408354335938498,2/8,"{2019: -6.24, 2020: -0.76, 2021: 4.72, 2022: -3.53, 2023: -8.8, 2024: -66.54, 2025: 12.35, 2026: -7.84}",28.424664237148264,False,False,False,False,False,long_age12h_sessall_sw30_inside1_TP2.0R
long,12,all,30,True,3.0,185,-26.33535540947479,-4.046343973406957,0.4486486486486487,0.8801121235623889,-64.38781992910062,-0.06284331381094296,4/8,"{2019: -7.24, 2020: 6.71, 2021: 14.18, 2022: 5.86, 2023: -12.21, 2024: -46.82, 2025: 19.04, 2026: -5.84}",28.424664237148264,False,False,False,False,False,long_age12h_sessall_sw30_inside1_TP3.0R
long,12,all,30,True,4.0,185,20.086022333260935,3.086153733420559,0.44324324324324327,1.0928467817292817,-53.59886102276484,0.057578718549817484,4/8,"{2019: -5.24, 2020: 12.71, 2021: 18.52, 2022: 16.86, 2023: -10.21, 2024: -31.82, 2025: 23.11, 2026: -3.84}",28.424664237148264,False,False,False,False,False,long_age12h_sessall_sw30_inside1_TP4.0R
long,12,all,30,False,2.0,144,56.00579830669648,8.606521527367255,0.5416666666666666,1.6927910313778884,-12.000000000014552,0.7172101272797348,6/8,"{2019: -3.99, 2020: 14.65, 2021: 4.49, 2022: 1.38, 2023: 1.71, 2024: 18.49, 2025: 22.98, 2026: -3.7}",22.128764117494956,False,True,False,False,False,long_age12h_sessall_sw30_inside0_TP2.0R
long,12,all,30,False,3.0,144,94.48433888622432,14.51959477785218,0.5138888888888888,2.1012363399803187,-10.000000000014552,1.451959477783105,6/8,"{2019: -2.99, 2020: 20.13, 2021: 7.06, 2022: 2.83, 2023: 2.3, 2024: 34.19, 2025: 31.67, 2026: -0.7}",22.128764117494956,False,True,False,False,False,long_age12h_sessall_sw30_inside0_TP3.0R
long,12,all,30,False,4.0,144,118.11842676860209,18.151491693694428,0.4861111111111111,2.3475981496285776,-10.222574676505793,1.775628182537165,7/8,"{2019: -1.99, 2020: 24.13, 2021: 3.62, 2022: 5.83, 2023: 0.3, 2024: 46.19, 2025: 37.75, 2026: 2.3}",22.128764117494956,False,True,True,True,False,long_age12h_sessall_sw30_inside0_TP4.0R
long,24,all,10,True,2.0,103,-92.13365632471107,-14.156044572814722,0.5145631067961165,0.46621696929296214,-89.16292658717518,-0.15876603779906512,2/8,"{2019: -7.62, 2020: -6.75, 2021: 0.04, 2022: 0.97, 2023: -26.71, 2024: -46.77, 2025: -5.25, 2026: -0.05}",15.825623872574438,False,False,False,False,False,long_age24h_sessall_sw10_inside1_TP2.0R
long,24,all,10,True,3.0,103,-45.24336452783129,-6.951499706283829,0.5048543689320388,0.7210594365106648,-60.393687779525614,-0.11510308381334669,3/8,"{2019: -6.62, 2020: -3.25, 2021: 3.04, 2022: 11.97, 2023: -16.71, 2024: -35.38, 2025: 3.75, 2026: -2.05}",15.825623872574438,False,False,False,False,False,long_age24h_sessall_sw10_inside1_TP3.0R
long,24,all,10,True,4.0,103,-1.175700065596852,-0.18064259247666867,0.49514563106796117,0.9923561796440605,-45.349649283024064,-0.003983329426635487,3/8,"{2019: -5.62, 2020: -3.75, 2021: 9.04, 2022: 19.54, 2023: -6.71, 2024: -26.38, 2025: 13.75, 2026: -1.05}",15.825623872574438,False,False,False,False,False,long_age24h_sessall_sw10_inside1_TP4.0R
long,24,all,10,False,2.0,94,16.706262616335348,2.5876674413884038,0.6276595744680851,1.2069940981196887,-14.518988868781484,0.17822642229255842,6/8,"{2019: -10.41, 2020: 11.72, 2021: 5.7, 2022: 6.02, 2023: -11.52, 2024: 10.13, 2025: 3.78, 2026: 1.3}",14.559853695384248,False,False,False,False,False,long_age24h_sessall_sw10_inside0_TP2.0R
long,24,all,10,False,3.0,94,52.596554413215095,8.146788692954559,0.5638297872340425,1.6371874507230524,-10.000000000014552,0.8146788692942704,5/8,"{2019: -8.41, 2020: 13.21, 2021: 3.7, 2022: 12.02, 2023: -1.52, 2024: 20.52, 2025: 13.78, 2026: -0.7}",14.559853695384248,False,True,False,False,False,long_age24h_sessall_sw10_inside0_TP3.0R
long,24,all,10,False,4.0,94,79.21824638036107,12.270277418116596,0.5106382978723404,1.9852297953748095,-8.000000000014552,1.5337846772617845,7/8,"{2019: -6.41, 2020: 13.71, 2021: 5.25, 2022: 9.58, 2023: 3.48, 2024: 28.52, 2025: 24.78, 2026: 0.3}",14.559853695384248,False,True,True,True,False,long_age24h_sessall_sw10_inside0_TP4.0R
long,24,all,20,True,2.0,151,-149.31802809435223,-22.942242233162343,0.4900662251655629,0.4440374999088223,-153.543180697785,-0.14941882882001092,1/8,"{2019: -1.46, 2020: -48.77, 2021: -2.16, 2022: -28.46, 2023: -8.56, 2024: -55.71, 2025: 0.5, 2026: -4.7}",23.200671890861553,False,False,False,False,False,long_age24h_sessall_sw20_inside1_TP2.0R
long,24,all,20,True,3.0,151,-94.13485328925444,-14.463522150055509,0.46357615894039733,0.6383441563256163,-111.25138670981634,-0.13000756734638805,2/8,"{2019: -0.46, 2020: -40.3, 2021: 5.41, 2022: -23.01, 2023: -3.56, 2024: -42.91, 2025: 13.39, 2026: -2.7}",23.200671890861553,False,False,False,False,False,long_age24h_sessall_sw20_inside1_TP3.0R
long,24,all,20,True,4.0,151,-33.194438959196745,-5.100220443003679,0.4768211920529801,0.868388417566054,-60.832194790624456,-0.08384080930431484,4/8,"{2019: 0.54, 2020: -31.3, 2021: 13.41, 2022: -18.01, 2023: 3.86, 2024: -24.91, 2025: 28.92, 2026: -5.7}",23.200671890861553,False,False,False,False,False,long_age24h_sessall_sw20_inside1_TP4.0R
long,24,all,20,False,2.0,129,-27.06423452105242,-4.159014317617591,0.5658914728682171,0.8224711655900887,-72.18731860258505,-0.05761419592981883,4/8,"{2019: -11.02, 2020: -31.72, 2021: 2.31, 2022: -25.07, 2023: -0.05, 2024: 20.51, 2025: 16.53, 2026: 1.45}",19.823684521922566,False,False,False,False,False,long_age24h_sessall_sw20_inside0_TP2.0R
long,24,all,20,False,3.0,129,13.660175961097345,2.0991861919902646,0.5193798449612403,1.0887195753230559,-64.80660652210067,0.032391546242656444,5/8,"{2019: -9.02, 2020: -22.75, 2021: 2.88, 2022: -26.63, 2023: 3.95, 2024: 32.94, 2025: 26.84, 2026: 5.45}",19.823684521922566,False,False,False,False,False,long_age24h_sessall_sw20_inside0_TP3.0R
long,24,all,20,False,4.0,129,57.9495641670607,8.90522386225364,0.5116279069767442,1.3893054337160602,-51.59389638245863,0.17260227442875045,5/8,"{2019: -7.02, 2020: -13.75, 2021: 3.09, 2022: -23.63, 2023: 5.37, 2024: 48.08, 2025: 41.36, 2026: 4.45}",19.823684521922566,False,True,False,False,False,long_age24h_sessall_sw20_inside0_TP4.0R
long,24,all,30,True,2.0,189,-72.67079622290998,-11.165637743148316,0.4708994708994709,0.6750907204969103,-79.64183237459488,-0.14019815228045993,2/8,"{2019: -6.24, 2020: -0.76, 2021: 3.11, 2022: -3.53, 2023: -7.02, 2024: -62.73, 2025: 12.35, 2026: -7.84}",29.039251572005522,False,False,False,False,False,long_age24h_sessall_sw30_inside1_TP2.0R
long,24,all,30,True,3.0,189,-23.373707887796833,-3.5912962091232914,0.4497354497354497,0.8949013699068846,-59.8139275094635,-0.060041136883296826,4/8,"{2019: -7.24, 2020: 6.71, 2021: 12.56, 2022: 5.86, 2023: -9.43, 2024: -45.02, 2025: 19.04, 2026: -5.84}",29.039251572005522,False,False,False,False,False,long_age24h_sessall_sw30_inside1_TP3.0R
long,24,all,30,True,4.0,189,20.04766985493888,3.0802609965612784,0.43915343915343913,1.0910042755850031,-52.02496860312771,0.05920735906750927,4/8,"{2019: -5.24, 2020: 12.71, 2021: 16.91, 2022: 16.86, 2023: -11.43, 2024: -29.02, 2025: 23.11, 2026: -3.84}",29.039251572005522,False,False,False,False,False,long_age24h_sessall_sw30_inside1_TP4.0R
long,24,all,30,False,2.0,144,56.00579830669648,8.606521527367255,0.5416666666666666,1.6927910313778884,-12.000000000014552,0.7172101272797348,6/8,"{2019: -3.99, 2020: 14.65, 2021: 4.49, 2022: 1.38, 2023: 1.71, 2024: 18.49, 2025: 22.98, 2026: -3.7}",22.128764117494956,False,True,False,False,False,long_age24h_sessall_sw30_inside0_TP2.0R
long,24,all,30,False,3.0,144,94.48433888622432,14.51959477785218,0.5138888888888888,2.1012363399803187,-10.000000000014552,1.451959477783105,6/8,"{2019: -2.99, 2020: 20.13, 2021: 7.06, 2022: 2.83, 2023: 2.3, 2024: 34.19, 2025: 31.67, 2026: -0.7}",22.128764117494956,False,True,False,False,False,long_age24h_sessall_sw30_inside0_TP3.0R
long,24,all,30,False,4.0,144,118.11842676860209,18.151491693694428,0.4861111111111111,2.3475981496285776,-10.222574676505793,1.775628182537165,7/8,"{2019: -1.99, 2020: 24.13, 2021: 3.62, 2022: 5.83, 2023: 0.3, 2024: 46.19, 2025: 37.75, 2026: 2.3}",22.128764117494956,False,True,True,True,False,long_age24h_sessall_sw30_inside0_TP4.0R
