iter,net_r,avg_r_year,wr,pf,max_dd_r
58,279.22246050570914,34.90280756321364,0.6501937984496124,1.772024588380899,-8.187340935522883
59,297.00010591151295,37.12501323893912,0.6589147286821705,1.831517049534085,-7.379204487833277
60,241.41869497168946,30.177336871461183,0.6337209302325582,1.62976247961115,-9.522194191156004
61,262.1462348917531,32.76827936146914,0.6414728682170543,1.702337578471772,-7.3883858647508305
62,213.8039786228283,26.72549732785354,0.6172480620155039,1.5403040006877124,-15.078557954234874
63,275.7048229640562,34.46310287050702,0.6463178294573644,1.7633187632687317,-8.415373674163881
64,284.69189268799323,35.586486585999154,0.6521317829457365,1.7944763114544087,-8.709484729971564
65,184.2817183991933,23.035214799899162,0.6036821705426356,1.4460355905359041,-10.541271782618608
66,225.96668187676744,28.24583523459593,0.624031007751938,1.5761750682866726,-9.035412334526562
67,230.34553511494315,28.793191889367893,0.625968992248062,1.5929225938671492,-8.850719371567607
68,244.1859490771805,30.523243634647564,0.6317829457364341,1.646047665711032,-12.45030370705841
69,274.7912242143876,34.34890302679845,0.6463178294573644,1.7544846083184968,-8.281244744201445
70,258.90208412341974,32.36276051542747,0.6443798449612403,1.6932174976202903,-7.388330946641474
71,263.91957851897064,32.98994731487133,0.6405038759689923,1.70976791891606,-9.438820863386354
72,219.04662211654005,27.380827764567506,0.6201550387596899,1.5532623281001183,-9.717747050205602
73,247.64498321236442,30.955622901545553,0.6327519379844961,1.6571268911412584,-11.7740901626604
74,263.18216157751306,32.89777019718913,0.6424418604651163,1.7101364801481185,-9.645511054136813
75,265.5977333544434,33.199716669305424,0.6424418604651163,1.720029030232783,-9.604708812420881
76,237.61135296496994,29.701419120621242,0.6317829457364341,1.6216596524002278,-10.47769057537272
77,278.8591346395118,34.857391829938976,0.6511627906976745,1.760473075799702,-7.636176483802757
78,232.01536103227295,29.00192012903412,0.623062015503876,1.6045351762949511,-10.769813571502173
79,246.35664745225768,30.79458093153221,0.6327519379844961,1.6474736215724612,-10.533859368551347
80,280.9420852427651,35.117760655345634,0.6492248062015504,1.7815001159392032,-8.211641691759496
81,240.54347747131357,30.067934683914196,0.6298449612403101,1.6303701579599739,-8.567495967050064
82,266.14094333609506,33.26761791701188,0.6463178294573644,1.7261230069097502,-12.499790709873878
83,273.3923933557761,34.17404916947201,0.6472868217054264,1.7459265666742472,-8.773770730656594
84,233.96701548798382,29.245876935997977,0.625968992248062,1.6052956239281457,-11.101459115927668
85,283.8392020920987,35.479900261512334,0.6540697674418605,1.7824746165775347,-7.581903398838847
86,258.657507067547,32.33218838344337,0.6395348837209303,1.687767590521305,-11.316471410769722
87,248.50274907704028,31.062843634630035,0.6346899224806202,1.6615279387079152,-8.873547146626592
88,258.7528745890829,32.344109323635365,0.6434108527131783,1.6928435084574311,-8.87566357226521
89,269.04353559756214,33.63044194969527,0.6463178294573644,1.7298914069951454,-11.068646823850145
90,310.16232504472896,38.77029063059112,0.6618217054263565,1.8993176643574061,-6.883675546195891
91,269.8711519185225,33.733893989815314,0.6463178294573644,1.7363441482887512,-11.751009131882167
92,297.6887585115582,37.211094813944776,0.6589147286821705,1.8469852263888478,-7.2522313771319205
93,254.10688176727098,31.763360220908872,0.6356589147286822,1.6799705105690776,-8.855259512943292
94,257.0347507442467,32.12934384303084,0.6395348837209303,1.686481051929609,-11.205041748235004
95,273.50988886778055,34.18873610847257,0.6472868217054264,1.7454794906253872,-6.365867072947154
96,252.65378638623898,31.581723298279872,0.6385658914728682,1.6621553603981243,-5.594038828556734
97,278.9972959956161,34.874661999452016,0.6501937984496124,1.7725649442340894,-7.5373953940149505
98,268.93518842117464,33.61689855264683,0.6463178294573644,1.730104810003282,-6.3520712844036495
99,269.678079469682,33.70975993371025,0.6472868217054264,1.7323779719403265,-9.411529254795912
100,270.6544439221233,33.83180549026541,0.6453488372093024,1.732423859731369,-8.647638750858619
101,235.55085234597786,29.443856543247232,0.6298449612403101,1.613565491174961,-13.540608470547198
102,270.17274789593074,33.77159348699134,0.6453488372093024,1.7418109427650108,-8.713846321955145
103,188.1598447443676,23.51998059304595,0.6046511627906976,1.4623655775108135,-8.711325795518178
104,225.39019696126954,28.173774620158692,0.623062015503876,1.5754547433317807,-10.881175850730877
105,221.80186252544863,27.72523281568108,0.625,1.5676683623772245,-8.834698101778514
106,182.69715276449432,22.83714409556179,0.6017441860465116,1.4442091691960122,-9.4400456095386
107,221.03435702732384,27.62929462841548,0.6191860465116279,1.5646021626277793,-12.088127902699114
108,231.9110859745509,28.988885746818863,0.625,1.6026918679742068,-9.632726667259082
109,280.0425867490022,35.00532334362528,0.6521317829457365,1.7725674955360715,-6.713458163592975
110,298.2827709269203,37.28534636586504,0.6569767441860465,1.8404102542131695,-6.6064533529473835
111,255.35063116524606,31.918828895655757,0.6375968992248062,1.6859334712930014,-7.694381068269308
112,254.2323558136305,31.779044476703813,0.6385658914728682,1.6782427129981274,-13.37382592077833
113,206.49038336707721,25.811297920884652,0.6133720930232558,1.5187344153103786,-7.644321167158424
114,302.5381325678319,37.81726657097899,0.6618217054263565,1.8543554702837992,-8.378279512160134
115,272.6427562703392,34.0803445337924,0.6463178294573644,1.7485035231763606,-13.703158528590727
116,241.03560088904504,30.12945011113063,0.626937984496124,1.6303245060852787,-9.954667474139114
117,280.80323615285704,35.10040451910713,0.6511627906976745,1.7735883558024368,-8.808062537414997
118,248.37262675183302,31.046578343979128,0.6356589147286822,1.6611779729457097,-7.355863800311823
119,254.58166795825804,31.822708494782255,0.6375968992248062,1.67451449167156,-10.70176003498311
120,288.3204336176876,36.04005420221095,0.6569767441860465,1.7979062966566444,-10.182142282055054
121,260.4546443863808,32.5568305482976,0.6434108527131783,1.6952231915246894,-7.711644323813715
122,168.84647609594802,21.105809511993503,0.5968992248062015,1.4014120377325348,-15.09750803546956
123,278.38711962089576,34.79838995261197,0.6501937984496124,1.7637387622692577,-6.588840966710947
124,207.31577299763185,25.91447162470398,0.6182170542635659,1.5212685565746562,-11.046409728688616
125,260.6537630687071,32.58172038358839,0.6385658914728682,1.6988723272395136,-8.257309035279086
126,194.20434100617587,24.275542625771983,0.6085271317829457,1.4824287449504718,-12.891454667317376
127,285.7747028257849,35.721837853223114,0.6560077519379846,1.7939574278188706,-7.422886574389395
128,226.55918801537698,28.319898501922122,0.622093023255814,1.5825260947694026,-10.276981700963859
129,302.8839445464183,37.86049306830229,0.6598837209302325,1.8675682221019891,-7.498350847196214
130,246.38372606298626,30.797965757873282,0.6356589147286822,1.6525250678322823,-11.591641799346888
131,289.78037150218785,36.22254643777348,0.6531007751937985,1.8160896323827052,-11.725048882308212
132,228.90966611890258,28.613708264862822,0.623062015503876,1.5883093085747686,-10.47622478722603
133,197.38455942971876,24.673069928714845,0.6094961240310077,1.4847049446777436,-14.26380206122667
134,236.75804940413465,29.59475617551683,0.627906976744186,1.6161009897217755,-8.349804342106838
135,251.5575313262494,31.444691415781175,0.6385658914728682,1.6653736031699584,-8.848948785383044
136,292.41063497264713,36.55132937158089,0.6579457364341085,1.8225583685501654,-6.399027668066566
137,173.69463854233163,21.711829817791454,0.5930232558139535,1.4178721473108522,-10.707425644232565
138,236.96829619573447,29.62103702446681,0.6288759689922481,1.6171087238942303,-9.4049124824177
139,236.89307382787084,29.611634228483855,0.627906976744186,1.6121854153218842,-8.033490022116624
140,237.7418136306195,29.717726703827438,0.6317829457364341,1.6199647558120862,-7.5270809141383666
141,288.999333150791,36.12491664384888,0.6550387596899225,1.8107251419352726,-6.321384702015337
142,257.1045962137315,32.13807452671644,0.6385658914728682,1.6862497887754466,-8.967084656396182
143,257.65320764744916,32.206650955931146,0.6356589147286822,1.68697562281573,-13.111726511611653
144,243.47956522595143,30.43494565324393,0.6327519379844961,1.634257742963075,-13.734817834991503
145,293.4635982856183,36.682949785702284,0.6511627906976745,1.8293213596879705,-7.170049854534142
146,266.52027256765786,33.31503407095723,0.6424418604651163,1.7205654918590234,-9.864308222661492
147,225.47778482550868,28.184723103188585,0.625968992248062,1.5738980576473602,-14.717527913632388
148,273.40521535521714,34.17565191940214,0.6492248062015504,1.754918905602336,-7.741799780020131
149,198.1898973699246,24.773737171240576,0.6114341085271318,1.4912048061495353,-8.413664589403979
150,247.67271795973738,30.959089744967173,0.6337209302325582,1.656937275808671,-11.64920717065445
151,262.86493145041896,32.85811643130237,0.6395348837209303,1.7119744305406364,-10.908649320382409
152,160.6763029809823,20.08453787262279,0.5901162790697675,1.3815528472562366,-14.025794429614592
153,245.6253695966117,30.703171199576463,0.6356589147286822,1.63890670832625,-13.374070661350345
154,221.08662962402036,27.635828703002545,0.623062015503876,1.560758482499532,-8.605145442519671
155,193.44184914944995,24.180231143681244,0.6085271317829457,1.4751161308507765,-8.466833179865525
156,249.25048938429973,31.156311173037466,0.6366279069767442,1.6627791025258953,-11.384503828860446
157,254.10912242075102,31.763640302593878,0.6414728682170543,1.6781539441935198,-10.538684616322314
158,236.52867594925857,29.56608449365732,0.6317829457364341,1.6210137426359754,-8.270171766326541
159,272.5963763912167,34.07454704890209,0.6472868217054264,1.7385127155412918,-9.544043185423504
160,274.39249081707334,34.29906135213417,0.6472868217054264,1.7504340454048786,-7.843575354824345
161,184.28978058458358,23.036222573072948,0.6056201550387597,1.4449987318348378,-10.91961526631809
162,320.6845088480564,40.08556360600705,0.6705426356589147,1.9438389852300464,-6.286189212452783
163,267.8610650093535,33.48263312616919,0.6453488372093024,1.7332522281225273,-11.527183779373587
164,233.34165992387727,29.16770749048466,0.627906976744186,1.6010085317864726,-7.571406417470641
165,261.31544161416355,32.66443020177044,0.6395348837209303,1.7046589316345193,-8.924182669811444
166,293.30596977870385,36.66324622233798,0.6569767441860465,1.8315374194096874,-9.451920665117939
167,233.16389436222443,29.145486795278053,0.625968992248062,1.6059807492418572,-11.153280487971784
168,292.25091429090423,36.53136428636303,0.6560077519379846,1.8185626147701621,-7.467511974031311
169,317.27507884769284,39.659384855961605,0.6705426356589147,1.9189228259979787,-7.499752869429216
170,247.37433544821198,30.921791931026497,0.6356589147286822,1.6517789973756039,-11.479066518289969
171,243.68777901473663,30.46097237684208,0.6337209302325582,1.6412936797428905,-12.017729987899628
172,268.767982922711,33.59599786533887,0.6443798449612403,1.7272759728666862,-9.045772481964756
173,264.2257691230087,33.02822114037609,0.6434108527131783,1.711428828475213,-6.778494273439623
174,287.06380170671923,35.882975213339904,0.6540697674418605,1.7968007609427512,-12.044317841146494
175,240.6508583316239,30.08135729145299,0.6288759689922481,1.6307679708550402,-12.811212353850067
176,231.2810556564163,28.910131957052037,0.626937984496124,1.5954516601910713,-10.719864720649412
177,228.5102056231457,28.563775702893214,0.626937984496124,1.5859967229467926,-8.594516368620418
178,264.6743426061077,33.08429282576346,0.6395348837209303,1.7189329445896997,-12.313240817354973
179,238.77114726179704,29.84639340772463,0.6288759689922481,1.6278014483562875,-10.782112020567467
180,276.7068081895245,34.588351023690564,0.6472868217054264,1.7596453728621395,-8.417072382322772
181,296.4677900066249,37.058473750828114,0.6589147286821705,1.8370344347996388,-7.29051223912608
182,256.9898508869122,32.12373136086403,0.6395348837209303,1.688781913370788,-8.911212385952762
183,239.07386040748827,29.884232550936034,0.627906976744186,1.624852288350045,-7.33473004154871
184,194.55837295497835,24.319796619372294,0.6085271317829457,1.4775326029218807,-17.94846312425952
185,276.9493816510106,34.61867270637632,0.6482558139534884,1.7569685593752529,-9.630601315545071
186,277.9526453420734,34.74408066775918,0.6501937984496124,1.7667020482556217,-8.387114134014496
187,240.4101822737098,30.051272784213726,0.6327519379844961,1.626192335336485,-9.878104311271265
188,246.5099870206748,30.81374837758435,0.6317829457364341,1.6463044349485303,-6.474106824804281
189,298.0724252516336,37.2590531564542,0.6579457364341085,1.8447849153552764,-6.879754264550428
190,302.508333922563,37.813541740320375,0.6608527131782945,1.8701851734295374,-7.879609802736724
191,225.4319255370615,28.178990692132686,0.624031007751938,1.5742103969652301,-10.978603846141041
192,259.774254997981,32.47178187474763,0.6414728682170543,1.6934079862087161,-7.267644096007956
193,254.5488599815062,31.818607497688276,0.6375968992248062,1.6799557685586275,-8.463795071041481
194,258.61252576930417,32.32656572116302,0.6395348837209303,1.692931375986347,-8.613919080349639
195,243.09587247481167,30.38698405935146,0.6327519379844961,1.6356158130935396,-10.941175526529719
196,256.6789539103731,32.084869238796635,0.6385658914728682,1.685041610796756,-10.516997135401038
197,218.02802129132584,27.25350266141573,0.6191860465116279,1.5529921012550612,-13.925993993594794
198,227.5565997238265,28.444574965478314,0.625968992248062,1.5817966148246476,-7.71225669715929
199,275.5874457468474,34.44843071835592,0.6492248062015504,1.7549505256093927,-8.005161540048562
200,236.31315741473273,29.53914467684159,0.6298449612403101,1.6155290964948443,-9.159654131259288
201,242.0744385094245,30.259304813678064,0.6327519379844961,1.6340060321652146,-7.543504008324703
202,249.3751337725805,31.171891721572564,0.6395348837209303,1.6556266746606976,-12.641592642265294
203,230.51232012549394,28.814040015686743,0.627906976744186,1.5917097456987384,-7.689448663119663
204,310.7127344184014,38.839091802300175,0.6637596899224806,1.9017076014907164,-7.308718191346024
205,270.331259967903,33.791407495987876,0.6453488372093024,1.7345809264114727,-7.167726401975699
206,261.006559474673,32.625819934334125,0.6405038759689923,1.699643747229634,-10.52665758685842
207,264.7155044540543,33.08943805675679,0.6463178294573644,1.7145275078952171,-9.160798244243011
208,266.99405628979713,33.37425703622464,0.6405038759689923,1.7299757389779535,-9.606449608156595
209,244.5295089819036,30.56618862273795,0.6356589147286822,1.6425734844581543,-9.807406320246628
210,275.58399273264104,34.44799909158013,0.6472868217054264,1.7579153109738945,-10.545507365054945
211,289.29570753492874,36.16196344186609,0.6550387596899225,1.8078919804602143,-8.710030263734154
212,309.76861215387714,38.72107651923464,0.6647286821705426,1.893049388003225,-8.190906696438532
213,253.75627143338875,31.719533929173593,0.6385658914728682,1.6783617133800453,-12.418880226325484
214,220.91116532734878,27.613895665918598,0.6211240310077519,1.5628412844697201,-19.199898166493938
215,288.8586112318386,36.107326403979826,0.6492248062015504,1.804542539832407,-8.154053033541032
216,204.93174842109212,25.616468552636515,0.6124031007751938,1.513298826855759,-8.269799296900871
217,234.22444980414264,29.27805622551783,0.6288759689922481,1.6068377667412508,-10.971084985349421
218,279.8211732729044,34.97764665911305,0.6550387596899225,1.7746228966484563,-6.807166406760673
219,228.8704379081691,28.608804738521137,0.626937984496124,1.588431165185848,-16.61794080261219
220,274.65847280802114,34.33230910100264,0.6472868217054264,1.7559788500515792,-14.4047196976135
221,282.7908705187109,35.34885881483886,0.6521317829457365,1.7814670888978112,-7.2048345559259985
222,161.46405017097194,20.183006271371493,0.5910852713178295,1.3791910568504062,-20.173852182533153
223,226.8042532390607,28.350531654882587,0.624031007751938,1.5838030253372333,-9.090143719022336
224,254.31181928229256,31.78897741028657,0.6395348837209303,1.6718798861432975,-11.831388514368513
225,274.64079663304994,34.33009957913124,0.6472868217054264,1.7516652562243675,-8.45140437192044
226,237.07967881031635,29.634959851289544,0.6317829457364341,1.6165009066184548,-10.364389120610099
227,210.7264029309235,26.34080036636544,0.6172480620155039,1.5278654729437642,-11.795415892081905
228,231.40869712853294,28.926087141066617,0.625,1.59978262200319,-12.45453794934086
229,271.0729433636036,33.88411792045045,0.6472868217054264,1.747526121965596,-9.445437956353999
230,270.8005792005574,33.85007240006968,0.6463178294573644,1.7393950129635074,-9.713030397551535
231,274.5863283331621,34.32329104164526,0.6472868217054264,1.7527668697422474,-9.406254934181192
232,297.69546754061145,37.21193344257643,0.6589147286821705,1.837843996634079,-7.237767112353026
233,262.5468604905137,32.818357561314215,0.6443798449612403,1.7107066389581378,-8.489459769223819
234,236.4702380347772,29.55877975434715,0.625968992248062,1.6160152241083585,-11.01284241605616
235,227.73249905139224,28.46656238142403,0.623062015503876,1.5885999666485349,-15.562814318337093
236,274.9519619207734,34.36899524009667,0.6472868217054264,1.7499828752956246,-7.951159172875322
237,271.2663794586349,33.90829743232936,0.6472868217054264,1.7390144553363431,-11.023298387674245
238,153.4788019549618,19.184850244370224,0.5901162790697675,1.359175676142936,-13.164750096099127
239,232.6224138263264,29.0778017282908,0.627906976744186,1.6022804354260758,-9.714261393327007
240,247.85138916418651,30.981423645523314,0.6346899224806202,1.6532052692223937,-8.276685533335552
241,253.44311432511182,31.680389290638978,0.6366279069767442,1.6737266748622037,-8.666815173367496
242,266.8808344688556,33.36010430860695,0.6453488372093024,1.7265336267406113,-8.072841285397807
243,296.970831820301,37.12135397753762,0.6598837209302325,1.8396236193277866,-9.355869673189318
244,258.8043247472183,32.350540593402286,0.6405038759689923,1.6969079722130762,-8.355115565811445
245,290.4942505607853,36.31178132009816,0.6589147286821705,1.8187232605352297,-7.421431098371574
246,252.6678970271464,31.5834871283933,0.6346899224806202,1.6700802775143488,-8.720796946691507
247,250.95987755841202,31.369984694801502,0.6366279069767442,1.6697335875892825,-7.669130312162963
248,272.19297017125484,34.024121271406855,0.6463178294573644,1.741400099509896,-8.37939039949634
249,279.08476549734115,34.885595687167644,0.6501937984496124,1.7697861649877082,-7.525712548773356
250,215.98730072126756,26.998412590158445,0.6211240310077519,1.549233388321524,-7.6097997143684495
251,295.5399552897122,36.94249441121403,0.6569767441860465,1.8382105938093394,-12.348554081261092
252,267.34527688608836,33.418159610761045,0.6434108527131783,1.7211331471771225,-8.14328238940044
253,236.63914135558633,29.57989266944829,0.6298449612403101,1.6149697032644101,-10.544668659754363
254,292.50627241370614,36.56328405171327,0.6550387596899225,1.8232583710910024,-9.43790004317708
255,278.60367478068696,34.82545934758587,0.6482558139534884,1.7672429654232626,-10.198858398970401
256,241.492392278148,30.1865490347685,0.6308139534883721,1.6318116335568063,-11.448918862687648
257,274.11485547014513,34.26435693376814,0.6482558139534884,1.7473999835156186,-7.200217454481177
258,292.1249266206205,36.51561582757756,0.6521317829457365,1.8191438523150802,-7.363996302824262
259,295.691807176746,36.96147589709325,0.6560077519379846,1.8453318039553752,-7.718978169058545
260,175.30149466132886,21.912686832666108,0.5978682170542635,1.4252010330005542,-14.698781812202782
261,219.7015673113498,27.462695913918726,0.622093023255814,1.557393416863955,-12.390188327959066
262,289.09519517090484,36.136899396363106,0.6550387596899225,1.8047486066730032,-6.404953367976702
263,259.7566909125865,32.469586364073315,0.6375968992248062,1.6956036784807171,-7.262046881067619
264,258.00539696183296,32.25067462022912,0.6366279069767442,1.6893903580047636,-12.71509767612477
265,289.2845182132452,36.16056477665565,0.6540697674418605,1.8064378172422815,-8.829248986984794
266,242.01695066352806,30.252118832941008,0.6337209302325582,1.637097434730098,-13.682106212511655
267,263.7502602869864,32.9687825358733,0.6414728682170543,1.7139608639264845,-15.020448426956733
268,271.97626432284176,33.99703304035522,0.6482558139534884,1.7371219237760909,-6.435291072032101
269,185.25125320192922,23.156406650241152,0.6036821705426356,1.4512621943945292,-12.409653545970102
270,274.23410184587306,34.27926273073413,0.6443798449612403,1.7524478297675945,-8.304177964513741
271,269.7945279046049,33.72431598807561,0.6434108527131783,1.7325745703454112,-9.089923680891005
272,302.879248390322,37.85990604879025,0.6627906976744186,1.8668002275616737,-7.507199611752725
273,204.23120238147897,25.52890029768487,0.6153100775193798,1.5109462012460622,-8.832162210146322
274,245.83971993184105,30.72996499148013,0.6327519379844961,1.6511091156968682,-8.284891581493298
275,214.08137915281657,26.76017239410207,0.6172480620155039,1.5384275180559213,-10.667020441200407
276,253.8090459368965,31.726130742112062,0.6375968992248062,1.6735171751636573,-9.85426319428376
277,248.13650759202864,31.01706344900358,0.6337209302325582,1.6611029322898099,-7.355091853342884
278,281.05907929031514,35.13238491128939,0.6472868217054264,1.7767670190022566,-9.716106287562582
279,278.0318425511689,34.75398031889611,0.6482558139534884,1.7639166509446673,-7.991936314856201
280,289.13818010201317,36.142272512751646,0.6598837209302325,1.8064107384465729,-8.819074499226275
281,175.97709399151782,21.997136748939727,0.5988372093023255,1.425076605738613,-12.304566543885073
282,234.2543265987811,29.281790824847636,0.625968992248062,1.6070060996191855,-8.648023496725981
283,249.3112128564391,31.16390160705489,0.6356589147286822,1.6573583325275796,-8.355575610458196
284,267.840180239911,33.48002252998887,0.6434108527131783,1.7258219790339313,-6.628273983004391
285,253.4904737948494,31.686309224356176,0.6366279069767442,1.6730502080161505,-9.25994249896722
286,245.1373171585895,30.642164644823687,0.6346899224806202,1.6494053193361464,-8.800120285975396
287,284.07839976176865,35.50979997022108,0.6521317829457365,1.7947990879060591,-8.47224751173299
288,266.29582609526665,33.28697826190833,0.6424418604651163,1.7174784105338243,-11.619490174797477
289,251.7258147777381,31.46572684721726,0.6375968992248062,1.6729413959165051,-6.589372677801975
290,251.26779420058716,31.408474275073395,0.6366279069767442,1.6662205790295843,-15.460799820103361
291,205.63407458702383,25.70425932337798,0.6143410852713178,1.5147839609030416,-9.79600495525392
292,233.67247401900676,29.209059252375845,0.627906976744186,1.6081287141151683,-8.53460936424787
293,201.32539939509445,25.165674924386806,0.6133720930232558,1.4975466267953925,-12.7822103388677
294,226.0316337314071,28.25395421642589,0.624031007751938,1.5792969281647813,-10.662464335764607
295,293.79832545521003,36.724790681901254,0.6531007751937985,1.8311972962928749,-7.272000948403836
296,258.33938085274747,32.29242260659343,0.6395348837209303,1.6909969506610214,-8.479169515164273
297,231.39569998388203,28.924462497985253,0.626937984496124,1.59769013855055,-8.554033937717463
298,224.46586272900012,28.058232841125015,0.623062015503876,1.5771066956308988,-14.040012427515485
299,270.6745383274092,33.83431729092615,0.6453488372093024,1.7380846671342647,-11.61200127803123
300,276.74140039063116,34.592675048828895,0.6482558139534884,1.7607211115191403,-9.431795722587793
301,254.8854839242594,31.860685490532425,0.6356589147286822,1.679532550455189,-8.506684917528275
302,273.6258596842203,34.20323246052754,0.6521317829457365,1.7494171345489118,-14.858411199966206
303,235.83580990122988,29.479476237653735,0.625968992248062,1.6155046801979456,-8.35266038932366
304,290.9448083654555,36.36810104568194,0.6560077519379846,1.8200632655591467,-10.243991371425125
305,252.36634874359697,31.54579359294962,0.6356589147286822,1.6731464025043208,-7.3159539116531604
306,225.28619681294026,28.160774601617533,0.624031007751938,1.5738464801637508,-11.620636212382777
307,240.8324206753069,30.104052584413363,0.6317829457364341,1.6329195904190072,-9.526038485780504
308,257.68709517470126,32.21088689683766,0.6385658914728682,1.685846951566857,-7.684381342380576
309,282.86625118241244,35.358281397801555,0.6511627906976745,1.7821388350457414,-9.73812082479705
310,227.70421599208044,28.463026999010054,0.624031007751938,1.582060046886761,-8.893410700844717
311,229.78256193350654,28.722820241688318,0.624031007751938,1.5954228591791715,-7.293689678521119
