iter,net_r,max_dd_r
1156,256.10667497371514,-11.870781048228451
1157,256.10667497371514,-8.376478834398597
1158,256.10667497371514,-7.956755116547214
1159,256.10667497371514,-10.071898543112297
1160,256.10667497371514,-11.681609397173496
1161,256.10667497371514,-9.517788649654392
1162,256.10667497371514,-8.652828946322687
1163,256.10667497371514,-11.8234377718004
1164,256.10667497371514,-7.7337257982489405
1165,256.10667497371514,-6.697054930125233
1166,256.10667497371514,-8.701129371630685
1167,256.10667497371514,-9.447120961894434
1168,256.10667497371514,-8.118652591765567
1169,256.10667497371514,-8.726859781184146
1170,256.10667497371514,-10.262371968892694
1171,256.10667497371514,-10.091144972741176
1172,256.10667497371514,-10.547371005317615
1173,256.10667497371514,-8.451400822703818
1174,256.10667497371514,-8.588452351148447
1175,256.10667497371514,-9.845811584038728
1176,256.10667497371514,-7.403134442592481
1177,256.1066749737152,-8.820466260896112
1178,256.10667497371514,-10.704519542992017
1179,256.10667497371514,-19.980392931191545
1180,256.1066749737152,-7.543223281783497
1181,256.10667497371514,-8.772352461314284
1182,256.10667497371514,-9.706172829584322
1183,256.10667497371514,-7.790455471034562
1184,256.10667497371514,-7.545592741439634
1185,256.10667497371514,-7.584241660420105
1186,256.10667497371514,-12.20243876894105
1187,256.10667497371514,-9.136953944771568
1188,256.10667497371514,-7.5637630719671165
1189,256.10667497371514,-14.15243768661503
1190,256.10667497371514,-12.766684660121598
1191,256.10667497371514,-9.807574377969871
1192,256.10667497371514,-7.840457392731722
1193,256.10667497371514,-6.514198963494181
1194,256.10667497371514,-7.3037546607131105
1195,256.10667497371514,-10.460282900861763
1196,256.10667497371514,-7.537430130765159
1197,256.10667497371514,-13.81097481882037
1198,256.1066749737152,-7.511894137170657
1199,256.10667497371514,-8.649011953160382
1200,256.10667497371514,-10.201540541005826
1201,256.10667497371514,-11.30052726887918
1202,256.10667497371514,-7.908305341164208
1203,256.10667497371514,-10.370236402512834
1204,256.10667497371514,-13.25704912427122
1205,256.10667497371514,-8.380239984723865
1206,256.1066749737152,-8.914686696916487
1207,256.10667497371514,-11.301781681102547
1208,256.10667497371514,-7.641180325362143
1209,256.10667497371514,-9.391095683018335
1210,256.10667497371514,-6.85473416315088
1211,256.10667497371514,-8.565650861393436
1212,256.10667497371514,-10.379193118730669
1213,256.10667497371514,-10.347733799140627
1214,256.10667497371514,-9.807612692911903
1215,256.10667497371514,-7.605045879050991
1216,256.10667497371514,-12.31455097995999
1217,256.10667497371514,-7.389977917833448
1218,256.10667497371514,-11.42376393474865
1219,256.10667497371514,-7.663089987578587
1220,256.10667497371514,-12.487640520764927
1221,256.10667497371514,-9.184506448638075
1222,256.10667497371514,-11.094981836479661
1223,256.10667497371514,-7.639353417007012
1224,256.10667497371514,-10.264886246970832
1225,256.10667497371514,-10.092243740424848
1226,256.10667497371514,-8.760679981726824
1227,256.10667497371514,-9.590237021867779
1228,256.10667497371514,-8.862343607741636
1229,256.10667497371514,-11.684981951834345
1230,256.10667497371514,-9.997807429019915
1231,256.10667497371514,-10.068088134387324
1232,256.10667497371514,-6.897997658641465
1233,256.10667497371514,-9.522913524326015
1234,256.10667497371514,-13.336098961880253
1235,256.10667497371514,-6.54381023554221
1236,256.10667497371514,-7.56188044748842
1237,256.10667497371514,-18.31966813366313
1238,256.10667497371514,-10.676828634632017
1239,256.10667497371514,-9.435001349731266
1240,256.10667497371514,-8.789010618765836
1241,256.10667497371514,-8.338327801917785
1242,256.10667497371514,-8.892524262448944
1243,256.10667497371514,-10.65795528631142
1244,256.10667497371514,-6.231199998391503
1245,256.10667497371514,-8.630191746954502
1246,256.10667497371514,-6.626698563107433
1247,256.10667497371514,-9.39337212440202
1248,256.10667497371514,-8.440590773186045
1249,256.10667497371514,-10.755862943587942
1250,256.10667497371514,-15.084109743675867
1251,256.10667497371514,-9.614809641961203
1252,256.10667497371514,-9.889584961670217
1253,256.1066749737152,-11.741432991338485
1254,256.10667497371514,-8.151393450905204
1255,256.10667497371514,-12.793603188760287
1256,256.10667497371514,-11.028309652597045
1257,256.10667497371514,-6.984555826984149
1258,256.10667497371514,-8.437802614475371
1259,256.10667497371514,-9.577999683824013
1260,256.10667497371514,-15.034557795517259
1261,256.10667497371514,-9.403650957430777
1262,256.10667497371514,-8.500695944807347
1263,256.10667497371514,-9.836379655872634
1264,256.10667497371514,-8.763097988458725
1265,256.10667497371514,-6.769253886692724
1266,256.10667497371514,-13.597186052112619
1267,256.10667497371514,-6.568449475271052
1268,256.10667497371514,-7.33107762327279
1269,256.10667497371514,-12.671638429624807
1270,256.10667497371514,-9.470566017109249
1271,256.1066749737152,-6.647745413551519
1272,256.10667497371514,-9.446320989319034
1273,256.10667497371514,-14.158244631515572
1274,256.10667497371514,-7.532489165497989
1275,256.10667497371514,-8.64481482744202
1276,256.10667497371514,-13.242200333409762
1277,256.10667497371514,-13.300157758097372
1278,256.10667497371514,-10.890898952195329
1279,256.10667497371514,-8.710994772779486
1280,256.10667497371514,-16.15643840981147
1281,256.10667497371514,-7.382501651767857
1282,256.10667497371514,-9.331568212926925
1283,256.10667497371514,-6.230765071061768
1284,256.10667497371514,-6.5842860148181614
1285,256.10667497371514,-8.530777609289885
1286,256.10667497371514,-6.778391985354119
1287,256.10667497371514,-7.4303689842186245
1288,256.10667497371514,-11.026155082195999
1289,256.10667497371514,-9.840014723313303
1290,256.10667497371514,-12.776042606761763
1291,256.10667497371514,-10.961686739941968
1292,256.10667497371514,-9.95414502162101
1293,256.10667497371514,-8.506285986181823
1294,256.10667497371514,-11.120177393142399
1295,256.10667497371514,-13.09784983551586
1296,256.10667497371514,-8.328478753806252
1297,256.10667497371514,-9.36722152096749
1298,256.10667497371514,-9.685594185746425
1299,256.10667497371514,-9.101746058340154
1300,256.10667497371514,-8.913467594983814
1301,256.10667497371514,-12.706572820754019
1302,256.10667497371514,-9.772741439864461
1303,256.10667497371514,-11.358993887955469
1304,256.10667497371514,-9.969514156397452
1305,256.10667497371514,-8.385755951109283
1306,256.10667497371514,-8.210697015831101
1307,256.10667497371514,-11.032110237658571
1308,256.10667497371514,-9.033323335601793
1309,256.10667497371514,-7.466377976807536
1310,256.10667497371514,-8.244145083266432
1311,256.10667497371514,-9.87280426646575
1312,256.10667497371514,-6.9188333931136015
1313,256.10667497371514,-11.32783266822348
1314,256.10667497371514,-14.818787487832111
1315,256.10667497371514,-9.044147959821082
1316,256.10667497371514,-11.673285842742745
1317,256.10667497371514,-8.290733221406697
1318,256.10667497371514,-8.71564109131944
1319,256.10667497371514,-13.706483169051936
1320,256.10667497371514,-8.650369443549067
1321,256.10667497371514,-11.991867939189973
1322,256.10667497371514,-6.803194186822708
1323,256.10667497371514,-8.503072408109905
1324,256.10667497371514,-8.204152577040702
1325,256.10667497371514,-9.757769738840878
1326,256.10667497371514,-7.658123692301672
1327,256.10667497371514,-8.656184374721477
1328,256.10667497371514,-11.663102612055738
1329,256.10667497371514,-8.509087561394514
1330,256.10667497371514,-10.43654046162797
1331,256.10667497371514,-10.006241745066433
1332,256.10667497371514,-8.449968073934293
1333,256.10667497371514,-9.911262771725404
1334,256.10667497371514,-7.564537923283575
1335,256.10667497371514,-6.9309540742830364
1336,256.10667497371514,-7.263434744891924
1337,256.10667497371514,-9.748337020703275
1338,256.10667497371514,-11.400998960052192
1339,256.10667497371514,-10.353737583368142
1340,256.10667497371514,-5.245170955406257
1341,256.10667497371514,-7.642653974160936
1342,256.10667497371514,-7.442794136821931
1343,256.10667497371514,-6.264376622585445
1344,256.10667497371514,-8.639563375172912
1345,256.1066749737152,-9.748678629632707
1346,256.10667497371514,-8.454377967217482
1347,256.10667497371514,-7.529266308534375
1348,256.10667497371514,-9.267900963739748
1349,256.10667497371514,-9.602642984410721
1350,256.10667497371514,-10.469980831593062
1351,256.10667497371514,-9.949160301015915
1352,256.10667497371514,-12.110231239760473
1353,256.10667497371514,-7.6031569606085725
1354,256.10667497371514,-9.6456542955341
1355,256.10667497371514,-8.653161952206858
1356,256.10667497371514,-8.27814161944059
1357,256.10667497371514,-9.47928132711015
1358,256.1066749737152,-9.370389366215342
1359,256.10667497371514,-10.053270057372444
1360,256.10667497371514,-8.73201804973192
1361,256.10667497371514,-10.426497156274486
1362,256.10667497371514,-6.48539172855493
1363,256.10667497371514,-11.184195666275713
1364,256.10667497371514,-10.65512880238623
1365,256.10667497371514,-8.329075871142436
1366,256.1066749737152,-8.142814613036734
1367,256.10667497371514,-9.86067582602432
1368,256.10667497371514,-9.442627616893617
1369,256.10667497371514,-7.189825688161903
1370,256.10667497371514,-6.182799665828924
1371,256.10667497371514,-10.565630835569237
1372,256.10667497371514,-10.009176769475516
1373,256.10667497371514,-8.926439910180019
1374,256.10667497371514,-11.925587323419762
1375,256.10667497371514,-10.908893841267997
1376,256.10667497371514,-10.179065190023948
1377,256.10667497371514,-8.347454688581621
1378,256.10667497371514,-6.653439651906439
1379,256.10667497371514,-9.451220281805544
1380,256.10667497371514,-9.734034917309131
1381,256.10667497371514,-7.591640467179502
1382,256.10667497371514,-10.86573110075686
1383,256.10667497371514,-9.603773156722099
1384,256.10667497371514,-12.328287529808364
1385,256.10667497371514,-7.843452312730022
1386,256.10667497371514,-10.355228697151091
1387,256.10667497371514,-7.261392684923749
1388,256.10667497371514,-9.0922459049591
1389,256.10667497371514,-11.096929538718456
1390,256.10667497371514,-9.294420775398123
1391,256.10667497371514,-8.005536891260206
1392,256.10667497371514,-9.7802937167844
1393,256.10667497371514,-7.472870699253207
1394,256.10667497371514,-7.652451224462158
1395,256.10667497371514,-7.858355311366722
1396,256.10667497371514,-8.598014491105658
1397,256.10667497371514,-8.594066133870456
1398,256.10667497371514,-7.393429805349825
1399,256.1066749737152,-8.792366305767558
1400,256.10667497371514,-11.897555583666598
1401,256.10667497371514,-11.567364794768274
1402,256.10667497371514,-10.616702265209227
1403,256.10667497371514,-9.094339416832945
1404,256.10667497371514,-9.8108869412628
1405,256.10667497371514,-7.223342853982757
1406,256.10667497371514,-10.469021664916166
1407,256.10667497371514,-9.416170207160391
1408,256.10667497371514,-6.818210393211871
1409,256.1066749737152,-13.116450773420837
1410,256.10667497371514,-9.463553726383225
1411,256.10667497371514,-9.098225561399772
1412,256.10667497371514,-6.485387726222626
1413,256.10667497371514,-8.554272907034914
1414,256.10667497371514,-7.370221449507213
1415,256.10667497371514,-9.930327342869731
1416,256.10667497371514,-10.907929738353772
1417,256.10667497371514,-10.22902008777713
1418,256.10667497371514,-11.9615717744289
1419,256.10667497371514,-12.876749792214625
1420,256.10667497371514,-10.78684250566539
1421,256.10667497371514,-6.707964596097796
1422,256.10667497371514,-12.21689112369998
1423,256.10667497371514,-8.847003691348107
1424,256.10667497371514,-7.732298006628838
1425,256.10667497371514,-9.686540054270921
1426,256.10667497371514,-10.75686673320834
1427,256.10667497371514,-7.204087139294131
1428,256.10667497371514,-6.718059372632112
1429,256.10667497371514,-9.064885025077785
1430,256.10667497371514,-8.741319705617286
1431,256.10667497371514,-17.72222603526734
1432,256.10667497371514,-8.031118265130097
1433,256.10667497371514,-9.90344647367624
1434,256.10667497371514,-8.409400460184656
1435,256.10667497371514,-11.843956151615448
1436,256.10667497371514,-11.506614074203355
1437,256.10667497371514,-6.281013280265597
1438,256.10667497371514,-9.473907886338367
1439,256.10667497371514,-9.400294904069694
1440,256.10667497371514,-12.860821004756978
1441,256.10667497371514,-6.48458367637113
1442,256.10667497371514,-12.800610903275249
1443,256.10667497371514,-6.728716495415142
1444,256.10667497371514,-12.624417392908327
1445,256.10667497371514,-9.215051336632058
1446,256.10667497371514,-12.015845363927584
1447,256.10667497371514,-8.364253403424314
1448,256.10667497371514,-8.675475432734288
1449,256.10667497371514,-15.190397833924123
1450,256.10667497371514,-7.852795940400995
1451,256.10667497371514,-14.424301303746859
1452,256.10667497371514,-11.50392059628389
1453,256.10667497371514,-9.667837666771234
1454,256.10667497371514,-11.041286928065915
1455,256.10667497371514,-7.881461179792922
1456,256.10667497371514,-8.473945227348139
1457,256.10667497371514,-10.441122097079859
1458,256.10667497371514,-11.747173860843905
1459,256.10667497371514,-9.993035020859509
1460,256.10667497371514,-10.650366486454544
1461,256.10667497371514,-9.742928544038875
1462,256.10667497371514,-8.830421358120226
1463,256.10667497371514,-6.612033656096429
1464,256.10667497371514,-7.361847456495314
1465,256.10667497371514,-7.801125094536133
1466,256.10667497371514,-10.051282689133785
1467,256.10667497371514,-10.62841931723257
1468,256.10667497371514,-7.702084209596393
1469,256.10667497371514,-8.038062425453802
1470,256.10667497371514,-7.701022969648278
1471,256.10667497371514,-11.83993818266
1472,256.10667497371514,-12.62161665238989
1473,256.10667497371514,-10.772382261235485
1474,256.10667497371514,-7.59270797772902
1475,256.10667497371514,-6.391445584924497
1476,256.10667497371514,-7.444673357649982
1477,256.10667497371514,-6.555708879065662
1478,256.10667497371514,-9.836599211281339
1479,256.10667497371514,-11.611149683142713
1480,256.10667497371514,-11.007568310844164
1481,256.10667497371514,-6.893616966842455
1482,256.1066749737152,-7.473327791620797
1483,256.10667497371514,-15.78432518679773
1484,256.10667497371514,-9.564330608660612
1485,256.10667497371514,-7.521388833796493
1486,256.10667497371514,-10.355966599471913
1487,256.10667497371514,-5.626893658403603
1488,256.10667497371514,-10.354138185709644
1489,256.10667497371514,-11.777783266450541
1490,256.10667497371514,-10.569235060734773
1491,256.10667497371514,-7.582568861194176
1492,256.10667497371514,-9.263149415897146
1493,256.10667497371514,-11.409697653600233
1494,256.10667497371514,-6.577600723650988
1495,256.10667497371514,-9.349340592150071
1496,256.10667497371514,-8.537720092996777
1497,256.10667497371514,-8.826140770593781
1498,256.10667497371514,-7.907969384361621
1499,256.10667497371514,-10.452004861164738
1500,256.10667497371514,-8.760597232370325
1501,256.10667497371514,-11.321337431247855
1502,256.10667497371514,-10.127705703130403
1503,256.10667497371514,-6.724812556421
1504,256.10667497371514,-9.079140073944558
1505,256.10667497371514,-9.552614266387423
1506,256.10667497371514,-9.178270781980107
1507,256.10667497371514,-9.470248537848065
1508,256.10667497371514,-10.187776083994066
1509,256.10667497371514,-7.657519378879357
1510,256.10667497371514,-9.286341154819198
1511,256.10667497371514,-9.73485458733083
1512,256.10667497371514,-8.787671266711804
1513,256.10667497371514,-9.496529110002768
1514,256.10667497371514,-8.505815555194282
1515,256.10667497371514,-8.818974231651168
1516,256.10667497371514,-9.326774102234975
1517,256.10667497371514,-8.301905445104609
1518,256.10667497371514,-8.428131924098984
1519,256.10667497371514,-9.862181388283346
1520,256.10667497371514,-8.477468508885266
1521,256.10667497371514,-9.769880012365945
1522,256.10667497371514,-10.364780171510517
1523,256.10667497371514,-6.551122454240129
1524,256.10667497371514,-12.280071687260687
1525,256.10667497371514,-8.27065934548287
1526,256.10667497371514,-7.72666062002034
1527,256.10667497371514,-9.235117682388868
1528,256.10667497371514,-8.88459201517253
1529,256.10667497371514,-8.575814837927055
1530,256.10667497371514,-11.345802428262886
1531,256.10667497371514,-7.716412818735961
1532,256.10667497371514,-9.989281518584672
1533,256.10667497371514,-7.930439872465968
1534,256.10667497371514,-7.766361326788832
1535,256.10667497371514,-13.176719368339718
1536,256.10667497371514,-6.522718999823866
1537,256.10667497371514,-6.571673743864295
1538,256.1066749737151,-11.748209767616117
1539,256.10667497371514,-9.147408335405856
1540,256.10667497371514,-13.885740703674244
1541,256.10667497371514,-7.492568665268465
1542,256.10667497371514,-9.461416382740538
1543,256.10667497371514,-9.208059190587292
1544,256.10667497371514,-14.74910107109028
1545,256.10667497371514,-9.612075487514126
1546,256.10667497371514,-13.595013463244335
1547,256.10667497371514,-8.372698670809338
1548,256.10667497371514,-13.986433522065688
1549,256.10667497371514,-9.794974597917218
1550,256.10667497371514,-8.949787553898943
1551,256.10667497371514,-11.052106909198955
1552,256.10667497371514,-7.826707707616592
1553,256.10667497371514,-9.360623684312133
1554,256.10667497371514,-10.471978368260924
1555,256.10667497371514,-12.232075169102075
1556,256.10667497371514,-10.709558130413768
1557,256.10667497371514,-9.242814935387116
1558,256.10667497371514,-6.771625075598195
1559,256.10667497371514,-7.561350835641605
1560,256.10667497371514,-8.250101440488635
1561,256.10667497371514,-7.249258183959057
1562,256.10667497371514,-10.84166040854694
1563,256.10667497371514,-10.671742682754655
1564,256.10667497371514,-11.121151996068392
1565,256.10667497371514,-10.690771507919749
1566,256.10667497371514,-8.385528846753616
1567,256.10667497371514,-12.84045405175354
1568,256.10667497371514,-11.436330579544773
1569,256.10667497371514,-11.708985462144426
1570,256.10667497371514,-10.73402567743048
1571,256.10667497371514,-14.092376506391304
1572,256.10667497371514,-13.717603365768525
1573,256.10667497371514,-9.55240867072942
1574,256.10667497371514,-15.098285356531903
1575,256.10667497371514,-9.436949823417166
1576,256.10667497371514,-9.353601300839188
1577,256.10667497371514,-7.923135439487069
1578,256.10667497371514,-10.616690391833604
1579,256.10667497371514,-15.187163158316011
1580,256.10667497371514,-6.7746887825451765
1581,256.10667497371514,-9.83807172088774
1582,256.10667497371514,-7.500813431313446
1583,256.10667497371514,-9.110658780093445
1584,256.10667497371514,-12.341568751460642
1585,256.10667497371514,-8.027621605920313
1586,256.10667497371514,-7.660335910695181
1587,256.10667497371514,-10.79708480469165
1588,256.10667497371514,-6.725511791107849
1589,256.10667497371514,-10.421190643914258
1590,256.10667497371514,-6.691281160314787
1591,256.10667497371514,-7.173105206157814
1592,256.10667497371514,-10.456362287849402
1593,256.1066749737152,-14.59480804473841
1594,256.10667497371514,-8.29483677408308
1595,256.10667497371514,-9.467848120274937
1596,256.10667497371514,-9.51111662695719
1597,256.10667497371514,-7.505408967244236
1598,256.10667497371514,-8.445422310986551
1599,256.10667497371514,-7.287888639633394
1600,256.10667497371514,-15.370291413989236
1601,256.10667497371514,-16.428322273722415
1602,256.10667497371514,-9.615769567368346
1603,256.10667497371514,-11.822557124299436
1604,256.10667497371514,-13.430380027680428
1605,256.10667497371514,-11.281596562158157
1606,256.10667497371514,-7.274517242033426
1607,256.10667497371514,-10.693270541083763
1608,256.10667497371514,-12.405031434592559
1609,256.10667497371514,-9.072453977523566
1610,256.10667497371514,-10.889185465426436
1611,256.10667497371514,-12.683305043347985
1612,256.10667497371514,-12.616702498087989
1613,256.10667497371514,-6.597599680711994
1614,256.10667497371514,-9.588272691352259
1615,256.10667497371514,-8.229377932966287
1616,256.10667497371514,-15.986405840426727
1617,256.10667497371514,-8.512629109454906
1618,256.10667497371514,-8.618378085726846
1619,256.10667497371514,-9.004685171225077
1620,256.10667497371514,-11.577437458185557
1621,256.10667497371514,-11.987842460641332
1622,256.10667497371514,-9.533561096661145
1623,256.10667497371514,-9.402661676994569
1624,256.10667497371514,-7.682811683800805
1625,256.10667497371514,-11.338539163537515
1626,256.10667497371514,-10.84525120409235
1627,256.10667497371514,-8.702043745122438
1628,256.10667497371514,-7.612311714215554
1629,256.10667497371514,-11.766490116043855
1630,256.10667497371514,-7.511340354031191
1631,256.10667497371514,-8.629356974982286
1632,256.10667497371514,-10.949279353493516
1633,256.10667497371514,-10.965407743374328
1634,256.10667497371514,-6.45168738267256
1635,256.1066749737152,-9.396971751789863
1636,256.10667497371514,-10.943858655132384
1637,256.10667497371514,-7.403862778543726
1638,256.10667497371514,-7.357771521959933
1639,256.10667497371514,-8.77990560649748
1640,256.10667497371514,-8.441917581286077
1641,256.10667497371514,-8.981776642571234
1642,256.10667497371514,-9.749398401127166
1643,256.10667497371514,-11.571307298556604
1644,256.1066749737152,-8.513891076440373
1645,256.10667497371514,-9.24225512921129
1646,256.10667497371514,-7.1689950120976675
1647,256.10667497371514,-6.412533476134712
1648,256.10667497371514,-13.989603772123104
1649,256.10667497371514,-8.312420577978699
1650,256.10667497371514,-6.733838912987608
1651,256.10667497371514,-7.283806729121169
1652,256.10667497371514,-8.464741705190022
1653,256.10667497371514,-8.954638521872653
1654,256.1066749737152,-10.121222777578936
1655,256.10667497371514,-10.734289925571545
1656,256.10667497371514,-12.94173280990274
1657,256.10667497371514,-8.44531976777003
1658,256.10667497371514,-9.586114734293528
1659,256.10667497371514,-7.417146830003432
1660,256.10667497371514,-10.983058935291638
1661,256.1066749737152,-6.561644221346853
1662,256.10667497371514,-9.633680639429087
1663,256.10667497371514,-8.367868763075734
1664,256.10667497371514,-7.743534086163606
1665,256.10667497371514,-10.404706670575877
1666,256.10667497371514,-13.033706236618883
1667,256.10667497371514,-5.9890107824168695
1668,256.10667497371514,-8.00317455924911
1669,256.10667497371514,-12.46279240812698
1670,256.10667497371514,-7.684736840111405
1671,256.10667497371514,-8.869795812191445
1672,256.10667497371514,-9.641945909511264
1673,256.10667497371514,-7.042686305713026
1674,256.10667497371514,-8.708209778294986
1675,256.10667497371514,-11.297679629352103
1676,256.10667497371514,-10.522273108210541
1677,256.10667497371514,-7.690736725995237
1678,256.10667497371514,-7.896761491928377
1679,256.10667497371514,-8.601160112377357
1680,256.10667497371514,-9.930510067895433
1681,256.10667497371514,-10.77925974558076
1682,256.10667497371514,-13.353468006209653
1683,256.10667497371514,-10.412389925223891
1684,256.10667497371514,-12.430175910440937
1685,256.10667497371514,-9.740236499414948
1686,256.10667497371514,-7.953214218472508
1687,256.10667497371514,-8.243719101738236
1688,256.10667497371514,-8.464306597323258
1689,256.10667497371514,-12.84144165677688
1690,256.10667497371514,-7.329915799380672
1691,256.10667497371514,-11.524013041342272
1692,256.10667497371514,-9.838435299611675
1693,256.10667497371514,-6.974761253881155
1694,256.10667497371514,-9.902572329086127
1695,256.10667497371514,-10.369963714229986
1696,256.10667497371514,-7.660777033814422
1697,256.10667497371514,-8.800433495319709
1698,256.10667497371514,-9.477025967009581
1699,256.10667497371514,-8.246519683686017
1700,256.10667497371514,-9.16165229537745
1701,256.10667497371514,-9.198151193042548
1702,256.10667497371514,-9.004434326384995
1703,256.10667497371514,-8.452154597764945
1704,256.10667497371514,-8.418507344070491
1705,256.10667497371514,-11.032967644015699
1706,256.10667497371514,-8.591549302249405
1707,256.10667497371514,-6.956394489283067
1708,256.10667497371514,-8.792848943753626
1709,256.10667497371514,-12.27659461717522
1710,256.10667497371514,-16.80952473989342
1711,256.10667497371514,-9.530136409607707
1712,256.10667497371514,-13.925280792740239
1713,256.10667497371514,-7.6697199510417775
1714,256.10667497371514,-8.984953731073574
1715,256.10667497371514,-10.950828854589034
1716,256.10667497371514,-15.51131691152142
1717,256.10667497371514,-9.714135897043434
1718,256.10667497371514,-12.049519410424125
1719,256.10667497371514,-8.619003156321241
1720,256.10667497371514,-8.402493233879028
1721,256.10667497371514,-6.680840761052977
1722,256.10667497371514,-10.76690700185128
1723,256.10667497371514,-7.495678494340105
1724,256.10667497371514,-11.807700622966593
1725,256.10667497371514,-13.15382732419809
1726,256.10667497371514,-7.486027690662658
1727,256.10667497371514,-10.616514042456862
1728,256.10667497371514,-8.762843044977217
1729,256.10667497371514,-7.203759335344856
1730,256.10667497371514,-9.456673288695214
1731,256.10667497371514,-7.291453834073629
1732,256.10667497371514,-9.430260027833015
1733,256.10667497371514,-8.938551054755095
1734,256.10667497371514,-11.48765059624749
1735,256.10667497371514,-11.653882297671865
1736,256.10667497371514,-11.433631457943676
1737,256.10667497371514,-8.524970718789376
1738,256.10667497371514,-11.758320401004863
1739,256.10667497371514,-11.473055519262545
1740,256.10667497371514,-13.877216874190282
1741,256.10667497371514,-7.821772349462108
1742,256.10667497371514,-10.540066818415681
1743,256.10667497371514,-11.099884031812934
1744,256.10667497371514,-9.092834947950564
1745,256.10667497371514,-7.366184371419763
1746,256.10667497371514,-9.869881424720546
1747,256.10667497371514,-9.690385281296784
1748,256.10667497371514,-9.501403849899816
1749,256.10667497371514,-8.500407088544705
1750,256.10667497371514,-7.492277602726119
1751,256.10667497371514,-9.304065377936666
1752,256.10667497371514,-7.719424018050123
1753,256.10667497371514,-8.353532449400285
1754,256.10667497371514,-9.07992833954107
1755,256.10667497371514,-12.134286645586997
1756,256.10667497371514,-8.292250213520866
1757,256.10667497371514,-8.76123731132325
1758,256.10667497371514,-6.472532887213781
1759,256.10667497371514,-8.559392184330914
1760,256.10667497371514,-9.937593253051574
1761,256.10667497371514,-9.132948972005352
1762,256.10667497371514,-13.555229183415037
1763,256.10667497371514,-8.966086869219339
1764,256.10667497371514,-9.366056940179302
1765,256.10667497371514,-8.426169899363416
1766,256.10667497371514,-7.799312834732526
1767,256.10667497371514,-9.985031443741477
1768,256.10667497371514,-6.154273700861751
1769,256.10667497371514,-12.456471316807026
1770,256.10667497371514,-8.696785790290562
1771,256.10667497371514,-7.601689293353164
1772,256.10667497371514,-8.736373839912858
1773,256.10667497371514,-6.422690100612918
1774,256.10667497371514,-7.439747812359656
1775,256.10667497371514,-11.7097474580886
1776,256.10667497371514,-9.97175530345455
1777,256.10667497371514,-11.353207218380618
1778,256.10667497371514,-10.451456215833296
1779,256.10667497371514,-8.520334543076274
1780,256.10667497371514,-8.592114673332702
1781,256.10667497371514,-10.796906543870733
1782,256.10667497371514,-11.488586189545302
1783,256.10667497371514,-9.618133637210661
1784,256.10667497371514,-10.169810776577382
1785,256.10667497371514,-7.587617909925566
1786,256.10667497371514,-12.492532796608941
1787,256.10667497371514,-8.208575050128587
1788,256.10667497371514,-11.716750854126946
1789,256.10667497371514,-13.32738297856217
1790,256.10667497371514,-11.181343043825564
1791,256.10667497371514,-11.998333735201811
1792,256.10667497371514,-9.321475163911963
1793,256.10667497371514,-12.811006194737786
1794,256.10667497371514,-8.50756591426779
1795,256.10667497371514,-8.535595698062593
1796,256.10667497371514,-9.295489117467476
1797,256.10667497371514,-8.416379914682892
1798,256.10667497371514,-11.21967184943476
1799,256.10667497371514,-13.325473057203688
1800,256.10667497371514,-8.516648097410268
1801,256.10667497371514,-14.801985713019153
1802,256.10667497371514,-13.856451835114484
1803,256.10667497371514,-9.366834477141074
1804,256.10667497371514,-9.756591726455348
1805,256.10667497371514,-8.437672957326328
1806,256.10667497371514,-8.731272607824565
1807,256.10667497371514,-7.62441247196616
1808,256.1066749737152,-11.983907469820998
1809,256.10667497371514,-9.48000926244113
1810,256.10667497371514,-12.31488941657004
1811,256.10667497371514,-9.075131011026343
1812,256.10667497371514,-8.39872618855631
1813,256.10667497371514,-9.838965669690339
1814,256.10667497371514,-8.132069338523891
1815,256.10667497371514,-9.191161856371096
1816,256.10667497371514,-7.493344040672525
1817,256.10667497371514,-9.714279923020207
1818,256.10667497371514,-10.538469704488435
1819,256.10667497371514,-7.9910189066952455
1820,256.10667497371514,-8.53344108291168
1821,256.10667497371514,-13.253526835471234
1822,256.10667497371514,-13.511472884702727
1823,256.10667497371514,-7.285357591009301
1824,256.10667497371514,-11.683295856934095
1825,256.10667497371514,-9.336468089941874
1826,256.10667497371514,-9.600456038647323
1827,256.10667497371514,-8.6736067764148
1828,256.10667497371514,-7.795482655363074
1829,256.10667497371514,-11.64390079504048
1830,256.10667497371514,-9.963602884305473
1831,256.10667497371514,-8.79714566261827
1832,256.10667497371514,-9.082012070362254
1833,256.10667497371514,-7.476413252848289
1834,256.10667497371514,-11.336623572613348
1835,256.10667497371514,-9.392273215319932
1836,256.10667497371514,-7.845205149777641
1837,256.10667497371514,-8.814986550972002
1838,256.10667497371514,-9.781408488215703
1839,256.10667497371514,-7.803940431502127
1840,256.10667497371514,-15.34383866156292
1841,256.10667497371514,-13.625165110539456
1842,256.10667497371514,-9.64806644331562
1843,256.10667497371514,-6.731583600367188
1844,256.10667497371514,-7.000092730947074
1845,256.10667497371514,-8.4806901819574
1846,256.10667497371514,-12.891218267205005
1847,256.10667497371514,-7.437871488536246
1848,256.10667497371514,-8.98546599333747
1849,256.10667497371514,-7.391856648497509
1850,256.10667497371514,-7.754889301684074
1851,256.10667497371514,-8.304690069994834
1852,256.10667497371514,-11.425230113455754
1853,256.10667497371514,-12.2593894926989
