name,trades,net_r,years,avg_r_year,wr,pf,expectancy_r,max_dd_r,positive_years,negative_years,positive_months,negative_months,worst_year_r,best_year_r,worst_month_r,best_month_r,removed_top_winners,net_r_lost
remove_top_1_winners,1031,255.1104450629047,8,31.888805632863086,0.6382153249272551,1.6810975243445794,0.24743981092425285,-12.694926116838438,8,0,53,27,1.0362336998100448,82.34868128048608,-3.317753988560386,22.035946084435466,1,0.996229910810456
remove_top_3_winners,1029,253.118536935431,8,31.639817116928874,0.6375121477162293,1.6757794994632007,0.24598497272636638,-12.694926116838438,8,0,53,27,1.0362336998100448,82.34868128048608,-3.317753988560386,22.035946084435466,3,2.9881380382841485
remove_top_5_winners,1027,251.12758263747068,8,31.390947829683835,0.6368062317429406,1.6704640211295338,0.2445253969206141,-12.694926116838438,8,0,53,27,1.0362336998100448,82.34868128048608,-3.317753988560386,22.035946084435466,5,4.979092336244463
remove_top_10_winners,1022,246.1588341443382,8,30.769854268042273,0.6350293542074364,1.65719838515399,0.24085991599250312,-12.694926116838438,8,0,53,27,1.0362336998100448,82.34868128048608,-3.317753988560386,22.035946084435466,10,9.947840829376958
remove_top_20_winners,1012,236.2406097573326,8,29.530076219666576,0.6314229249011858,1.6307185674647622,0.23343933770487413,-12.694926116838438,8,0,53,27,1.0362336998100448,81.35636390750551,-3.317753988560386,22.035946084435466,20,19.866065216382538
remove_top_30_winners,1002,226.33392590667123,8,28.291740738333903,0.627744510978044,1.6042695608649495,0.22588216158350422,-12.694926116838438,8,0,53,27,1.0362336998100448,79.37597383947127,-3.317753988560386,22.035946084435466,30,29.772749067043918
remove_top_50_winners,982,206.55296815618982,8,25.819121019523728,0.620162932790224,1.551458076216818,0.2103390714421485,-12.694926116838438,8,0,53,27,1.0362336998100448,70.47646930887684,-3.317753988560386,22.035946084435466,50,49.553706817525324
