name,trades,net_r,years,avg_r_year,wr,pf,expectancy_r,max_dd_r,positive_years,negative_years,positive_months,negative_months,worst_year_r,best_year_r,worst_month_r,best_month_r,window_months,start_month,end_month
6m_2022-01_2022-06,57,15.08427572123065,1,15.08427572123065,0.6491228070175439,1.7545875175064594,0.2646364161619412,-3.2747862551233204,1,0,4,2,15.084275721230652,15.084275721230652,-1.0401253439315188,6.137275423695967,6,2022-01,2022-06
6m_2022-02_2022-07,59,15.72751593504581,1,15.72751593504581,0.6440677966101694,1.7741500280178857,0.2665680666956917,-3.2747862551233204,1,0,4,2,15.727515935045812,15.727515935045812,-0.39688513011635795,6.137275423695967,6,2022-02,2022-07
6m_2022-03_2022-08,53,12.401299015495928,1,12.401299015495928,0.6226415094339622,1.6432008727676068,0.23398677387728167,-3.2747862551233173,1,0,3,3,12.40129901549593,12.40129901549593,-0.39688513011635795,6.137275423695967,6,2022-03,2022-08
6m_2022-04_2022-09,40,6.7977824226556205,1,6.7977824226556205,0.575,1.4445846500653625,0.1699445605663905,-3.111373633523398,1,0,3,3,6.7977824226556205,6.7977824226556205,-0.39688513011635795,4.341148715256808,6,2022-04,2022-09
6m_2022-05_2022-10,38,10.883427320788035,1,10.883427320788035,0.631578947368421,1.8944717952778998,0.28640598212600094,-2.1502437094607654,1,0,4,2,10.883427320788035,10.883427320788035,-0.39688513011635795,4.341148715256808,6,2022-05,2022-10
6m_2022-06_2022-11,34,6.59091967473462,1,6.59091967473462,0.6176470588235294,1.554990789341542,0.19385057866866529,-2.1502437094607654,1,0,4,2,6.59091967473462,6.59091967473462,-0.39688513011635795,3.760261730709829,6,2022-06,2022-11
6m_2022-07_2022-12,33,3.643471591218474,1,3.643471591218474,0.5757575757575758,1.2819739013256632,0.11040823003692346,-2.1502437094607654,1,0,3,3,3.6434715912184736,3.6434715912184736,-0.39688513011635795,3.760261730709829,6,2022-07,2022-12
6m_2022-08_2023-01,40,3.3533436562284202,2,1.6766718281142101,0.575,1.1998908069996352,0.0838335914057105,-3.2058320287444353,1,1,3,3,-0.6870130651064115,4.040356721334831,-0.6870130651064115,3.760261730709829,6,2022-08,2023-01
6m_2022-09_2023-02,42,5.261993153682752,2,2.630996576841376,0.5952380952380952,1.3140320422515102,0.12528555127816077,-3.2058320287444353,2,0,4,2,1.0059438183192335,4.256049335363519,-0.6870130651064115,3.760261730709829,6,2022-09,2023-02
6m_2022-10_2023-03,45,11.208683076098474,2,5.604341538049237,0.6666666666666666,1.7195273548965717,0.24908184613552165,-3.2058320287444353,2,0,4,2,3.7222905045078614,7.4863925715906126,-0.6870130651064115,6.480448753271379,6,2022-10,2023-03
6m_2022-11_2023-04,49,11.852947115115137,2,5.926473557557569,0.6530612244897959,1.7007672525966533,0.24189687990030892,-3.205832028744435,1,1,4,2,-0.037971226201967134,11.890918341317104,-0.6870130651064115,6.480448753271379,6,2022-11,2023-04
6m_2022-12_2023-05,50,10.519489989323725,2,5.259744994661863,0.62,1.5537819026762636,0.2103897997864745,-3.205832028744435,1,1,3,3,-0.08661229540535942,10.606102284729085,-1.2848160565880191,6.480448753271379,6,2022-12,2023-05
6m_2023-01_2023-06,54,8.353292597003179,1,8.353292597003179,0.5925925925925926,1.377737566727324,0.15469060364820703,-6.334239015049772,1,0,3,3,8.353292597003177,8.353292597003177,-2.2528096877259065,6.480448753271379,6,2023-01,2023-06
6m_2023-02_2023-07,48,8.011617974349605,1,8.011617974349605,0.6041666666666666,1.4220010021418292,0.1669087077989501,-7.364161496552548,1,0,3,3,8.011617974349603,8.011617974349603,-2.2528096877259065,6.480448753271379,6,2023-02,2023-07
6m_2023-03_2023-08,42,6.226244698498057,1,6.226244698498057,0.5952380952380952,1.3676533647477132,0.1482439213928109,-7.4559957549626485,1,0,2,4,6.226244698498057,6.226244698498057,-2.2528096877259065,6.480448753271379,6,2023-03,2023-08
6m_2023-04_2023-10,36,-2.1738147013172537,1,-2.1738147013172537,0.5,0.8792082361627191,-0.06038374170325705,-8.583313256552813,0,1,1,5,-2.1738147013172537,-2.1738147013172537,-2.2528096877259065,4.404525769726491,6,2023-04,2023-10
6m_2023-05_2023-11,30,-8.72884774199996,1,-8.72884774199996,0.4,0.5344671205694669,-0.29096159139999866,-10.569089217331314,0,1,0,6,-8.728847741999962,-8.728847741999962,-2.2528096877259065,-0.09241639242590194,6,2023-05,2023-11
6m_2023-06_2023-12,27,-9.569868584919039,1,-9.569868584919039,0.37037037037037035,0.45887826067565446,-0.35443957721922364,-10.524550386425329,0,1,0,6,-9.569868584919039,-9.569868584919039,-2.2528096877259065,-0.09241639242590194,6,2023-06,2023-12
6m_2023-07_2024-01,22,-6.363276737279406,2,-3.181638368639703,0.4090909090909091,0.5293914063661871,-0.2892398516945185,-7.422036030886777,1,1,1,5,-7.317058897193133,0.9537821599137266,-2.150507270956218,0.9537821599137266,6,2023-07,2024-01
6m_2023-08_2024-02,19,-4.379495387728299,2,-2.1897476938641494,0.42105263157894735,0.6168456251425737,-0.23049975724885782,-6.195954817007246,1,1,2,4,-6.288371209433148,1.9088758217048487,-2.150507270956218,0.955093661791122,6,2023-08,2024-02
6m_2023-10_2024-03,25,-5.360261035992945,2,-2.6801305179964725,0.44,0.6311144640222427,-0.2144104414397178,-5.397125237247923,1,1,2,4,-6.195954817007245,0.8356937810142997,-2.150507270956218,0.955093661791122,6,2023-10,2024-03
6m_2023-11_2024-04,44,4.537158349392668,2,2.268579174696334,0.5681818181818182,1.2414785658678709,0.10311723521346973,-4.211452136651261,1,1,3,3,-4.2763441704633145,8.813502519855984,-2.150507270956218,7.977808738841683,6,2023-11,2024-04
6m_2023-12_2024-05,54,10.190761611227941,2,5.095380805613971,0.6111111111111112,1.4889886666466339,0.18871780761533224,-4.150294330826815,1,1,4,2,-2.125836899507096,12.316598510735039,-2.125836899507096,7.977808738841683,6,2023-12,2024-05
6m_2024-01_2024-06,64,13.756038162652738,1,13.756038162652738,0.625,1.5733929872800814,0.21493809629144903,-4.1502943308268145,1,0,5,1,13.756038162652738,13.756038162652738,-1.073182040690549,7.977808738841683,6,2024-01,2024-06
6m_2024-02_2024-07,80,17.12311469225227,1,17.12311469225227,0.625,1.5664199555815754,0.21403893365315335,-4.1502943308268145,1,0,5,1,17.123114692252273,17.123114692252273,-1.073182040690549,7.977808738841683,6,2024-02,2024-07
6m_2024-03_2024-08,101,28.379307817723603,1,28.379307817723603,0.6534653465346535,1.8251359493633297,0.2809832457200357,-4.1502943308268145,1,0,5,1,28.37930781772361,28.37930781772361,-1.073182040690549,12.211286787262459,6,2024-03,2024-08
6m_2024-04_2024-09,105,30.99014622875646,1,30.99014622875646,0.6571428571428571,1.8742747726767042,0.29514424979768056,-3.210045533352009,1,0,6,0,30.99014622875646,30.99014622875646,1.4394396519177,12.211286787262459,6,2024-04,2024-09
6m_2024-05_2024-10,90,28.563891397217237,1,28.563891397217237,0.6666666666666666,1.9790664953975288,0.3173765710801915,-4.234253863323076,1,0,6,0,28.56389139721724,28.56389139721724,1.4394396519177,12.211286787262459,6,2024-05,2024-10
6m_2024-06_2024-11,98,30.16570295799002,1,30.16570295799002,0.6632653061224489,1.9328056990064204,0.3078132954896941,-4.234253863323076,1,0,6,0,30.16570295799002,30.16570295799002,1.4394396519177,12.211286787262459,6,2024-06,2024-11
6m_2024-07_2024-12,93,25.408509317511935,1,25.408509317511935,0.6451612903225806,1.7868033577697613,0.27320977760765525,-5.375690107531248,1,0,5,1,25.408509317511935,25.408509317511935,-3.317753988560386,12.211286787262459,6,2024-07,2024-12
6m_2024-08_2025-01,86,24.665547982766395,2,12.332773991383197,0.6511627906976745,1.8455345428785837,0.2868086974740278,-5.375690107531248,2,0,5,1,3.5778973547677184,21.087650627998674,-3.317753988560386,12.211286787262459,6,2024-08,2025-01
6m_2024-09_2025-02,77,15.036664700683211,2,7.5183323503416055,0.6103896103896104,1.4983719007462695,0.1952813597491326,-5.375690107531244,2,0,5,1,6.160300859946993,8.876363840736213,-3.317753988560386,5.551553907302466,6,2024-09,2025-02
6m_2024-10_2025-03,82,13.904057630345934,2,6.952028815172967,0.5975609756097561,1.418261220911084,0.16956167841885283,-5.375690107531244,2,0,5,1,6.565350159952017,7.338707470393916,-3.317753988560386,5.551553907302466,6,2024-10,2025-03
6m_2024-11_2025-04,110,30.388449807478924,2,15.194224903739462,0.6545454545454545,1.77430977563311,0.27625863461344474,-5.375690107531245,2,0,5,1,1.7871535630914495,28.60129624438748,-3.317753988560386,22.035946084435466,6,2024-11,2025-04
6m_2024-12_2025-05,111,31.703193226234358,2,15.851596613117179,0.6576576576576577,1.8099505045329793,0.2856143533894987,-4.293121860167684,1,1,5,1,-3.317753988560386,35.020947214794745,-3.317753988560386,22.035946084435466,6,2024-12,2025-05
6m_2025-01_2025-06,129,41.114685675122736,1,41.114685675122736,0.6744186046511628,1.9502568023374678,0.3187184936056026,-4.293121860167683,1,0,6,0,41.114685675122736,41.114685675122736,0.40504930000502404,22.035946084435466,6,2025-01,2025-06
6m_2025-02_2025-07,142,53.584595031977884,1,53.584595031977884,0.704225352112676,2.238002703624866,0.3773563030420978,-4.293121860167684,1,0,6,0,53.584595031977884,53.584595031977884,0.40504930000502404,22.035946084435466,6,2025-02,2025-07
