entry_session,n,net_r,r_per_year,wr,pf,avg_r,max_dd,mar,sharpe_trade,pos_years,years
after_hours,706.0,7.965668646216404,1.1855992147638719,0.5651558073654391,1.023236626703081,0.011282816779343348,-32.212548269979,0.03680550836360903,0.18031690891588975,5.0,8.0
asia_late,875.0,532.4455372919517,79.54017688993267,0.8537142857142858,4.732610491787133,0.6085091854765162,-5.362688242741854,14.832146358234894,13.489608885034507,8.0,8.0
london_ny_overlap,134.0,42.72653328004109,6.593099400310523,0.6940298507462687,1.9748093191645342,0.3188547259704559,-5.689176983221289,1.1588845662131997,5.468119656095844,7.0,8.0
ny_main,306.0,39.79014683661817,5.92955982540791,0.5816993464052288,1.3120881911925617,0.1300331595967914,-12.650748584413044,0.4687121703385763,2.135864330975747,6.0,8.0
post_close,487.0,227.9919267298717,34.184750097736305,0.784394250513347,2.9523063973565664,0.4681559070428577,-4.028485033297387,8.485758247873017,8.934764121284616,8.0,8.0
