risk_pct,month,trades,start_equity,end_equity,pnl_usd,return_pct,max_intramonth_dd_usd
0.02,2021-08,33,5000.0,5713.349590431944,713.3495904319443,14.266991808638885,-679.3258090216123
0.02,2021-09,36,5000.0,6098.640622016038,1098.640622016038,21.972812440320766,-444.7429335240231
0.02,2021-10,28,5000.0,6028.07024077187,1028.07024077187,20.5614048154374,-223.54990672903295
0.02,2021-11,33,5000.0,5080.726333172755,80.7263331727554,1.614526663455118,-774.1469916546339
0.02,2021-12,42,5000.0,4901.6748821609435,-98.32511783905647,-1.9665023567811302,-466.13166651355186
0.02,2022-01,41,5000.0,5695.32796131428,695.3279613142804,13.906559226285609,-455.50306490370804
0.02,2022-02,27,5000.0,4880.966724068159,-119.03327593184076,-2.3806655186368153,-702.9567634549576
0.02,2022-03,40,5000.0,4405.584115648058,-594.4158843519417,-11.88831768703883,-889.4984732469247
0.02,2022-04,42,5000.0,4911.31950010507,-88.68049989493011,-1.7736099978986064,-564.4473853126219
0.02,2022-05,29,5000.0,6292.364153818028,1292.3641538180282,25.847283076360572,-218.2463793661409
0.02,2022-06,37,5000.0,6337.337494549082,1337.3374945490823,26.746749890981647,-485.1152209060501
0.02,2022-07,40,5000.0,5292.431761442656,292.43176144265635,5.848635228853127,-508.3270041929163
0.02,2022-08,35,5000.0,5427.921409401962,427.9214094019617,8.558428188039224,-442.2003180719339
0.02,2022-09,46,5000.0,5339.123021647836,339.12302164783614,6.782460432956716,-496.2606119779048
0.02,2022-10,33,5000.0,5923.807911391559,923.8079113915592,18.476158227831174,-274.7735392858185
0.02,2022-11,34,5000.0,5162.825367376544,162.8253673765439,3.256507347530868,-522.783527414399
0.02,2022-12,29,5000.0,5895.000016377677,895.0000163776767,17.900000327553546,-407.64148436132473
0.02,2023-01,47,5000.0,5187.5491380241565,187.5491380241565,3.7509827604831347,-815.5289241790524
0.02,2023-02,34,5000.0,4384.569183904784,-615.430816095216,-12.30861632190432,-873.8978835674998
0.02,2023-03,48,5000.0,5881.645253522345,881.6452535223452,17.632905070446903,-392.5060961669815
0.02,2023-04,22,5000.0,5929.940473715408,929.9404737154082,18.598809474308165,-330.0669142756569
0.02,2023-05,40,5000.0,5230.595392073188,230.59539207318812,4.611907841463769,-391.4676101172363
0.02,2023-06,32,5000.0,5242.748991020849,242.74899102084873,4.8549798204169825,-687.9411272723692
0.02,2023-07,34,5000.0,4590.116155677653,-409.8838443223467,-8.197676886446937,-610.3809981004879
0.02,2023-08,36,5000.0,5613.035726635249,613.0357266352494,12.260714532704986,-263.6886236270893
0.02,2023-09,38,5000.0,4713.162487964119,-286.83751203588145,-5.736750240717625,-987.906085000157
0.02,2023-10,53,5000.0,4839.560368264076,-160.4396317359242,-3.2087926347184825,-548.9005235085297
0.02,2023-11,38,5000.0,4643.213217223529,-356.7867827764712,-7.135735655529429,-729.9127361651472
0.02,2023-12,38,5000.0,5549.075208856471,549.0752088564714,10.98150417712942,-418.73956362555236
0.02,2024-01,34,5000.0,5517.918174294988,517.9181742949877,10.358363485899758,-378.4951265183181
0.02,2024-02,34,5000.0,5677.34848728883,677.3484872888303,13.546969745776604,-400.0962508750281
0.02,2024-03,34,5000.0,5459.265335323873,459.26533532387293,9.185306706477459,-281.86664343925986
0.02,2024-04,36,5000.0,6210.3054483117985,1210.3054483117985,24.206108966235963,-433.30293115350105
0.02,2024-05,41,5000.0,4466.78335333052,-533.2166466694798,-10.664332933389598,-958.952200826745
0.02,2024-06,28,5000.0,6616.22558795068,1616.2255879506802,32.32451175901361,-227.48485638398233
0.02,2024-07,39,5000.0,5638.271303125885,638.2713031258854,12.765426062517715,-381.3886978417495
0.02,2024-08,40,5000.0,6162.953026429503,1162.9530264295026,23.25906052859006,-396.2848624600865
0.02,2024-09,33,5000.0,4821.333760607876,-178.66623939212423,-3.57332478784248,-483.1608660409602
0.02,2024-10,40,5000.0,6655.331838177719,1655.331838177719,33.106636763554384,-166.8124725184698
0.02,2024-11,32,5000.0,5212.378991437316,212.37899143731556,4.247579828746306,-356.022757563258
0.02,2024-12,26,5000.0,4471.268542045732,-528.7314579542681,-10.574629159085358,-847.9207032514532
0.02,2025-01,30,5000.0,6105.884714050436,1105.8847140504358,22.117694281008717,-247.94291585570136
0.02,2025-02,39,5000.0,5463.359239444032,463.359239444032,9.267184788880645,-476.6871047768418
0.02,2025-03,35,5000.0,5310.3698917236325,310.36989172363246,6.207397834472639,-359.874065458981
0.02,2025-04,40,5000.0,7552.658561818039,2552.658561818039,51.053171236360775,-282.69006470662134
0.02,2025-05,23,5000.0,5211.018476455467,211.01847645546695,4.220369529109336,-335.87312268309324
