name,iter,net_r,max_dd_r
top10_stretch__fixed_fee_stretch__rolling_strict,527,266.7495582574918,-15.685307340686279
top10_stretch__fixed_fee_stretch__rolling_strict,528,266.7495582574918,-9.841549263961623
top10_stretch__fixed_fee_stretch__rolling_strict,529,266.7495582574918,-10.874174316718396
top10_stretch__fixed_fee_stretch__rolling_strict,530,266.7495582574918,-7.875903860322325
top10_stretch__fixed_fee_stretch__rolling_strict,531,266.7495582574918,-13.023476738631445
top10_stretch__fixed_fee_stretch__rolling_strict,532,266.7495582574918,-12.832547758056847
top10_stretch__fixed_fee_stretch__rolling_strict,533,266.7495582574918,-14.700404454828359
top10_stretch__fixed_fee_stretch__rolling_strict,534,266.7495582574918,-10.368711353381599
top10_stretch__fixed_fee_stretch__rolling_strict,535,266.7495582574918,-10.978240255675956
top10_stretch__fixed_fee_stretch__rolling_strict,536,266.7495582574918,-10.35878616363442
top10_stretch__fixed_fee_stretch__rolling_strict,537,266.7495582574918,-8.85716307381115
top10_stretch__fixed_fee_stretch__rolling_strict,538,266.7495582574918,-12.99004223604678
top10_stretch__fixed_fee_stretch__rolling_strict,539,266.7495582574918,-10.95842277917086
top10_stretch__fixed_fee_stretch__rolling_strict,540,266.7495582574918,-9.62305459533809
top10_stretch__fixed_fee_stretch__rolling_strict,541,266.7495582574918,-10.749730901249663
top10_stretch__fixed_fee_stretch__rolling_strict,542,266.7495582574918,-8.032533534333762
top10_stretch__fixed_fee_stretch__rolling_strict,543,266.7495582574918,-11.695889626219426
top10_stretch__fixed_fee_stretch__rolling_strict,544,266.74955825749174,-11.96288170955163
top10_stretch__fixed_fee_stretch__rolling_strict,545,266.7495582574918,-9.413785718877463
top10_stretch__fixed_fee_stretch__rolling_strict,546,266.7495582574918,-9.771446650178149
top10_stretch__fixed_fee_stretch__rolling_strict,547,266.7495582574918,-12.63060955218674
top10_stretch__fixed_fee_stretch__rolling_strict,548,266.7495582574918,-10.895825462087856
top10_stretch__fixed_fee_stretch__rolling_strict,549,266.7495582574918,-13.839374632783727
top10_stretch__fixed_fee_stretch__rolling_strict,550,266.7495582574918,-14.89437113835504
top10_stretch__fixed_fee_stretch__rolling_strict,551,266.7495582574918,-10.174677988403737
top10_stretch__fixed_fee_stretch__rolling_strict,552,266.7495582574918,-12.19423792856145
top10_stretch__fixed_fee_stretch__rolling_strict,553,266.7495582574918,-9.885770965281239
top10_stretch__fixed_fee_stretch__rolling_strict,554,266.7495582574918,-14.92055511461922
top10_stretch__fixed_fee_stretch__rolling_strict,555,266.7495582574918,-12.848131794857096
top10_stretch__fixed_fee_stretch__rolling_strict,556,266.7495582574918,-16.50978296132547
top10_stretch__fixed_fee_stretch__rolling_strict,557,266.7495582574918,-10.354235936768598
top10_stretch__fixed_fee_stretch__rolling_strict,558,266.7495582574918,-11.587612364789294
top10_stretch__fixed_fee_stretch__rolling_strict,559,266.7495582574918,-12.494249848846383
top10_stretch__fixed_fee_stretch__rolling_strict,560,266.7495582574918,-9.872014315950075
top10_stretch__fixed_fee_stretch__rolling_strict,561,266.7495582574918,-7.375590223564842
top10_stretch__fixed_fee_stretch__rolling_strict,562,266.7495582574918,-9.079306970654812
top10_stretch__fixed_fee_stretch__rolling_strict,563,266.7495582574918,-9.066390355774232
top10_stretch__fixed_fee_stretch__rolling_strict,564,266.7495582574918,-9.582595054902072
top10_stretch__fixed_fee_stretch__rolling_strict,565,266.7495582574918,-10.3581598174477
top10_stretch__fixed_fee_stretch__rolling_strict,566,266.7495582574918,-8.63434702517415
top10_stretch__fixed_fee_stretch__rolling_strict,567,266.74955825749174,-12.139641148899905
top10_stretch__fixed_fee_stretch__rolling_strict,568,266.7495582574918,-10.472161225594277
top10_stretch__fixed_fee_stretch__rolling_strict,569,266.7495582574918,-9.13071988061425
top10_stretch__fixed_fee_stretch__rolling_strict,570,266.7495582574918,-15.27089460341341
top10_stretch__fixed_fee_stretch__rolling_strict,571,266.7495582574918,-11.363394848329932
top10_stretch__fixed_fee_stretch__rolling_strict,572,266.7495582574918,-12.552375276603684
top10_stretch__fixed_fee_stretch__rolling_strict,573,266.7495582574918,-11.959210992031327
top10_stretch__fixed_fee_stretch__rolling_strict,574,266.7495582574918,-6.934561372978266
top10_stretch__fixed_fee_stretch__rolling_strict,575,266.7495582574918,-10.5096529045085
top10_stretch__fixed_fee_stretch__rolling_strict,576,266.7495582574918,-18.115741052980418
top10_stretch__fixed_fee_stretch__rolling_strict,577,266.7495582574918,-11.764962982569784
top10_stretch__fixed_fee_stretch__rolling_strict,578,266.7495582574918,-10.279998073426356
top10_stretch__fixed_fee_stretch__rolling_strict,579,266.7495582574918,-12.967171226298404
top10_stretch__fixed_fee_stretch__rolling_strict,580,266.7495582574918,-11.978209705031162
top10_stretch__fixed_fee_stretch__rolling_strict,581,266.7495582574918,-7.275883291190667
top10_stretch__fixed_fee_stretch__rolling_strict,582,266.7495582574918,-11.04219947472356
top10_stretch__fixed_fee_stretch__rolling_strict,583,266.7495582574918,-8.690227355964822
top10_stretch__fixed_fee_stretch__rolling_strict,584,266.7495582574918,-7.855673956735954
top10_stretch__fixed_fee_stretch__rolling_strict,585,266.7495582574918,-12.435301355412065
top10_stretch__fixed_fee_stretch__rolling_strict,586,266.7495582574918,-11.32363980307531
top10_stretch__fixed_fee_stretch__rolling_strict,587,266.7495582574918,-9.69801431179826
top10_stretch__fixed_fee_stretch__rolling_strict,588,266.7495582574918,-10.003211292280724
top10_stretch__fixed_fee_stretch__rolling_strict,589,266.7495582574918,-12.650852275245086
top10_stretch__fixed_fee_stretch__rolling_strict,590,266.74955825749174,-15.941986753617073
top10_stretch__fixed_fee_stretch__rolling_strict,591,266.7495582574918,-12.059380975509498
top10_stretch__fixed_fee_stretch__rolling_strict,592,266.7495582574918,-14.646492651385898
top10_stretch__fixed_fee_stretch__rolling_strict,593,266.7495582574918,-8.382741752561884
top10_stretch__fixed_fee_stretch__rolling_strict,594,266.7495582574918,-17.683439571095477
top10_stretch__fixed_fee_stretch__rolling_strict,595,266.7495582574918,-13.643185226844937
top10_stretch__fixed_fee_stretch__rolling_strict,596,266.7495582574918,-20.235397567279534
top10_stretch__fixed_fee_stretch__rolling_strict,597,266.7495582574918,-10.295431122311271
top10_stretch__fixed_fee_stretch__rolling_strict,598,266.7495582574918,-12.94085784729766
top10_stretch__fixed_fee_stretch__rolling_strict,599,266.7495582574918,-18.085780535053118
top10_stretch__fixed_fee_stretch__rolling_strict,600,266.7495582574918,-8.478770062882731
top10_stretch__fixed_fee_stretch__rolling_strict,601,266.7495582574918,-13.085212378511926
top10_stretch__fixed_fee_stretch__rolling_strict,602,266.7495582574918,-9.70169654854152
top10_stretch__fixed_fee_stretch__rolling_strict,603,266.7495582574918,-7.65195436267237
top10_stretch__fixed_fee_stretch__rolling_strict,604,266.7495582574918,-9.642128384729915
top10_stretch__fixed_fee_stretch__rolling_strict,605,266.7495582574918,-8.520950961854965
top10_stretch__fixed_fee_stretch__rolling_strict,606,266.7495582574918,-9.991432418199963
top10_stretch__fixed_fee_stretch__rolling_strict,607,266.7495582574918,-11.0421019668021
top10_stretch__fixed_fee_stretch__rolling_strict,608,266.7495582574918,-10.464287437229821
top10_stretch__fixed_fee_stretch__rolling_strict,609,266.7495582574918,-9.286433981640613
top10_stretch__fixed_fee_stretch__rolling_strict,610,266.7495582574918,-11.377327107029956
top10_stretch__fixed_fee_stretch__rolling_strict,611,266.7495582574918,-11.362754024514615
top10_stretch__fixed_fee_stretch__rolling_strict,612,266.7495582574918,-7.760345211413636
top10_stretch__fixed_fee_stretch__rolling_strict,613,266.7495582574918,-8.090354151224332
top10_stretch__fixed_fee_stretch__rolling_strict,614,266.7495582574918,-10.47992702612001
top10_stretch__fixed_fee_stretch__rolling_strict,615,266.7495582574918,-13.986383243401406
top10_stretch__fixed_fee_stretch__rolling_strict,616,266.7495582574918,-11.853836618620278
top10_stretch__fixed_fee_stretch__rolling_strict,617,266.7495582574918,-12.252178501379376
top10_stretch__fixed_fee_stretch__rolling_strict,618,266.7495582574918,-10.66480818253627
top10_stretch__fixed_fee_stretch__rolling_strict,619,266.7495582574918,-12.393947725381338
top10_stretch__fixed_fee_stretch__rolling_strict,620,266.7495582574918,-9.46922404231799
top10_stretch__fixed_fee_stretch__rolling_strict,621,266.7495582574918,-8.439719645784905
top10_stretch__fixed_fee_stretch__rolling_strict,622,266.7495582574918,-13.718146437253239
top10_stretch__fixed_fee_stretch__rolling_strict,623,266.7495582574918,-10.044490005933937
top10_stretch__fixed_fee_stretch__rolling_strict,624,266.7495582574918,-10.58333401367861
top10_stretch__fixed_fee_stretch__rolling_strict,625,266.7495582574918,-6.330385414193007
top10_stretch__fixed_fee_stretch__rolling_strict,626,266.7495582574918,-10.33035434618563
top10_stretch__fixed_fee_stretch__rolling_strict,627,266.7495582574918,-9.178983229823388
top10_stretch__fixed_fee_stretch__rolling_strict,628,266.7495582574918,-10.838166229171193
top10_stretch__fixed_fee_stretch__rolling_strict,629,266.7495582574918,-14.046942246344074
top10_stretch__fixed_fee_stretch__rolling_strict,630,266.7495582574918,-7.439800508700614
top10_stretch__fixed_fee_stretch__rolling_strict,631,266.7495582574918,-11.161356404008899
top10_stretch__fixed_fee_stretch__rolling_strict,632,266.7495582574918,-9.408150633583062
top10_stretch__fixed_fee_stretch__rolling_strict,633,266.7495582574918,-13.39780954145074
top10_stretch__fixed_fee_stretch__rolling_strict,634,266.7495582574918,-9.726272750685425
top10_stretch__fixed_fee_stretch__rolling_strict,635,266.7495582574918,-8.703605402647668
top10_stretch__fixed_fee_stretch__rolling_strict,636,266.7495582574918,-11.659389662067923
top10_stretch__fixed_fee_stretch__rolling_strict,637,266.7495582574918,-11.24232887839402
top10_stretch__fixed_fee_stretch__rolling_strict,638,266.7495582574918,-14.727981451433362
top10_stretch__fixed_fee_stretch__rolling_strict,639,266.7495582574918,-8.312747927614538
top10_stretch__fixed_fee_stretch__rolling_strict,640,266.7495582574918,-12.682652272818203
top10_stretch__fixed_fee_stretch__rolling_strict,641,266.7495582574918,-14.381616117375088
top10_stretch__fixed_fee_stretch__rolling_strict,642,266.7495582574918,-7.765836740604044
top10_stretch__fixed_fee_stretch__rolling_strict,643,266.7495582574918,-10.918434978164385
top10_stretch__fixed_fee_stretch__rolling_strict,644,266.7495582574918,-12.099900586613927
top10_stretch__fixed_fee_stretch__rolling_strict,645,266.7495582574918,-9.127727855657525
top10_stretch__fixed_fee_stretch__rolling_strict,646,266.7495582574918,-7.483584107059215
top10_stretch__fixed_fee_stretch__rolling_strict,647,266.7495582574918,-10.258140731043568
top10_stretch__fixed_fee_stretch__rolling_strict,648,266.7495582574918,-10.174308758826214
top10_stretch__fixed_fee_stretch__rolling_strict,649,266.7495582574918,-12.85304433253281
top10_stretch__fixed_fee_stretch__rolling_strict,650,266.74955825749174,-11.875912619701847
top10_stretch__fixed_fee_stretch__rolling_strict,651,266.7495582574918,-11.303143595844702
top10_stretch__fixed_fee_stretch__rolling_strict,652,266.7495582574918,-10.309492025610247
top10_stretch__fixed_fee_stretch__rolling_strict,653,266.7495582574918,-8.61445350498218
top10_stretch__fixed_fee_stretch__rolling_strict,654,266.7495582574918,-16.81915459097784
top10_stretch__fixed_fee_stretch__rolling_strict,655,266.7495582574918,-12.705917004114752
top10_stretch__fixed_fee_stretch__rolling_strict,656,266.7495582574918,-7.355635687613699
top10_stretch__fixed_fee_stretch__rolling_strict,657,266.7495582574918,-14.250630207424017
top10_stretch__fixed_fee_stretch__rolling_strict,658,266.7495582574918,-7.831142130150307
top10_stretch__fixed_fee_stretch__rolling_strict,659,266.7495582574918,-8.699961346006432
top10_stretch__fixed_fee_stretch__rolling_strict,660,266.7495582574918,-10.447205094309737
top10_stretch__fixed_fee_stretch__rolling_strict,661,266.7495582574918,-22.124980846431612
top10_stretch__fixed_fee_stretch__rolling_strict,662,266.7495582574918,-10.490412403758086
top10_stretch__fixed_fee_stretch__rolling_strict,663,266.7495582574918,-14.90148656258782
top10_stretch__fixed_fee_stretch__rolling_strict,664,266.74955825749174,-7.965194681763222
top10_stretch__fixed_fee_stretch__rolling_strict,665,266.7495582574918,-8.429523145159095
top10_stretch__fixed_fee_stretch__rolling_strict,666,266.7495582574918,-12.612717988163812
top10_stretch__fixed_fee_stretch__rolling_strict,667,266.7495582574918,-9.445019895173694
top10_stretch__fixed_fee_stretch__rolling_strict,668,266.7495582574918,-9.534717940929426
top10_stretch__fixed_fee_stretch__rolling_strict,669,266.7495582574918,-11.549108435065605
top10_stretch__fixed_fee_stretch__rolling_strict,670,266.7495582574918,-9.95490518219492
top10_stretch__fixed_fee_stretch__rolling_strict,671,266.7495582574918,-9.270226665260623
top10_stretch__fixed_fee_stretch__rolling_strict,672,266.7495582574918,-10.51393310971659
top10_stretch__fixed_fee_stretch__rolling_strict,673,266.7495582574918,-8.29234035199039
top10_stretch__fixed_fee_stretch__rolling_strict,674,266.7495582574918,-8.294312338550014
top10_stretch__fixed_fee_stretch__rolling_strict,675,266.74955825749174,-7.576973222750382
top10_stretch__fixed_fee_stretch__rolling_strict,676,266.7495582574918,-11.864965341637184
top10_stretch__fixed_fee_stretch__rolling_strict,677,266.7495582574918,-8.768193692023061
top10_stretch__fixed_fee_stretch__rolling_strict,678,266.7495582574918,-9.58642142085236
top10_stretch__fixed_fee_stretch__rolling_strict,679,266.7495582574918,-9.126425898027975
top10_stretch__fixed_fee_stretch__rolling_strict,680,266.7495582574918,-9.283544971637667
top10_stretch__fixed_fee_stretch__rolling_strict,681,266.7495582574918,-8.320884983240546
top10_stretch__fixed_fee_stretch__rolling_strict,682,266.7495582574918,-24.40218012656723
top10_stretch__fixed_fee_stretch__rolling_strict,683,266.7495582574918,-13.48921460657408
top10_stretch__fixed_fee_stretch__rolling_strict,684,266.7495582574918,-8.561554307151397
top10_stretch__fixed_fee_stretch__rolling_strict,685,266.7495582574918,-7.079561510244815
top10_stretch__fixed_fee_stretch__rolling_strict,686,266.7495582574918,-9.818553188458424
top10_stretch__fixed_fee_stretch__rolling_strict,687,266.7495582574918,-7.553028302667919
top10_stretch__fixed_fee_stretch__rolling_strict,688,266.7495582574918,-10.663735403290076
top10_stretch__fixed_fee_stretch__rolling_strict,689,266.7495582574918,-13.05341482054618
top10_stretch__fixed_fee_stretch__rolling_strict,690,266.7495582574918,-11.302051589700994
top10_stretch__fixed_fee_stretch__rolling_strict,691,266.7495582574918,-7.875826853548937
top10_stretch__fixed_fee_stretch__rolling_strict,692,266.7495582574918,-8.555636279752775
top10_stretch__fixed_fee_stretch__rolling_strict,693,266.7495582574918,-10.227151195015253
top10_stretch__fixed_fee_stretch__rolling_strict,694,266.7495582574918,-12.148872292022162
top10_stretch__fixed_fee_stretch__rolling_strict,695,266.7495582574918,-14.954044696445067
top10_stretch__fixed_fee_stretch__rolling_strict,696,266.74955825749174,-10.957654261401672
top10_stretch__fixed_fee_stretch__rolling_strict,697,266.7495582574918,-10.49014401737685
top10_stretch__fixed_fee_stretch__rolling_strict,698,266.7495582574918,-6.420463883385793
top10_stretch__fixed_fee_stretch__rolling_strict,699,266.7495582574918,-8.84340046887067
top10_stretch__fixed_fee_stretch__rolling_strict,700,266.7495582574918,-11.566779754121058
top10_stretch__fixed_fee_stretch__rolling_strict,701,266.7495582574918,-9.484309355265026
top10_stretch__fixed_fee_stretch__rolling_strict,702,266.7495582574918,-9.724819948358217
top10_stretch__fixed_fee_stretch__rolling_strict,703,266.7495582574918,-9.640146515938213
top10_stretch__fixed_fee_stretch__rolling_strict,704,266.7495582574918,-7.396094670034799
top10_stretch__fixed_fee_stretch__rolling_strict,705,266.7495582574918,-11.077062411005489
top10_stretch__fixed_fee_stretch__rolling_strict,706,266.7495582574918,-11.909688461346864
top10_stretch__fixed_fee_stretch__rolling_strict,707,266.7495582574918,-10.6487117926049
top10_stretch__fixed_fee_stretch__rolling_strict,708,266.7495582574918,-8.61664722985779
top10_stretch__fixed_fee_stretch__rolling_strict,709,266.7495582574918,-7.369188742144985
top10_stretch__fixed_fee_stretch__rolling_strict,710,266.7495582574918,-11.534479352945908
top10_stretch__fixed_fee_stretch__rolling_strict,711,266.7495582574918,-11.20180652420541
top10_stretch__fixed_fee_stretch__rolling_strict,712,266.7495582574918,-11.819757311868244
top10_stretch__fixed_fee_stretch__rolling_strict,713,266.7495582574918,-7.7329483428625565
top10_stretch__fixed_fee_stretch__rolling_strict,714,266.7495582574918,-10.309859134193523
top10_stretch__fixed_fee_stretch__rolling_strict,715,266.7495582574918,-10.171931335583238
top10_stretch__fixed_fee_stretch__rolling_strict,716,266.7495582574918,-10.328274477384518
top10_stretch__fixed_fee_stretch__rolling_strict,717,266.7495582574918,-10.786965121066771
top10_stretch__fixed_fee_stretch__rolling_strict,718,266.7495582574918,-10.553392469057286
top10_stretch__fixed_fee_stretch__rolling_strict,719,266.7495582574918,-13.201888174805815
top10_stretch__fixed_fee_stretch__rolling_strict,720,266.7495582574918,-13.828643435392927
top10_stretch__fixed_fee_stretch__rolling_strict,721,266.7495582574918,-8.25871963973617
top10_stretch__fixed_fee_stretch__rolling_strict,722,266.7495582574918,-8.617663394521507
top10_stretch__fixed_fee_stretch__rolling_strict,723,266.7495582574918,-10.250377519007856
top10_stretch__fixed_fee_stretch__rolling_strict,724,266.7495582574918,-16.340036928709317
top10_stretch__fixed_fee_stretch__rolling_strict,725,266.7495582574918,-8.287855846766405
top10_stretch__fixed_fee_stretch__rolling_strict,726,266.7495582574918,-11.147525173030571
top10_stretch__fixed_fee_stretch__rolling_strict,727,266.7495582574918,-7.369646340571705
top10_stretch__fixed_fee_stretch__rolling_strict,728,266.7495582574918,-9.565860212494904
top10_stretch__fixed_fee_stretch__rolling_strict,729,266.74955825749174,-13.653297812723942
top10_stretch__fixed_fee_stretch__rolling_strict,730,266.7495582574918,-10.629533150368673
top10_stretch__fixed_fee_stretch__rolling_strict,731,266.7495582574918,-9.384862945717853
top10_stretch__fixed_fee_stretch__rolling_strict,732,266.7495582574918,-9.315543483275079
top10_stretch__fixed_fee_stretch__rolling_strict,733,266.7495582574918,-10.824799134085907
top10_stretch__fixed_fee_stretch__rolling_strict,734,266.7495582574918,-12.08319790576104
top10_stretch__fixed_fee_stretch__rolling_strict,735,266.7495582574918,-10.45702181862788
top10_stretch__fixed_fee_stretch__rolling_strict,736,266.7495582574918,-9.483722854924679
top10_stretch__fixed_fee_stretch__rolling_strict,737,266.7495582574918,-12.27135975721886
top10_stretch__fixed_fee_stretch__rolling_strict,738,266.7495582574918,-13.509239628974129
top10_stretch__fixed_fee_stretch__rolling_strict,739,266.7495582574918,-6.947992040047382
top10_stretch__fixed_fee_stretch__rolling_strict,740,266.7495582574918,-14.510850293346607
top10_stretch__fixed_fee_stretch__rolling_strict,741,266.7495582574918,-10.431197248787258
top10_stretch__fixed_fee_stretch__rolling_strict,742,266.7495582574918,-8.347807982590624
top10_stretch__fixed_fee_stretch__rolling_strict,743,266.7495582574918,-12.88700203749309
top10_stretch__fixed_fee_stretch__rolling_strict,744,266.7495582574918,-10.349135768032387
top10_stretch__fixed_fee_stretch__rolling_strict,745,266.7495582574918,-11.192471767486353
top10_stretch__fixed_fee_stretch__rolling_strict,746,266.7495582574918,-10.733781962675202
top10_stretch__fixed_fee_stretch__rolling_strict,747,266.7495582574918,-9.122110747247916
top10_stretch__fixed_fee_stretch__rolling_strict,748,266.7495582574918,-11.058200240444947
top10_stretch__fixed_fee_stretch__rolling_strict,749,266.7495582574918,-11.810755038414868
top10_stretch__fixed_fee_stretch__rolling_strict,750,266.7495582574918,-10.363619108957408
top10_stretch__fixed_fee_stretch__rolling_strict,751,266.7495582574918,-8.82892303868233
top10_stretch__fixed_fee_stretch__rolling_strict,752,266.7495582574918,-15.304090277758938
top10_stretch__fixed_fee_stretch__rolling_strict,753,266.7495582574918,-6.346265285292532
top10_stretch__fixed_fee_stretch__rolling_strict,754,266.7495582574918,-12.495633408463206
top10_stretch__fixed_fee_stretch__rolling_strict,755,266.7495582574918,-6.191533616764332
top10_stretch__fixed_fee_stretch__rolling_strict,756,266.7495582574918,-8.346261126498007
top10_stretch__fixed_fee_stretch__rolling_strict,757,266.7495582574918,-12.387921006701532
top10_stretch__fixed_fee_stretch__rolling_strict,758,266.7495582574918,-10.671884895185869
top10_stretch__fixed_fee_stretch__rolling_strict,759,266.7495582574918,-13.720260425546357
top10_stretch__fixed_fee_stretch__rolling_strict,760,266.7495582574918,-8.350865569710095
top10_stretch__fixed_fee_stretch__rolling_strict,761,266.7495582574918,-9.227208835226236
top10_stretch__fixed_fee_stretch__rolling_strict,762,266.7495582574918,-9.640901812805922
top10_stretch__fixed_fee_stretch__rolling_strict,763,266.7495582574918,-6.766093708707132
top10_stretch__fixed_fee_stretch__rolling_strict,764,266.7495582574918,-10.872702908514437
top10_stretch__fixed_fee_stretch__rolling_strict,765,266.7495582574918,-9.862142908194897
top10_stretch__fixed_fee_stretch__rolling_strict,766,266.7495582574918,-9.35332954045063
top10_stretch__fixed_fee_stretch__rolling_strict,767,266.7495582574918,-14.153178911229048
top10_stretch__fixed_fee_stretch__rolling_strict,768,266.7495582574918,-19.009188040747034
top10_stretch__fixed_fee_stretch__rolling_strict,769,266.7495582574918,-9.125193249826737
top10_stretch__fixed_fee_stretch__rolling_strict,770,266.7495582574918,-12.47200938018301
top10_stretch__fixed_fee_stretch__rolling_strict,771,266.7495582574918,-12.730786945190914
top10_stretch__fixed_fee_stretch__rolling_strict,772,266.7495582574918,-12.097432603255896
top10_stretch__fixed_fee_stretch__rolling_strict,773,266.7495582574918,-12.623607036502051
top10_stretch__fixed_fee_stretch__rolling_strict,774,266.7495582574918,-9.448479394761023
top10_stretch__fixed_fee_stretch__rolling_strict,775,266.7495582574918,-8.079444190302908
top10_stretch__fixed_fee_stretch__rolling_strict,776,266.7495582574918,-9.942510243048787
top10_stretch__fixed_fee_stretch__rolling_strict,777,266.7495582574918,-11.20581724965561
top10_stretch__fixed_fee_stretch__rolling_strict,778,266.7495582574918,-11.47017012832113
top10_stretch__fixed_fee_stretch__rolling_strict,779,266.7495582574918,-9.53597783221943
top10_stretch__fixed_fee_stretch__rolling_strict,780,266.74955825749174,-9.591407462078118
top10_stretch__fixed_fee_stretch__rolling_strict,781,266.7495582574918,-9.733827932080576
top10_stretch__fixed_fee_stretch__rolling_strict,782,266.74955825749174,-11.344933731204389
top10_stretch__fixed_fee_stretch__rolling_strict,783,266.7495582574918,-10.524246225001889
top10_stretch__fixed_fee_stretch__rolling_strict,784,266.7495582574918,-8.246365511125674
top10_stretch__fixed_fee_stretch__rolling_strict,785,266.7495582574918,-10.61368767313678
top10_stretch__fixed_fee_stretch__rolling_strict,786,266.7495582574918,-7.262821890044151
top10_stretch__fixed_fee_stretch__rolling_strict,787,266.74955825749174,-8.18361449154294
top10_stretch__fixed_fee_stretch__rolling_strict,788,266.7495582574918,-11.389216231479352
top10_stretch__fixed_fee_stretch__rolling_strict,789,266.7495582574918,-10.465715488310977
top10_stretch__fixed_fee_stretch__rolling_strict,790,266.7495582574918,-9.78641838691459
top10_stretch__fixed_fee_stretch__rolling_strict,791,266.7495582574918,-11.563290189384702
top10_stretch__fixed_fee_stretch__rolling_strict,792,266.7495582574918,-7.38956484912606
top10_stretch__fixed_fee_stretch__rolling_strict,793,266.7495582574918,-9.360514478666914
top10_stretch__fixed_fee_stretch__rolling_strict,794,266.7495582574918,-9.49605927368006
top10_stretch__fixed_fee_stretch__rolling_strict,795,266.7495582574918,-10.879582150167323
top10_stretch__fixed_fee_stretch__rolling_strict,796,266.7495582574918,-8.989368048512418
top10_stretch__fixed_fee_stretch__rolling_strict,797,266.7495582574918,-11.203071897429936
top10_stretch__fixed_fee_stretch__rolling_strict,798,266.7495582574918,-9.926676397522009
top10_stretch__fixed_fee_stretch__rolling_strict,799,266.7495582574918,-11.263222284345346
top10_stretch__fixed_fee_stretch__rolling_strict,800,266.7495582574918,-10.628703021514156
top10_stretch__fixed_fee_stretch__rolling_strict,801,266.7495582574918,-10.796175442417077
top10_stretch__fixed_fee_stretch__rolling_strict,802,266.7495582574918,-13.970981105254358
top10_stretch__fixed_fee_stretch__rolling_strict,803,266.7495582574918,-9.61203578293879
top10_stretch__fixed_fee_stretch__rolling_strict,804,266.7495582574918,-11.609545975794248
top10_stretch__fixed_fee_stretch__rolling_strict,805,266.74955825749174,-7.519022053410254
top10_stretch__fixed_fee_stretch__rolling_strict,806,266.7495582574918,-8.546883132679039
top10_stretch__fixed_fee_stretch__rolling_strict,807,266.7495582574918,-9.644049026632587
top10_stretch__fixed_fee_stretch__rolling_strict,808,266.7495582574918,-7.560462350252237
top10_stretch__fixed_fee_stretch__rolling_strict,809,266.7495582574918,-9.88372829706243
top10_stretch__fixed_fee_stretch__rolling_strict,810,266.7495582574918,-7.6980999349273525
top10_stretch__fixed_fee_stretch__rolling_strict,811,266.7495582574918,-8.11626888469948
top10_stretch__fixed_fee_stretch__rolling_strict,812,266.7495582574918,-16.77392682814981
top10_stretch__fixed_fee_stretch__rolling_strict,813,266.7495582574918,-7.433270770134413
top10_stretch__fixed_fee_stretch__rolling_strict,814,266.7495582574918,-13.475701749266605
top10_stretch__fixed_fee_stretch__rolling_strict,815,266.7495582574918,-13.69191732559193
top10_stretch__fixed_fee_stretch__rolling_strict,816,266.7495582574918,-6.794760279091321
top10_stretch__fixed_fee_stretch__rolling_strict,817,266.7495582574918,-11.549920728086903
top10_stretch__fixed_fee_stretch__rolling_strict,818,266.7495582574918,-19.517487851865184
top10_stretch__fixed_fee_stretch__rolling_strict,819,266.7495582574918,-9.22078488467443
top10_stretch__fixed_fee_stretch__rolling_strict,820,266.7495582574918,-8.779266568933394
top10_stretch__fixed_fee_stretch__rolling_strict,821,266.7495582574918,-7.486028841972043
top10_stretch__fixed_fee_stretch__rolling_strict,822,266.7495582574918,-12.775146615432533
top10_stretch__fixed_fee_stretch__rolling_strict,823,266.7495582574918,-9.393477958971587
top10_stretch__fixed_fee_stretch__rolling_strict,824,266.7495582574918,-11.426625111133205
top10_stretch__fixed_fee_stretch__rolling_strict,825,266.7495582574918,-8.934311890678828
top10_stretch__fixed_fee_stretch__rolling_strict,826,266.7495582574918,-11.982138806690955
top10_stretch__fixed_fee_stretch__rolling_strict,827,266.7495582574918,-8.187187061490363
top10_stretch__fixed_fee_stretch__rolling_strict,828,266.7495582574918,-10.361762501060184
top10_stretch__fixed_fee_stretch__rolling_strict,829,266.7495582574918,-13.258624991140962
top10_stretch__fixed_fee_stretch__rolling_strict,830,266.7495582574918,-8.10862014079953
top10_stretch__fixed_fee_stretch__rolling_strict,831,266.74955825749174,-12.775219215803077
top10_stretch__fixed_fee_stretch__rolling_strict,832,266.7495582574918,-11.199272182888762
top10_stretch__fixed_fee_stretch__rolling_strict,833,266.7495582574918,-9.066496121846711
top10_stretch__fixed_fee_stretch__rolling_strict,834,266.7495582574918,-11.064863543369302
top10_stretch__fixed_fee_stretch__rolling_strict,835,266.7495582574918,-11.04322026454011
top10_stretch__fixed_fee_stretch__rolling_strict,836,266.7495582574918,-12.252665522755507
top10_stretch__fixed_fee_stretch__rolling_strict,837,266.7495582574918,-9.955914199889463
top10_stretch__fixed_fee_stretch__rolling_strict,838,266.7495582574918,-12.956605248482276
top10_stretch__fixed_fee_stretch__rolling_strict,839,266.7495582574918,-17.431160082157753
top10_stretch__fixed_fee_stretch__rolling_strict,840,266.7495582574918,-8.37445520931945
top10_stretch__fixed_fee_stretch__rolling_strict,841,266.7495582574918,-7.598422116806461
top10_stretch__fixed_fee_stretch__rolling_strict,842,266.7495582574918,-8.332868581712233
top10_stretch__fixed_fee_stretch__rolling_strict,843,266.7495582574918,-13.50270899303263
