zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,entry_atr,entry_ema8,entry_close,entry_close_location,orb30_state,orb15_state,orb30_width,entry_ny_hour,entry_weekday,entry_session,entry_ema8_distance_atr,orb30_width_atr,dir_demand,dir_supply,cost_le_0p03,cost_le_0p05,risk_ge_10,risk_ge_15,fast_confirm_1,fast_confirm_2,fast_confirm_3,body_ge_45,body_ge_60,body_ge_70,tight_zone,wide_zone,impulse_ge_1p5,impulse_ge_2,base_body_low,base_body_high,ny_main_or_overlap,avoid_after_hours,ema8_aligned,closed_m15_timestamp,closed_m15_close,closed_m15_ema8,closed_m15_atr,closed_m15_ema8_distance_atr,closed_m15_ema8_aligned,m15_boundary_entry,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,intraday_stack_24h,xau_sdr_002_clean,orb_continuation,orb_reversal,orb_inside,trade_key
22641,15min,m15_2c_1atr,demand,5519.47,5508.52,2026-01-29 14:15:00+00:00,2026-01-29 13:30:00+00:00,2026-01-29 13:45:00+00:00,2026-01-29 14:00:00+00:00,2,1.0389483933787853,0.5331061343719509,0.13789954337901766,2026-01-29 15:10:00+00:00,2026-01-29 15:45:00+00:00,5526.18,5506.1507142857145,20.029285714285834,0.9166666666666666,True,450990,450991,6,5526.17,0.5918803418803719,1.1822688206554308,1.2321957134196426,-21.852501693948042,1.0,tp1,2026,2026-01,2026-01-29,0.014978067829249937,0.9850219321707501,<=0.03R,11.846428571428662,5520.807317110273,5517.16,0.09749034749036309,below,below,24.43000000000029,10,Thursday,london_ny_overlap,0.45352764821331,2.0622249020199064,True,False,True,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,2026-01-29 15:30:00+00:00,5526.17,5523.996690321241,19.51357142857127,0.11137426517306923,True,True,7,4,2,True,True,False,True,False,2026-01-29 15:45:00+00:00|demand|5526.18
22650,15min,m15_2c_1atr,supply,5144.87,5089.54,2026-01-30 15:00:00+00:00,2026-01-30 13:45:00+00:00,2026-01-30 14:00:00+00:00,2026-01-30 14:45:00+00:00,4,1.5512236103116004,1.2051278062137254,0.27164287005240856,2026-01-30 15:00:00+00:00,2026-01-30 15:10:00+00:00,5081.86,5149.969142857143,68.10914285714352,0.0,True,451259,451260,1,5081.62,0.604838709677425,9.96547558120989,0.46234615029658843,5.217067563826076,1.0,tp1,2026,2026-01,2026-01-30,0.00440469498535959,0.9955953050146404,<=0.03R,25.495714285714453,5088.377149815693,5074.75,0.03378042722306445,below,below,35.80000000000018,10,Friday,london_ny_overlap,-0.2556174634944406,1.404157561494927,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True,True,2026-01-30 15:00:00+00:00,5074.75,5096.711215277084,42.599285714285806,-0.5155301294105837,True,False,4,3,2,True,True,True,False,False,2026-01-30 15:10:00+00:00|supply|5081.86
22652,15min,m15_2c_1atr,supply,5113.35,5056.75,2026-01-30 17:15:00+00:00,2026-01-30 16:30:00+00:00,2026-01-30 16:45:00+00:00,2026-01-30 17:00:00+00:00,2,1.065143703534889,1.1285498618509182,0.1538869257950366,2026-01-30 17:15:00+00:00,2026-01-30 17:55:00+00:00,5041.82,5119.436285714286,77.61628571428628,0.0,True,451292,451293,7,5042.17,0.5799717912552778,8.228943115767247,0.20060223001800714,4.840478986368803,1.0,tp1,2026,2026-01,2026-01-30,0.0038651682084392906,0.9961348317915607,<=0.03R,30.43142857142857,5049.52897338195,5050.36,0.5825415676959267,below,below,35.80000000000018,12,Friday,ny_main,-0.253322756894432,1.1764153600600944,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,2026-01-30 17:45:00+00:00,5050.36,5051.920845954042,49.57214285714287,-0.031486352295495554,True,False,4,4,2,True,True,True,False,False,2026-01-30 17:55:00+00:00|supply|5041.82
22678,15min,m15_2c_1atr,demand,4910.09,4884.23,2026-02-03 14:15:00+00:00,2026-02-03 13:15:00+00:00,2026-02-03 13:30:00+00:00,2026-02-03 14:00:00+00:00,3,1.1576227390181053,1.2641944269851566,0.2088167053364433,2026-02-03 14:20:00+00:00,2026-02-03 14:35:00+00:00,4917.01,4881.718428571428,35.29157142857184,0.08333333333333333,True,451804,451805,2,4917.02,0.8051082731815561,2.182107423464102,1.0299909731583,3.6912496306280578,1.0,tp1,2026,2026-02,2026-02-03,0.008500613258527837,0.9914993867414722,<=0.03R,12.557857142857106,4912.352416791346,4911.66,0.08039492242590934,inside,inside,43.17000000000007,9,Tuesday,london_ny_overlap,0.3708899659926329,3.4376884136283645,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,2026-02-03 14:30:00+00:00,4912.32,4911.7228522215655,21.10785714285716,0.028290307935699886,True,False,2,2,1,True,True,False,False,True,2026-02-03 14:35:00+00:00|demand|4917.01
22752,15min,m15_2c_1atr,supply,5043.81,5029.12,2026-02-10 17:45:00+00:00,2026-02-10 17:00:00+00:00,2026-02-10 17:15:00+00:00,2026-02-10 17:30:00+00:00,2,1.516316529270994,0.7812939254644511,0.3253914227365269,2026-02-10 17:55:00+00:00,2026-02-10 18:00:00+00:00,5019.64,5046.186428571429,26.546428571428805,0.16666666666666666,True,453225,453226,0,5019.69,0.5792778649921692,0.5560069958294127,1.317691376294873,-2.0258845688147176,-1.0,stop,2026,2026-02,2026-02-10,0.011300955199784643,-1.0113009551997847,<=0.03R,11.882142857142883,5023.249347018721,5013.8,0.15296803652969315,below,below,15.979999999999563,13,Tuesday,ny_main,-0.30376229793861775,1.3448752629996599,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,2026-02-10 17:45:00+00:00,5019.69,5034.0709717743375,19.436428571428547,-0.7398978532238109,True,True,5,3,2,True,True,True,False,False,2026-02-10 18:00:00+00:00|supply|5019.64
22853,15min,m15_2c_1atr,demand,4995.88,4986.16,2026-02-20 06:45:00+00:00,2026-02-20 05:45:00+00:00,2026-02-20 06:00:00+00:00,2026-02-20 06:30:00+00:00,3,1.3451638689048193,1.0877697841726872,0.04526748971198537,2026-02-20 17:05:00+00:00,2026-02-20 17:40:00+00:00,5036.44,4982.481714285714,53.95828571428592,10.333333333333334,True,455399,455400,6,5036.47,0.514573396926343,3.38706090419053,0.1623476336217261,3.2213773602888995,1.0,tp1,2026,2026-02,2026-02-20,0.005559850466497908,0.9944401495335021,<=0.03R,18.391428571428605,5035.036275173036,5045.14,0.9312000000000019,above,above,12.0600000000004,12,Friday,ny_main,0.07632494786968362,0.6557402516700532,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,2026-02-20 17:30:00+00:00,5045.14,5037.68758661374,18.658571428571513,0.3994096447731696,True,False,8,4,2,True,True,True,False,False,2026-02-20 17:40:00+00:00|demand|5036.44
22854,15min,m15_2c_1atr,demand,5004.82,4998.13,2026-02-20 08:15:00+00:00,2026-02-20 07:30:00+00:00,2026-02-20 07:45:00+00:00,2026-02-20 08:00:00+00:00,2,2.1918872526876307,0.846146896738571,0.34080717488801066,2026-02-20 17:05:00+00:00,2026-02-20 17:40:00+00:00,5036.44,4994.451714285715,41.98828571428476,8.833333333333334,True,455399,455400,6,5036.47,0.514573396926343,4.352642573779185,0.20862961778454045,4.1397260460401615,1.0,tp1,2026,2026-02,2026-02-20,0.007144849924128661,0.9928551500758713,<=0.03R,18.391428571428605,5035.036275173036,5045.14,0.9312000000000019,above,above,12.0600000000004,12,Friday,ny_main,0.07632494786968362,0.6557402516700532,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,2026-02-20 17:30:00+00:00,5045.14,5037.68758661374,18.658571428571513,0.3994096447731696,True,False,4,3,2,True,True,True,False,False,2026-02-20 17:40:00+00:00|demand|5036.44
22896,15min,m15_2c_1atr,supply,5180.92,5170.21,2026-02-25 13:15:00+00:00,2026-02-25 12:30:00+00:00,2026-02-25 12:45:00+00:00,2026-02-25 13:00:00+00:00,2,1.576669957222824,1.2334649555774926,0.1988795518207378,2026-02-25 13:30:00+00:00,2026-02-25 13:40:00+00:00,5167.55,5182.0004285714285,14.450428571428347,0.25,True,456179,456180,1,5167.57,0.5028409090909708,0.05743774282522101,1.0366474548456157,-1.3674334918391315,-1.0,stop,2026,2026-02,2026-02-25,0.02076062993682869,-1.0207606299368286,<=0.03R,5.4021428571429295,5169.618706498841,5173.73,0.9589603283173457,below,below,9.0,8,Wednesday,london_ny_overlap,-0.38294183503593526,1.666005553351822,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,False,True,True,True,2026-02-25 13:30:00+00:00,5173.73,5175.299046443501,9.257142857142883,-0.16949575778560844,True,False,8,4,2,True,True,True,False,False,2026-02-25 13:40:00+00:00|supply|5167.55
22899,15min,m15_2c_1atr,demand,5181.18,5159.16,2026-02-25 17:15:00+00:00,2026-02-25 16:30:00+00:00,2026-02-25 16:45:00+00:00,2026-02-25 17:00:00+00:00,2,1.7465668822204405,2.239918622393401,0.09218891916442391,2026-02-25 17:25:00+00:00,2026-02-25 17:40:00+00:00,5187.21,5157.304571428571,29.905428571429184,0.16666666666666666,True,456227,456228,2,5187.26,0.7242236024845284,1.0175410102322449,1.3619600836923897,-0.12940794313501935,1.0,tp1,2026,2026-02,2026-02-25,0.010031623498838993,0.989968376501161,<=0.03R,9.277142857142735,5186.59284112908,5191.0,0.6548387096774071,above,above,9.0,12,Wednesday,ny_main,0.06652467041026026,0.9701262704034621,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,2026-02-25 17:30:00+00:00,5191.0,5185.224009741297,11.789285714285857,0.48993555663037186,True,False,7,3,2,True,True,True,False,False,2026-02-25 17:40:00+00:00|demand|5187.21
22901,15min,m15_2c_1atr,demand,5198.75,5189.82,2026-02-25 18:45:00+00:00,2026-02-25 18:00:00+00:00,2026-02-25 18:15:00+00:00,2026-02-25 18:30:00+00:00,2,1.1667970933482303,0.698826159865871,0.23740201567747166,2026-02-25 21:05:00+00:00,2026-02-25 21:15:00+00:00,5206.66,5189.142428571428,17.5175714285715,2.3333333333333335,True,456270,456271,1,5206.96,0.7779133618059637,0.10275396948371204,1.3123965324612659,-0.663904813941923,-1.0,stop,2026,2026-02,2026-02-25,0.017125661580616944,-1.017125661580617,<=0.03R,3.3878571428572286,5202.347641039086,5200.83,0.02177554438862707,above,above,9.0,16,Wednesday,ny_main,1.272886895483762,2.6565464895635,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,2026-02-25 21:00:00+00:00,5206.96,5205.705851980085,7.3407142857142516,0.1708482269029169,True,True,4,4,2,True,True,True,False,False,2026-02-25 21:15:00+00:00|demand|5206.66
22902,15min,m15_2c_1atr,supply,5217.64,5207.86,2026-02-25 20:45:00+00:00,2026-02-25 19:00:00+00:00,2026-02-25 19:15:00+00:00,2026-02-25 20:30:00+00:00,6,1.0975056689341742,1.1088435374150443,0.2597137014314717,2026-02-25 21:10:00+00:00,2026-02-25 21:20:00+00:00,5200.79,5218.408714285714,17.618714285714304,0.4166666666666667,True,456271,456272,1,5200.83,0.9765494137352896,3.99064306622019,0.4353325603457399,0.2026254550761604,1.0,tp1,2026,2026-02,2026-02-25,0.017027349166065284,0.9829726508339347,<=0.03R,3.843571428571522,5201.183720808178,5197.11,0.42642642642632106,above,above,9.0,16,Wednesday,ny_main,-0.10243618871010798,2.341572198476063,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,2026-02-25 21:15:00+00:00,5202.83,5205.066773762288,7.4571428571428315,-0.29995050452138927,True,False,1,1,1,True,True,False,True,False,2026-02-25 21:20:00+00:00|supply|5200.79
22966,15min,m15_2c_1atr,supply,5206.08,5192.27,2026-03-04 14:45:00+00:00,2026-03-04 14:00:00+00:00,2026-03-04 14:15:00+00:00,2026-03-04 14:30:00+00:00,2,2.333706726409533,1.0313116765348627,0.28530050687912056,2026-03-04 15:10:00+00:00,2026-03-04 15:55:00+00:00,5180.4,5207.963285714286,27.563285714286394,0.4166666666666667,True,457586,457587,8,5180.36,0.9004878048780949,3.5289696957131373,0.5296901157336624,2.7645470423906833,1.0,tp1,2026,2026-03,2026-03-04,0.010884043473979093,0.9891159565260209,<=0.03R,9.4164285714285,5182.08118913845,5168.61,0.08203677510606984,below,below,31.800000000000182,10,Wednesday,london_ny_overlap,-0.17853787406741004,3.3770765379656065,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,True,2026-03-04 15:45:00+00:00,5168.61,5182.775356278102,14.669285714285772,-0.9656473092147263,True,False,3,2,1,True,True,True,False,False,2026-03-04 15:55:00+00:00|supply|5180.4
22969,15min,m15_2c_1atr,supply,5185.1,5163.19,2026-03-04 17:15:00+00:00,2026-03-04 16:30:00+00:00,2026-03-04 16:45:00+00:00,2026-03-04 17:00:00+00:00,2,1.8469643930554194,1.084615112619813,0.2218165221360298,2026-03-04 17:30:00+00:00,2026-03-04 17:40:00+00:00,5152.59,5188.403571428572,35.81357142857178,0.25,True,457607,457608,1,5152.58,0.7702702702702885,1.2174155846746029,1.0423422884381297,2.1994455413949128,1.0,tp1,2026,2026-03,2026-03-04,0.008376712738586646,0.9916232872614134,<=0.03R,16.5178571428574,5152.112780709567,5143.75,0.34682080924855124,below,below,31.800000000000182,12,Wednesday,ny_main,0.028891113799181314,1.92518918918917,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,2026-03-04 17:30:00+00:00,5143.75,5156.562746732277,22.675714285714353,-0.5650426959361297,True,False,7,4,2,True,True,True,False,False,2026-03-04 17:40:00+00:00|supply|5152.59
23017,15min,m15_2c_1atr,demand,5176.61,5156.59,2026-03-10 13:15:00+00:00,2026-03-10 12:30:00+00:00,2026-03-10 12:45:00+00:00,2026-03-10 13:00:00+00:00,2,1.8211543929485854,1.9923230025589866,0.2562437562437678,2026-03-10 13:40:00+00:00,2026-03-10 14:25:00+00:00,5177.77,5155.314857142857,22.455142857143073,0.4166666666666667,True,458684,458685,8,5177.76,0.6279461279462498,2.717862913999937,0.744595574669504,-0.07526115557367355,1.0,tp1,2026,2026-03,2026-03-10,0.013359968445026781,0.9866400315549733,<=0.03R,6.375714285714237,5175.474621363231,5179.5,0.7053364269140792,inside,inside,15.289999999999964,10,Tuesday,london_ny_overlap,0.360019055733556,2.398162670849217,True,False,True,True,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,True,True,2026-03-10 14:15:00+00:00,5179.5,5177.44484618022,10.726428571428446,0.19159721300469867,True,False,6,2,2,True,True,False,False,True,2026-03-10 14:25:00+00:00|demand|5177.77
23131,15min,m15_2c_1atr,supply,4490.96,4472.63,2026-03-23 02:15:00+00:00,2026-03-23 01:30:00+00:00,2026-03-23 01:45:00+00:00,2026-03-23 02:00:00+00:00,2,1.9860712156522746,0.6954094629017344,0.18221494817240363,2026-03-23 14:50:00+00:00,2026-03-23 15:20:00+00:00,4423.58,4496.504857142857,72.92485714285704,12.583333333333334,True,461177,461178,5,4423.43,0.7961891799931737,0.29742944792486475,1.1130635448622288,0.22653455415946133,-1.0,stop,2026,2026-03,2026-03-23,0.004113823622750626,-1.0041138236227507,<=0.03R,27.724285714285738,4435.039347089246,4418.9,0.1552953156822486,inside,inside,193.55000000000018,11,Monday,london_ny_overlap,-0.41333245542701963,6.98124388107384,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,2026-03-23 15:15:00+00:00,4409.41,4410.612130058711,59.77714285714286,-0.02011019599220518,True,False,3,3,2,True,True,False,False,True,2026-03-23 15:20:00+00:00|supply|4423.58
