year,trades,pnl_usd,avg_lot,max_lot
2019,15,44.068596105386234,0.1731232515989612,0.25695007302748585
2020,40,2059.9805677928066,0.18876766130539807,0.26185172380050714
2021,21,240.9926773921821,0.19776288938642092,0.2531584512648813
2022,35,351.8227523359741,0.19297856987027756,0.261008714315576
2023,25,86.63964502850033,0.18977518462552928,0.2529056879655889
2024,39,342.0692684460535,0.176474281811419,0.2473322562471527
2025,66,3917.10985527638,0.15395477254755127,0.27387513934813085
2026,55,1145.7390581185177,0.08247072976814965,0.2047462121950657
