risk_pct,entry_timestamp,year,month,direction,entry_price,stop_price,risk_units,net_r,equity_before,risk_usd,lot,pnl_usd,equity_after
0.01,2019-06-12 20:00:00+00:00,2019,2019-06,supply,1332.54,1338.9228571428573,6.382857142857347,-1.0470008952551462,5000.0,50.0,0.0783348254252437,-52.35004476275731,4947.6499552372425
0.01,2019-06-18 20:00:00+00:00,2019,2019-06,demand,1347.94,1339.6691428571428,8.270857142857267,0.9637280641149653,4947.6499552372425,49.476499552372424,0.05982028065265334,47.68189113279282,4995.331846370035
0.01,2019-06-21 14:00:00+00:00,2019,2019-06,demand,1394.75,1380.1101428571428,14.63985714285718,0.979507996760312,4995.331846370035,49.953318463700356,0.03412145212637727,48.92967489990904,5044.261521269944
0.01,2019-06-21 19:00:00+00:00,2019,2019-06,demand,1398.45,1384.847142857143,13.602857142857149,0.9779458097038436,5044.261521269944,50.44261521269944,0.037082367831222,49.33014417776277,5093.591665447707
0.01,2019-06-27 16:00:00+00:00,2019,2019-06,supply,1401.08,1408.5421428571428,7.462142857142908,-1.0402029290705463,5093.591665447707,50.93591665447707,0.06825910148010665,-52.98368969888027,5040.607975748827
0.01,2019-08-15 15:00:00+00:00,2019,2019-08,supply,1515.09,1523.2554285714286,8.16542857142872,-1.0367402638300844,5000.0,50.0,0.0612337730501406,-51.83701319150422,4948.162986808496
0.01,2019-08-15 18:00:00+00:00,2019,2019-08,demand,1518.68,1509.047142857143,9.63285714285712,-1.0311434079786446,4948.162986808496,49.48162986808496,0.05136755288100186,-51.022656454515015,4897.140330353981
0.01,2019-08-23 16:00:00+00:00,2019,2019-08,demand,1502.38,1493.954,8.426000000000158,0.964395917398529,4897.140330353981,48.97140330353981,0.05811939627763932,47.22782141521063,4944.368151769191
0.01,2019-09-10 16:00:00+00:00,2019,2019-09,demand,1495.62,1486.8895714285711,8.730428571428547,-1.0343625742477052,5000.0,50.0,0.05727095707950861,-51.71812871238526,4948.281871287615
0.01,2019-09-11 18:00:00+00:00,2019,2019-09,demand,1494.54,1485.700857142857,8.83914285714286,0.9660600575362834,4948.281871287615,49.48281871287615,0.055981467335251146,47.80337469281862,4996.085245980434
0.01,2019-09-13 17:00:00+00:00,2019,2019-09,demand,1503.95,1495.7412857142858,8.208714285714223,-1.03654652720976,4996.085245980434,49.960852459804336,0.06086318846150137,-51.78674811364938,4944.298497866785
0.01,2019-09-20 18:00:00+00:00,2019,2019-09,demand,1504.36,1497.807285714286,6.552714285714046,0.954217445333448,4944.298497866785,49.442984978667845,0.07545420542211244,47.17935881600447,4991.477856682789
0.01,2019-10-01 17:05:00+00:00,2019,2019-10,demand,1474.32,1459.2795714285714,15.040428571428492,0.9800537598662652,5000.0,50.0,0.03324373355622483,49.00268799331326,5049.002687993313
0.01,2019-10-02 17:25:00+00:00,2019,2019-10,demand,1493.24,1483.631,9.609000000000153,0.9687792694349052,5049.002687993313,50.49002687993313,0.05254451751475942,48.913691354490346,5097.916379347804
0.01,2019-10-11 18:30:00+00:00,2019,2019-10,supply,1479.24,1485.424,6.183999999999969,-1.0485122897800778,5097.916379347804,50.97916379347804,0.082437198889842,-53.4522797601733,5044.464099587631
0.01,2020-01-10 15:35:00+00:00,2020,2020-01,demand,1555.92,1545.957,9.963000000000193,-0.5159088627923363,5000.0,50.0,0.05018568704205464,-25.795443139616815,4974.2045568603835
0.01,2020-02-05 16:35:00+00:00,2020,2020-02,demand,1556.5,1549.4425714285717,7.057428571428545,0.9574915995303832,5000.0,50.0,0.07084733411602795,47.87457997651916,5047.874579976519
0.01,2020-03-02 18:20:00+00:00,2020,2020-03,supply,1593.87,1602.1525714285713,8.282571428571373,0.9637793645865672,5000.0,50.0,0.06036772568905487,48.18896822932836,5048.188968229329
0.01,2020-03-06 16:05:00+00:00,2020,2020-03,demand,1676.02,1667.8775714285714,8.142428571428582,0.9631559555766094,5048.188968229329,50.481889682293286,0.061998566201037345,48.62193269626217,5096.81090092559
0.01,2020-03-06 16:40:00+00:00,2020,2020-03,supply,1678.2,1689.297142857143,11.0971428571429,0.9729660144181258,5096.81090092559,50.968109009255905,0.045929037469720636,49.590237885164285,5146.401138810755
0.01,2020-03-11 16:10:00+00:00,2020,2020-03,supply,1658.34,1666.2949999999998,7.954999999999927,0.9622878692646132,5146.401138810755,51.46401138810755,0.06469391752119173,49.5231938624718,5195.924332673227
0.01,2020-03-17 15:50:00+00:00,2020,2020-03,demand,1492.47,1479.760857142857,12.70914285714298,0.9763949462704016,5195.924332673227,51.95924332673227,0.040883357682559504,50.73274259625548,5246.657075269482
0.01,2020-03-18 13:20:00+00:00,2020,2020-03,demand,1501.69,1488.7064285714284,12.983571428571622,0.9768938768773728,5246.657075269482,52.46657075269483,0.040409968121126516,51.25427170906103,5297.911346978543
0.01,2020-03-20 14:20:00+00:00,2020,2020-03,supply,1501.12,1512.1581428571428,11.03814285714293,0.9728215150064066,5297.911346978543,52.97911346978543,0.04799640134708162,51.53922142937299,5349.450568407917
0.01,2020-03-20 16:40:00+00:00,2020,2020-03,supply,1496.4,1508.5872857142858,12.187285714285736,0.9753841825790344,5349.450568407917,53.49450568407917,0.043893699498136644,52.177694699135074,5401.628263107052
0.01,2020-04-01 19:05:00+00:00,2020,2020-04,demand,1591.28,1584.7547142857145,6.525285714285474,-1.0459749983580375,5000.0,50.0,0.07662499726339578,-52.29874991790188,4947.701250082098
0.01,2020-04-07 18:20:00+00:00,2020,2020-04,demand,1654.06,1641.6014285714286,12.458571428571304,-1.0240798073615414,4947.701250082098,49.47701250082098,0.039713230994811416,-50.66840943066533,4897.032840651433
0.01,2020-04-20 13:35:00+00:00,2020,2020-04,demand,1679.61,1673.1808571428571,6.429142857142779,0.9533374811127894,4897.032840651433,48.97032840651433,0.07616929580606267,46.68524953233244,4943.7180901837655
0.01,2020-04-22 17:00:00+00:00,2020,2020-04,demand,1708.51,1700.3674285714285,8.1425714285715,0.9631566019860348,4943.7180901837655,49.43718090183766,0.06071445775515993,47.61574716918285,4991.333837352949
0.01,2020-04-28 19:05:00+00:00,2020,2020-04,demand,1705.74,1698.0259999999998,7.714000000000169,-1.0388903292714535,4991.333837352949,49.913338373529484,0.06470487214613481,-51.85448453791352,4939.479352815035
0.01,2020-05-01 17:30:00+00:00,2020,2020-05,demand,1682.85,1676.6788571428572,6.1711428571427405,0.9513866382702894,5000.0,50.0,0.08102226954951772,47.56933191351447,5047.569331913514
0.01,2020-05-19 17:20:00+00:00,2020,2020-05,demand,1739.46,1733.4561428571428,6.003857142857214,0.9500321222071532,5047.569331913514,50.47569331913515,0.08407210917599206,47.95353004385539,5095.52286195737
0.01,2020-05-20 18:10:00+00:00,2020,2020-05,supply,1746.0,1752.059857142857,6.059857142857027,-1.049506117541669,5095.52286195737,50.9552286195737,0.08408651791344038,-53.47782415697693,5042.045037800393
0.01,2020-06-12 16:10:00+00:00,2020,2020-06,demand,1738.89,1732.355857142857,6.534142857143024,-1.0459126784582071,5000.0,50.0,0.07652113076367893,-52.295633922910355,4947.70436607709
0.01,2020-06-24 14:50:00+00:00,2020,2020-06,demand,1776.53,1770.2102857142856,6.319714285714326,-1.0474705004747047,4947.70436607709,49.477043660770896,0.07829000081952034,-51.82574368535651,4895.878622391733
0.01,2020-07-24 16:05:00+00:00,2020,2020-07,demand,1900.77,1891.450142857143,9.319857142857018,0.9678106653995304,5000.0,50.0,0.05364889100078246,48.39053326997652,5048.390533269977
0.01,2020-08-04 16:05:00+00:00,2020,2020-08,demand,1974.93,1967.1905714285713,7.739428571428789,0.9612374483165989,5000.0,50.0,0.06460425280566859,48.061872415829946,5048.06187241583
0.01,2020-08-06 18:50:00+00:00,2020,2020-08,demand,2056.17,2047.662285714286,8.5077142857142,0.9647378849447557,5048.06187241583,50.480618724158305,0.05933511285037305,48.70056533864711,5096.762437754477
0.01,2020-08-12 16:45:00+00:00,2020,2020-08,demand,1940.36,1928.3891428571428,11.970857142857083,-1.025060862093656,5096.762437754477,50.96762437754477,0.04257642019223056,-52.24491698331169,5044.517520771165
0.01,2020-08-14 18:20:00+00:00,2020,2020-08,supply,1945.23,1956.9511428571427,11.721142857142697,0.974405226209048,5044.517520771165,50.44517520771166,0.04303776160954398,49.15404235942534,5093.671563130591
0.01,2020-08-18 17:00:00+00:00,2020,2020-08,supply,2005.05,2014.9804285714283,9.930428571428592,0.9697898234862544,5093.671563130591,50.93671563130591,0.05129357234174048,49.397908461053696,5143.069471591644
0.01,2020-08-28 13:40:00+00:00,2020,2020-08,demand,1956.33,1945.2694285714283,11.060571428571391,0.9728766274023558,5143.069471591644,51.430694715916445,0.046499129857849805,50.035720820180956,5193.105192411826
0.01,2020-08-28 16:20:00+00:00,2020,2020-08,demand,1957.59,1949.5897142857143,8.00028571428561,0.9625013392378838,5193.105192411826,51.93105192411826,0.06491149663741162,49.98370702499591,5243.0888994368215
0.01,2020-08-31 15:45:00+00:00,2020,2020-08,demand,1964.95,1956.9722857142856,7.977714285714228,0.9623952438937036,5243.0888994368215,52.43088899436822,0.0657216931023172,50.459238201298696,5293.54813763812
0.01,2020-09-03 15:25:00+00:00,2020,2020-09,demand,1934.7,1926.795,7.9050000000002,0.9620493358633786,5000.0,50.0,0.06325110689436905,48.10246679316893,5048.102466793169
0.01,2020-10-02 19:30:00+00:00,2020,2020-10,supply,1902.21,1910.2252857142855,8.01528571428571,0.9625715151407132,5000.0,50.0,0.06238080809881123,48.128575757035655,5048.128575757036
0.01,2020-10-26 14:30:00+00:00,2020,2020-10,demand,1905.16,1898.2674285714288,6.8925714285715,-1.0435251202122364,5048.128575757036,50.48128575757036,0.07324013436888345,-52.67848978863687,4995.4500859683985
0.01,2020-10-30 17:05:00+00:00,2020,2020-10,demand,1884.25,1877.4205714285715,6.82942857142848,-1.0439275404760917,4995.4500859683985,49.95450085968399,0.07314594528255713,-52.148879218160715,4943.301206750238
0.01,2020-11-03 17:05:00+00:00,2020,2020-11,demand,1906.75,1899.4894285714288,7.2605714285714384,0.9586809381394618,5000.0,50.0,0.06886510310089712,47.93404690697309,5047.934046906973
0.01,2020-11-06 15:40:00+00:00,2020,2020-11,demand,1958.21,1947.4584285714288,10.751571428571424,-1.027902897915255,5047.934046906973,50.47934046906973,0.04695066279792831,-51.88786035300758,4996.0461865539655
0.01,2020-11-19 16:15:00+00:00,2020,2020-11,supply,1857.7,1865.5287142857144,7.828714285714341,-1.0383204686045873,4996.0461865539655,49.960461865539656,0.06381694367963635,-51.874970175928745,4944.171216378037
0.01,2020-11-24 16:00:00+00:00,2020,2020-11,supply,1805.83,1812.2605714285712,6.430571428571511,-1.0466521526636152,4944.171216378037,49.441712163780366,0.07688541012717334,-51.74827446759557,4892.422941910441
0.01,2020-12-03 16:35:00+00:00,2020,2020-12,supply,1837.21,1844.5128571428572,7.302857142857192,0.9589201877934276,5000.0,50.0,0.06846635367762081,47.94600938967138,5047.946009389671
0.01,2020-12-11 16:35:00+00:00,2020,2020-12,demand,1838.56,1831.219857142857,7.340142857142837,0.9591288608629648,5047.946009389671,50.47946009389671,0.06877176790200229,48.416307056836644,5096.362316446508
0.01,2020-12-23 17:35:00+00:00,2020,2020-12,demand,1874.62,1866.603285714286,8.016714285713988,0.4378352370939666,5096.362316446508,50.96362316446508,0.06357170949111123,22.31367003138114,5118.675986477889
0.01,2021-01-18 13:25:00+00:00,2021,2021-01,supply,1833.96,1841.0702857142855,7.110285714285737,-1.042192397331833,5000.0,50.0,0.0703206622197217,-52.10961986659165,4947.890380133408
0.01,2021-01-21 16:40:00+00:00,2021,2021-01,supply,1864.88,1871.2652857142857,6.385285714285601,-1.046983018994564,4947.890380133408,49.478903801334084,0.07748894257094319,-51.803572078462366,4896.086808054946
0.01,2021-02-09 17:05:00+00:00,2021,2021-02,demand,1839.76,1831.7324285714287,8.027571428571264,0.9626287971811428,5000.0,50.0,0.06228533803142868,48.13143985905714,5048.1314398590575
0.01,2021-02-18 16:05:00+00:00,2021,2021-02,supply,1782.4,1790.148428571429,7.748428571428576,0.9612824720219768,5048.1314398590575,50.48131439859058,0.06515039008649381,48.52680269599576,5096.658242555053
0.01,2021-02-18 18:30:00+00:00,2021,2021-02,supply,1777.08,1783.4109999999998,6.330999999999904,0.9526141209919436,5096.658242555053,50.966582425550534,0.0805032102757089,48.55148611727927,5145.209728672333
0.01,2021-02-18 20:30:00+00:00,2021,2021-02,demand,1776.16,1768.19,7.970000000000027,-1.0376411543287327,5145.209728672333,51.45209728672333,0.06455721115021726,-53.38881362122985,5091.820915051103
0.01,2021-02-24 20:15:00+00:00,2021,2021-02,demand,1799.08,1790.2759999999998,8.804000000000087,-1.0340754202635165,5091.820915051103,50.91820915051103,0.057835312528976064,-52.65326852638033,5039.167646524723
0.01,2021-03-11 18:05:00+00:00,2021,2021-03,supply,1723.21,1733.0117142857143,9.801714285714295,0.9693931090771294,5000.0,50.0,0.05101148487145101,48.46965545385647,5048.469655453857
0.01,2021-04-01 16:05:00+00:00,2021,2021-04,demand,1724.48,1715.127857142857,9.352142857143008,0.3186435499885354,5000.0,50.0,0.05346368288398295,15.93217749942677,5015.932177499427
0.01,2021-04-16 17:40:00+00:00,2021,2021-04,supply,1776.97,1784.2262857142855,7.256285714285696,-1.0413434657636729,5015.932177499427,50.15932177499427,0.06912534008445108,-52.233081977527796,4963.699095521899
0.01,2021-06-17 19:05:00+00:00,2021,2021-06,supply,1773.86,1783.4208571428571,9.56085714285723,-1.0313779398141227,5000.0,50.0,0.05229656635687129,-51.568896990706136,4948.431103009294
0.01,2021-06-22 16:25:00+00:00,2021,2021-06,supply,1777.68,1783.7892857142856,6.109285714285534,-1.049105576990531,4948.431103009294,49.48431103009294,0.08099852150372053,-51.91426667520456,4896.516836334089
