month,trades,pnl_usd,avg_lot,max_lot
2019-06,5,78.99817188939444,0.1114055866076582,0.1566696508504874
2019-08,3,-112.15799815958287,0.11264969399087742,0.1224675461002812
2019-09,4,-19.02182389194091,0.12403055215883563,0.1491809164342652
2019-10,3,87.8044140776376,0.11355610169858865,0.1680718698079277
2020-01,1,-51.59088627923363,0.10037137408410927,0.10037137408410927
2020-02,1,95.74915995303832,0.1416946682320559,0.1416946682320559
2020-03,8,831.2062476294818,0.10473768012921963,0.13313972307441782
2020-04,5,-122.79286422060923,0.12603293553823733,0.15324999452679156
2020-05,3,82.96991503067956,0.16770963122473637,0.17135551051402836
2020-06,2,-207.14719253977626,0.1539836316115451,0.15492500169573234
2020-07,1,96.78106653995304,0.10729778200156492,0.10729778200156492
2020-08,8,600.133182669407,0.11189961142906246,0.13774316106952958
2020-09,1,96.20493358633786,0.1265022137887381,0.1265022137887381
2020-10,3,-114.28608661738069,0.13958921666093618,0.14787680343474602
2020-11,4,-214.84982943427752,0.12800947724908793,0.15200700673338652
2020-12,3,239.1235711232993,0.13511768264831345,0.13884994115122518
2021-01,2,-206.73522614757636,0.14699351570400102,0.15334570696855862
2021-02,5,76.15547791529264,0.1341562322449677,0.16408914368346164
2021-03,1,96.93931090771294,0.10202296974290202,0.10202296974290202
2021-04,2,-72.93362633489035,0.12280858678009679,0.1386898077922277
2021-06,3,-306.06654771717353,0.136077662849615,0.16030882937977844
2021-08,2,-9.787470433483222,0.1313243787275533,0.15332048361660983
2021-09,2,192.78030954477123,0.15228774642533688,0.16719937666972773
2021-10,1,95.79865556978227,0.1400448143405911,0.1400448143405911
2021-11,1,98.31184282452811,0.056271905849063,0.056271905849063
2021-12,2,193.6075422832507,0.13826246908007134,0.16118261990834995
2022-02,4,-20.223572236051822,0.13538148705860362,0.14664656792226616
2022-03,6,-28.678034217962292,0.1254517055570135,0.166444740346204
2022-04,4,-214.8537341066949,0.12434701727092662,0.15129516747089722
2022-05,4,260.47694200440503,0.13061036930959669,0.17129588142873878
2022-06,1,95.0189753320682,0.1660341555977271,0.1660341555977271
2022-07,1,96.8995910412945,0.1033469652901836,0.1033469652901836
2022-08,3,87.19279114472108,0.11872009087181985,0.15352223879287655
2022-09,6,-135.99148616128883,0.12677279766710922,0.1491548402240851
2022-10,3,293.5542753499684,0.13556852233344516,0.1587996898424295
2022-11,2,-91.57345520329642,0.12551312387880448,0.13704530326167463
2022-12,1,-104.55798406876042,0.15193280229201378,0.15193280229201378
2023-01,1,-104.579353656941,0.15264512189803323,0.15264512189803323
2023-02,4,183.67314832235718,0.13545293474847647,0.16546364691753576
2023-03,5,283.8228694497525,0.12909176931974187,0.15350019780507354
2023-04,3,88.49733538553987,0.10436136507991763,0.11924207098239464
2023-06,1,95.6371795404495,0.14542734865168344,0.14542734865168344
2023-07,3,-0.3098893367233302,0.13144975262825623,0.15176428027773178
2023-10,3,-176.38847814393654,0.1167641170179466,0.15964347132891643
2023-11,3,-305.0337225661473,0.12424036149979527,0.15408285672108213
2023-12,2,-9.170668159710416,0.12057285203163642,0.13497410041703636
2024-03,4,235.59738168104502,0.09241057532435712,0.16175850025954713
2024-04,4,-17.47311276611977,0.11000196837567813,0.12730281702947002
2024-05,6,-25.243405608998643,0.10836112710340136,0.16064495548192567
2024-06,2,-10.699799270723076,0.14337692153660203,0.1619732975449438
2024-07,3,-110.87608208262817,0.09988837115622091,0.12104979141814844
2024-08,4,396.42728476930824,0.12717479324399877,0.15405886528446483
2024-09,3,86.39106069027353,0.12781621779294175,0.137681444475045
2024-10,2,193.2934546079053,0.14373108286009512,0.14966146490519316
2024-11,6,-31.19012121975146,0.13870805272253015,0.16335281271756383
2024-12,5,-495.88091704301314,0.10779505780679255,0.15487373232441684
2025-01,2,-10.423109767947537,0.1418178275555725,0.14326647564469877
2025-02,3,88.26087760717202,0.1084598877082633,0.13312318175320315
2025-03,3,-114.49723006633785,0.13856200167949906,0.1530683676321396
2025-04,13,1170.6477695836725,0.10330192373861793,0.1708541024621796
2025-05,2,195.47833425672536,0.10713185929699809,0.1562569757578471
2025-06,8,381.0520253426323,0.10753408965510923,0.15938251636101294
2025-07,4,182.31437454360483,0.14702166066215155,0.17289518612554108
2025-08,6,-228.35219310096045,0.14699878758251086,0.16649620626502293
2025-09,4,399.1419905631527,0.10600010624294685,0.1403551547269397
2025-10,8,614.2485120569992,0.05698619877314563,0.08968718728601205
2025-11,6,-15.697611056864702,0.05306850919426399,0.06767780877989395
2025-12,7,-122.89997114829691,0.08078837548376581,0.12590515067293723
2026-01,9,76.9217220944593,0.05267777055847116,0.1158849687090724
2026-02,8,185.6358400148268,0.04156329956618165,0.07192255406100334
2026-03,6,403.7510094083982,0.03375491898409699,0.04631487422095983
2026-04,14,161.13793384501375,0.06760822350711178,0.10635379489867583
2026-05,9,72.48260859588224,0.07022214362249346,0.13649747479671048
2026-06,9,-120.15216619352782,0.04692605560109445,0.07457964854316852
