risk_pct,entry_timestamp,year,month,direction,entry_price,stop_price,risk_units,net_r,equity_before,risk_usd,lot,pnl_usd,equity_after
0.03,2019-06-12 20:00:00+00:00,2019,2019-06,supply,1332.54,1338.9228571428573,6.382857142857347,-1.0470008952551462,5000.0,150.0,0.23500447627573107,-157.05013428827192,4842.949865711728
0.03,2019-06-18 20:00:00+00:00,2019,2019-06,demand,1347.94,1339.6691428571428,8.270857142857267,0.9637280641149653,4842.949865711728,145.28849597135184,0.17566316702353316,140.01860096064584,4982.968466672374
0.03,2019-06-21 14:00:00+00:00,2019,2019-06,demand,1394.75,1380.1101428571428,14.63985714285718,0.979507996760312,4982.968466672374,149.48905400017122,0.10211100596231383,146.4257238213018,5129.394190493676
0.03,2019-06-21 19:00:00+00:00,2019,2019-06,demand,1398.45,1384.847142857143,13.602857142857149,0.9779458097038436,5129.394190493676,153.88182571481028,0.11312463558114592,150.48808664737587,5279.882277141052
0.03,2019-06-27 16:00:00+00:00,2019,2019-06,supply,1401.08,1408.5421428571428,7.462142857142908,-1.0402029290705463,5279.882277141052,158.39646831423156,0.21226673268873616,-164.76447029489364,5115.117806846159
0.03,2019-08-15 15:00:00+00:00,2019,2019-08,supply,1515.09,1523.2554285714286,8.16542857142872,-1.0367402638300844,5000.0,150.0,0.1837013191504218,-155.51103957451267,4844.488960425488
0.03,2019-08-15 18:00:00+00:00,2019,2019-08,demand,1518.68,1509.047142857143,9.63285714285712,-1.0311434079786446,4844.488960425488,145.33466881276462,0.1508738961425708,-149.86088569704174,4694.628074728446
0.03,2019-08-23 16:00:00+00:00,2019,2019-08,demand,1502.38,1493.954,8.426000000000158,0.964395917398529,4694.628074728446,140.83884224185337,0.1671479257558162,135.8244044691789,4830.4524791976255
0.03,2019-09-10 16:00:00+00:00,2019,2019-09,demand,1495.62,1486.8895714285711,8.730428571428547,-1.0343625742477052,5000.0,150.0,0.17181287123852584,-155.15438613715577,4844.845613862844
0.03,2019-09-11 18:00:00+00:00,2019,2019-09,demand,1494.54,1485.700857142857,8.83914285714286,0.9660600575362834,4844.845613862844,145.34536841588533,0.16443378138009454,140.4123549744825,4985.257968837327
0.03,2019-09-13 17:00:00+00:00,2019,2019-09,demand,1503.95,1495.7412857142858,8.208714285714223,-1.03654652720976,4985.257968837327,149.55773906511982,0.18219386600578596,-155.02355504529342,4830.234413792034
0.03,2019-09-20 18:00:00+00:00,2019,2019-09,demand,1504.36,1497.807285714286,6.552714285714046,0.954217445333448,4830.234413792034,144.90703241376102,0.22114047110169488,138.27281828071017,4968.507232072744
0.03,2019-10-01 17:05:00+00:00,2019,2019-10,demand,1474.32,1459.2795714285714,15.040428571428492,0.9800537598662652,5000.0,150.0,0.09973120066867448,147.00806397993978,5147.00806397994
0.03,2019-10-02 17:25:00+00:00,2019,2019-10,demand,1493.24,1483.631,9.609000000000153,0.9687792694349052,5147.00806397994,154.4102419193982,0.16069335198188756,149.58944135994156,5296.5975053398815
0.03,2019-10-11 18:30:00+00:00,2019,2019-10,supply,1479.24,1485.424,6.183999999999969,-1.0485122897800778,5296.5975053398815,158.89792516019645,0.25695007302748585,-166.606427351021,5129.9910779888605
0.03,2020-01-10 15:35:00+00:00,2020,2020-01,demand,1555.92,1545.957,9.963000000000193,-0.5159088627923363,5000.0,150.0,0.1505570611261639,-77.38632941885044,4922.61367058115
0.03,2020-02-05 16:35:00+00:00,2020,2020-02,demand,1556.5,1549.4425714285717,7.057428571428545,0.9574915995303832,5000.0,150.0,0.21254200234808387,143.62373992955747,5143.623739929558
0.03,2020-03-02 18:20:00+00:00,2020,2020-03,supply,1593.87,1602.1525714285713,8.282571428571373,0.9637793645865672,5000.0,150.0,0.1811031770671646,144.56690468798507,5144.566904687985
0.03,2020-03-06 16:05:00+00:00,2020,2020-03,demand,1676.02,1667.8775714285714,8.142428571428582,0.9631559555766094,5144.566904687985,154.33700714063954,0.1895466515754295,148.65060759337666,5293.217512281361
0.03,2020-03-06 16:40:00+00:00,2020,2020-03,supply,1678.2,1689.297142857143,11.0971428571429,0.9729660144181258,5293.217512281361,158.79652536844083,0.1430967659087386,154.50362239117868,5447.72113467254
0.03,2020-03-11 16:10:00+00:00,2020,2020-03,supply,1658.34,1666.2949999999998,7.954999999999927,0.9622878692646132,5447.72113467254,163.4316340401762,0.20544517164070106,157.26827889095517,5604.989413563495
0.03,2020-03-17 15:50:00+00:00,2020,2020-03,demand,1492.47,1479.760857142857,12.70914285714298,0.9763949462704016,5604.989413563495,168.14968240690484,0.13230607626099572,164.18050011907494,5769.16991368257
0.03,2020-03-18 13:20:00+00:00,2020,2020-03,demand,1501.69,1488.7064285714284,12.983571428571622,0.9768938768773728,5769.16991368257,173.0750974104771,0.13330315034090573,169.07600290024993,5938.24591658282
0.03,2020-03-20 14:20:00+00:00,2020,2020-03,supply,1501.12,1512.1581428571428,11.03814285714293,0.9728215150064066,5938.24591658282,178.1473774974846,0.16139252753211383,173.3056016715212,6111.551518254341
0.03,2020-03-20 16:40:00+00:00,2020,2020-03,supply,1496.4,1508.5872857142858,12.187285714285736,0.9753841825790344,6111.551518254341,183.34654554763023,0.15044083633217398,178.833320457665,6290.384838712006
0.03,2020-04-01 19:05:00+00:00,2020,2020-04,demand,1591.28,1584.7547142857145,6.525285714285474,-1.0459749983580375,5000.0,150.0,0.22987499179018733,-156.89624975370563,4843.103750246294
0.03,2020-04-07 18:20:00+00:00,2020,2020-04,demand,1654.06,1641.6014285714286,12.458571428571304,-1.0240798073615414,4843.103750246294,145.29311250738883,0.11662100533788923,-148.7917426675255,4694.312007578768
0.03,2020-04-20 13:35:00+00:00,2020,2020-04,demand,1679.61,1673.1808571428571,6.429142857142779,0.9533374811127894,4694.312007578768,140.82936022736305,0.21904842271610378,134.25790754587993,4828.569915124648
0.03,2020-04-22 17:00:00+00:00,2020,2020-04,demand,1708.51,1700.3674285714285,8.1425714285715,0.9631566019860348,4828.569915124648,144.85709745373944,0.177900923221195,139.52006975710358,4968.089984881752
0.03,2020-04-28 19:05:00+00:00,2020,2020-04,demand,1705.74,1698.0259999999998,7.714000000000169,-1.0388903292714535,4968.089984881752,149.04269954645255,0.19321065536226248,-154.8390192073204,4813.250965674431
0.03,2020-05-01 17:30:00+00:00,2020,2020-05,demand,1682.85,1676.6788571428572,6.1711428571427405,0.9513866382702894,5000.0,150.0,0.24306680864855315,142.7079957405434,5142.707995740543
0.03,2020-05-19 17:20:00+00:00,2020,2020-05,demand,1739.46,1733.4561428571428,6.003857142857214,0.9500321222071532,5142.707995740543,154.28123987221628,0.25697020465545983,146.5721337325525,5289.280129473095
0.03,2020-05-20 18:10:00+00:00,2020,2020-05,supply,1746.0,1752.059857142857,6.059857142857027,-1.049506117541669,5289.280129473095,158.67840388419285,0.26185172380050714,-166.5339555982081,5122.746173874887
0.03,2020-06-12 16:10:00+00:00,2020,2020-06,demand,1738.89,1732.355857142857,6.534142857143024,-1.0459126784582071,5000.0,150.0,0.22956339229103678,-156.88690176873106,4843.113098231269
0.03,2020-06-24 14:50:00+00:00,2020,2020-06,demand,1776.53,1770.2102857142856,6.319714285714326,-1.0474705004747047,4843.113098231269,145.29339294693807,0.229905002628636,-152.19054302579715,4690.922555205471
0.03,2020-07-24 16:05:00+00:00,2020,2020-07,demand,1900.77,1891.450142857143,9.319857142857018,0.9678106653995304,5000.0,150.0,0.16094667300234738,145.17159980992957,5145.17159980993
0.03,2020-08-04 16:05:00+00:00,2020,2020-08,demand,1974.93,1967.1905714285713,7.739428571428789,0.9612374483165989,5000.0,150.0,0.19381275841700576,144.18561724748983,5144.18561724749
0.03,2020-08-06 18:50:00+00:00,2020,2020-08,demand,2056.17,2047.662285714286,8.5077142857142,0.9647378849447557,5144.18561724749,154.3255685174247,0.18139486510091407,148.8837225643973,5293.069339811887
0.03,2020-08-12 16:45:00+00:00,2020,2020-08,demand,1940.36,1928.3891428571428,11.970857142857083,-1.025060862093656,5293.069339811887,158.79208019435663,0.1326488807771853,-162.7715466176722,5130.297793194215
0.03,2020-08-14 18:20:00+00:00,2020,2020-08,supply,1945.23,1956.9511428571427,11.721142857142697,0.974405226209048,5130.297793194215,153.90893379582644,0.1313088114970261,149.96966945091566,5280.267462645131
0.03,2020-08-18 17:00:00+00:00,2020,2020-08,supply,2005.05,2014.9804285714283,9.930428571428592,0.9697898234862544,5280.267462645131,158.40802387935392,0.1595178120862968,153.622489516765,5433.889952161896
0.03,2020-08-28 13:40:00+00:00,2020,2020-08,demand,1956.33,1945.2694285714283,11.060571428571391,0.9728766274023558,5433.889952161896,163.01669856485688,0.1473854218270823,158.5951359100444,5592.4850880719405
0.03,2020-08-28 16:20:00+00:00,2020,2020-08,demand,1957.59,1949.5897142857143,8.00028571428561,0.9625013392378838,5592.4850880719405,167.7745526421582,0.2097107011348028,161.4832316081141,5753.968319680054
0.03,2020-08-31 15:45:00+00:00,2020,2020-08,demand,1964.95,1956.9722857142856,7.977714285714228,0.9623952438937036,5753.968319680054,172.61904959040163,0.21637657530492446,166.1277523312539,5920.096072011308
0.03,2020-09-03 15:25:00+00:00,2020,2020-09,demand,1934.7,1926.795,7.9050000000002,0.9620493358633786,5000.0,150.0,0.18975332068310716,144.3074003795068,5144.307400379506
0.03,2020-10-02 19:30:00+00:00,2020,2020-10,supply,1902.21,1910.2252857142855,8.01528571428571,0.9625715151407132,5000.0,150.0,0.18714242429643368,144.385727271107,5144.385727271107
0.03,2020-10-26 14:30:00+00:00,2020,2020-10,demand,1905.16,1898.2674285714288,6.8925714285715,-1.0435251202122364,5144.385727271107,154.3315718181332,0.2239100071975877,-161.04887203406085,4983.336855237046
0.03,2020-10-30 17:05:00+00:00,2020,2020-10,demand,1884.25,1877.4205714285715,6.82942857142848,-1.0439275404760917,4983.336855237046,149.50010565711136,0.21890573141442363,-156.0672775995441,4827.269577637501
0.03,2020-11-03 17:05:00+00:00,2020,2020-11,demand,1906.75,1899.4894285714288,7.2605714285714384,0.9586809381394618,5000.0,150.0,0.20659530930269135,143.80214072091925,5143.802140720919
0.03,2020-11-06 15:40:00+00:00,2020,2020-11,demand,1958.21,1947.4584285714288,10.751571428571424,-1.027902897915255,5143.802140720919,154.31406422162758,0.14352698602880556,-158.61987380249175,4985.182266918428
