month,trades,pnl_usd,avg_lot,max_lot
2019-06,5,40.60797574882705,0.05552360550312059,0.0783348254252437
2019-08,3,-55.63184823080861,0.056906907402927254,0.0612337730501406
2019-09,4,-8.522143317211544,0.062392454574593394,0.07545420542211244
2019-10,3,44.46409958763031,0.05607514998694208,0.082437198889842
2020-01,1,-25.795443139616815,0.05018568704205464,0.05018568704205464
2020-02,1,47.87457997651916,0.07084733411602795,0.07084733411602795
2020-03,8,401.62826310705117,0.05077158419123861,0.06469391752119173
2020-04,5,-60.52064718496543,0.06358537079311292,0.07662499726339578
2020-05,3,42.045037800392926,0.08306029887965005,0.08408651791344038
2020-06,2,-104.12137760826687,0.07740556579159963,0.07829000081952034
2020-07,1,48.39053326997652,0.05364889100078246,0.05364889100078246
2020-08,8,293.54813763811995,0.05474742992464191,0.0657216931023172
2020-09,1,48.10246679316893,0.06325110689436905,0.06325110689436905
2020-10,3,-56.69879324976193,0.06958896258341728,0.07324013436888345
2020-11,4,-107.57705808955882,0.06412952992640877,0.07688541012717334
2020-12,3,118.67598647788917,0.06693661035691144,0.06877176790200229
2021-01,2,-103.91319194505402,0.07390480239533245,0.07748894257094319
2021-02,5,39.16764652472199,0.06606629241456494,0.0805032102757089
2021-03,1,48.46965545385647,0.05101148487145101,0.05101148487145101
2021-04,2,-36.300904478101025,0.06129451148421701,0.06912534008445108
2021-06,3,-154.64422016137652,0.06883045297714101,0.08099852150372053
2021-08,2,-4.401381267833031,0.06540632233959218,0.07666024180830491
2021-09,2,95.93435505241565,0.07575064216928681,0.08281322624810061
2021-10,1,47.899327784891135,0.07002240717029555,0.07002240717029555
2021-11,1,49.15592141226406,0.0281359529245315,0.0281359529245315
2021-12,2,96.34410576044966,0.0688619474427347,0.08059130995417498
2022-02,4,-9.123769062384,0.06774011283315728,0.07340122357845336
2022-03,6,-12.85235279642815,0.06292474551954821,0.083222370173102
2022-04,4,-107.58577400808332,0.06326805779262631,0.07807248057687008
2022-05,4,129.30090360914184,0.06495124138471776,0.0842982972880563
2022-06,1,47.5094876660341,0.08301707779886355,0.08301707779886355
2022-07,1,48.44979552064725,0.0516734826450918,0.0516734826450918
2022-08,3,44.150580896689235,0.0591531755212081,0.07676111939643827
2022-09,6,-67.18942624072207,0.063506044596383,0.07467867672553646
2022-10,3,145.38163509641637,0.06725202823204401,0.07865720301981108
2022-11,2,-45.72007278622844,0.06305953837312842,0.06852265163083732
2022-12,1,-52.27899203438021,0.07596640114600689,0.07596640114600689
2023-01,1,-52.2896768284705,0.07632256094901661,0.07632256094901661
2023-02,4,91.97647551963712,0.06678915139426031,0.08117650811029689
2023-03,5,141.16597570747888,0.06428367214535124,0.07609965667783354
2023-04,3,44.79697194857609,0.05200540551309769,0.059056636367856345
2023-06,1,47.81858977022475,0.07271367432584172,0.07271367432584172
2023-07,3,0.35179886531842897,0.06592064979153511,0.07580264814000656
2023-10,3,-88.41527826486276,0.058511631206652696,0.08041621682999917
2023-11,3,-154.116776198105,0.06287878792069736,0.0786755474314785
2023-12,2,-4.082030903047865,0.059965944059913526,0.0668460862967088
2024-03,4,116.92572305150347,0.04592621416895199,0.0805557542333359
2024-04,4,-7.73659144554324,0.05556257448578682,0.06365140851473501
2024-05,6,-11.15005761772479,0.05396686808799126,0.07969739865205676
2024-06,2,-4.845650645367762,0.0720225775122672,0.0809866487724719
2024-07,3,-54.99169376621193,0.05016886186115224,0.061162068230628766
2024-08,4,195.3783172445299,0.06270969810909201,0.07629863548511867
2024-09,3,43.740547272799596,0.0637559349838806,0.0688407222375225
2024-10,2,96.18851370644306,0.07151360314057806,0.07412685587365761
2024-11,6,-14.119218027783049,0.06978472691028935,0.08090872730184628
2024-12,5,-253.1185640508124,0.05495609971854097,0.07825394726870698
2025-01,2,-4.7132728808173425,0.07057938086940095,0.07163323782234939
2025-02,3,44.682064354698205,0.05364690132425831,0.06529905291541459
2025-03,3,-56.81462896243559,0.07002845687959608,0.07816815292394581
2025-04,13,557.9530484269151,0.04875929916473783,0.08234885269091964
2025-05,2,97.27074367769147,0.05343029626574736,0.07812848787892356
2025-06,8,189.02501558246743,0.05297982079183979,0.07757415534762707
2025-07,4,91.31646002907411,0.07235061244895646,0.08482032608376787
2025-08,6,-113.98285201756264,0.0749313244632854,0.08324810313251146
2025-09,4,196.69748518571112,0.052074287623869814,0.06818866973142061
2025-10,8,300.27150714141607,0.027681680294323864,0.04398531111302905
2025-11,6,-6.361265659680967,0.0267991098955447,0.03450382592121684
2025-12,7,-60.07452085598861,0.04082961544313472,0.06304821851279661
2026-01,9,40.59546591841251,0.02669642117749986,0.058580162490820015
2026-02,8,94.00207483772954,0.0205443647766193,0.03528156407504744
2026-03,6,199.47097059555992,0.016594583653212477,0.02270984161552701
2026-04,14,83.4723971244134,0.033249381112813815,0.05125573210019212
2026-05,9,38.35252650595372,0.03527826869050622,0.06824873739835524
2026-06,9,-58.207459017403856,0.023390125631453332,0.03733118632229378
