risk_pct,entry_timestamp,year,month,direction,entry_price,stop_price,risk_units,net_r,equity_before,risk_usd,lot,pnl_usd,equity_after
0.02,2019-06-12 20:00:00+00:00,2019,2019-06,supply,1332.54,1338.9228571428573,6.382857142857347,-1.0470008952551462,5000.0,100.0,0.1566696508504874,-104.70008952551461,4895.299910474485
0.02,2019-06-18 20:00:00+00:00,2019,2019-06,demand,1347.94,1339.6691428571428,8.270857142857267,0.9637280641149653,4895.299910474485,97.9059982094897,0.11837466966049771,94.35475811967476,4989.654668594159
0.02,2019-06-21 14:00:00+00:00,2019,2019-06,demand,1394.75,1380.1101428571428,14.63985714285718,0.979507996760312,4989.654668594159,99.79309337188319,0.06816534642250419,97.74813297920807,5087.4028015733675
0.02,2019-06-21 19:00:00+00:00,2019,2019-06,demand,1398.45,1384.847142857143,13.602857142857149,0.9779458097038436,5087.4028015733675,101.74805603146736,0.07479903299939836,99.5040850414854,5186.906886614853
0.02,2019-06-27 16:00:00+00:00,2019,2019-06,supply,1401.08,1408.5421428571428,7.462142857142908,-1.0402029290705463,5186.906886614853,103.73813773229706,0.13901923310540337,-107.90871472545916,5078.998171889393
0.02,2019-08-15 15:00:00+00:00,2019,2019-08,supply,1515.09,1523.2554285714286,8.16542857142872,-1.0367402638300844,5000.0,100.0,0.1224675461002812,-103.67402638300844,4896.325973616991
0.02,2019-08-15 18:00:00+00:00,2019,2019-08,demand,1518.68,1509.047142857143,9.63285714285712,-1.0311434079786446,4896.325973616991,97.92651947233982,0.10165885159519211,-100.97628502019558,4795.349688596795
0.02,2019-08-23 16:00:00+00:00,2019,2019-08,demand,1502.38,1493.954,8.426000000000158,0.964395917398529,4795.349688596795,95.9069937719359,0.11382268427715891,92.49231324362114,4887.842001840417
0.02,2019-09-10 16:00:00+00:00,2019,2019-09,demand,1495.62,1486.8895714285711,8.730428571428547,-1.0343625742477052,5000.0,100.0,0.11454191415901722,-103.43625742477052,4896.563742575229
0.02,2019-09-11 18:00:00+00:00,2019,2019-09,demand,1494.54,1485.700857142857,8.83914285714286,0.9660600575362834,4896.563742575229,97.93127485150458,0.11079272779528264,94.6074930176461,4991.171235592876
0.02,2019-09-13 17:00:00+00:00,2019,2019-09,demand,1503.95,1495.7412857142858,8.208714285714223,-1.03654652720976,4991.171235592876,99.82342471185751,0.12160665024677746,-103.47162421926085,4887.699611373615
0.02,2019-09-20 18:00:00+00:00,2019,2019-09,demand,1504.36,1497.807285714286,6.552714285714046,0.954217445333448,4887.699611373615,97.7539922274723,0.1491809164342652,93.27856473444434,4980.978176108059
0.02,2019-10-01 17:05:00+00:00,2019,2019-10,demand,1474.32,1459.2795714285714,15.040428571428492,0.9800537598662652,5000.0,100.0,0.06648746711244966,98.00537598662652,5098.005375986627
0.02,2019-10-02 17:25:00+00:00,2019,2019-10,demand,1493.24,1483.631,9.609000000000153,0.9687792694349052,5098.005375986627,101.96010751973255,0.10610896817538862,98.77683847447088,5196.782214461098
0.02,2019-10-11 18:30:00+00:00,2019,2019-10,supply,1479.24,1485.424,6.183999999999969,-1.0485122897800778,5196.782214461098,103.93564428922197,0.1680718698079277,-108.9778003834598,5087.804414077638
0.02,2020-01-10 15:35:00+00:00,2020,2020-01,demand,1555.92,1545.957,9.963000000000193,-0.5159088627923363,5000.0,100.0,0.10037137408410927,-51.59088627923363,4948.409113720766
0.02,2020-02-05 16:35:00+00:00,2020,2020-02,demand,1556.5,1549.4425714285717,7.057428571428545,0.9574915995303832,5000.0,100.0,0.1416946682320559,95.74915995303832,5095.7491599530385
0.02,2020-03-02 18:20:00+00:00,2020,2020-03,supply,1593.87,1602.1525714285713,8.282571428571373,0.9637793645865672,5000.0,100.0,0.12073545137810975,96.37793645865672,5096.377936458657
0.02,2020-03-06 16:05:00+00:00,2020,2020-03,demand,1676.02,1667.8775714285714,8.142428571428582,0.9631559555766094,5096.377936458657,101.92755872917314,0.1251807833928472,98.17213522738773,5194.550071686045
0.02,2020-03-06 16:40:00+00:00,2020,2020-03,supply,1678.2,1689.297142857143,11.0971428571429,0.9729660144181258,5194.550071686045,103.8910014337209,0.09361959449485627,101.08241359887522,5295.63248528492
0.02,2020-03-11 16:10:00+00:00,2020,2020-03,supply,1658.34,1666.2949999999998,7.954999999999927,0.9622878692646132,5295.63248528492,105.91264970569841,0.13313972307441782,101.91845801346588,5397.550943298386
0.02,2020-03-17 15:50:00+00:00,2020,2020-03,demand,1492.47,1479.760857142857,12.70914285714298,0.9763949462704016,5397.550943298386,107.95101886596773,0.08493965334986811,105.40282926547167,5502.953772563858
0.02,2020-03-18 13:20:00+00:00,2020,2020-03,demand,1501.69,1488.7064285714284,12.983571428571622,0.9768938768773728,5502.953772563858,110.05907545127717,0.08476795160465739,107.51603690313745,5610.469809466996
0.02,2020-03-20 14:20:00+00:00,2020,2020-03,supply,1501.12,1512.1581428571428,11.03814285714293,0.9728215150064066,5610.469809466996,112.20939618933991,0.10165604634907195,109.15971479886775,5719.629524265863
0.02,2020-03-20 16:40:00+00:00,2020,2020-03,supply,1496.4,1508.5872857142858,12.187285714285736,0.9753841825790344,5719.629524265863,114.39259048531727,0.09386223738992855,111.57672336361941,5831.206247629483
0.02,2020-04-01 19:05:00+00:00,2020,2020-04,demand,1591.28,1584.7547142857145,6.525285714285474,-1.0459749983580375,5000.0,100.0,0.15324999452679156,-104.59749983580376,4895.402500164197
0.02,2020-04-07 18:20:00+00:00,2020,2020-04,demand,1654.06,1641.6014285714286,12.458571428571304,-1.0240798073615414,4895.402500164197,97.90805000328393,0.0785868994407745,-100.26565698650717,4795.136843177689
0.02,2020-04-20 13:35:00+00:00,2020,2020-04,demand,1679.61,1673.1808571428571,6.429142857142779,0.9533374811127894,4795.136843177689,95.90273686355378,0.14916877567435888,91.42767359332302,4886.564516771012
0.02,2020-04-22 17:00:00+00:00,2020,2020-04,demand,1708.51,1700.3674285714285,8.1425714285715,0.9631566019860348,4886.564516771012,97.73129033542024,0.12002509427487555,94.13053750717397,4980.695054278186
0.02,2020-04-28 19:05:00+00:00,2020,2020-04,demand,1705.74,1698.0259999999998,7.714000000000169,-1.0388903292714535,4980.695054278186,99.61390108556373,0.12913391377438624,-103.4879184987953,4877.207135779391
0.02,2020-05-01 17:30:00+00:00,2020,2020-05,demand,1682.85,1676.6788571428572,6.1711428571427405,0.9513866382702894,5000.0,100.0,0.16204453909903543,95.13866382702894,5095.138663827029
0.02,2020-05-19 17:20:00+00:00,2020,2020-05,demand,1739.46,1733.4561428571428,6.003857142857214,0.9500321222071532,5095.138663827029,101.90277327654057,0.16972884406114536,96.81090795470621,5191.949571781735
0.02,2020-05-20 18:10:00+00:00,2020,2020-05,supply,1746.0,1752.059857142857,6.059857142857027,-1.049506117541669,5191.949571781735,103.83899143563471,0.17135551051402836,-108.97965675105559,5082.96991503068
0.02,2020-06-12 16:10:00+00:00,2020,2020-06,demand,1738.89,1732.355857142857,6.534142857143024,-1.0459126784582071,5000.0,100.0,0.15304226152735786,-104.59126784582071,4895.408732154179
0.02,2020-06-24 14:50:00+00:00,2020,2020-06,demand,1776.53,1770.2102857142856,6.319714285714326,-1.0474705004747047,4895.408732154179,97.90817464308358,0.15492500169573234,-102.55592469395555,4792.852807460224
0.02,2020-07-24 16:05:00+00:00,2020,2020-07,demand,1900.77,1891.450142857143,9.319857142857018,0.9678106653995304,5000.0,100.0,0.10729778200156492,96.78106653995304,5096.781066539953
0.02,2020-08-04 16:05:00+00:00,2020,2020-08,demand,1974.93,1967.1905714285713,7.739428571428789,0.9612374483165989,5000.0,100.0,0.12920850561133718,96.12374483165989,5096.12374483166
0.02,2020-08-06 18:50:00+00:00,2020,2020-08,demand,2056.17,2047.662285714286,8.5077142857142,0.9647378849447557,5096.12374483166,101.92247489663319,0.11980006788401105,98.32847286011285,5194.452217691773
0.02,2020-08-12 16:45:00+00:00,2020,2020-08,demand,1940.36,1928.3891428571428,11.970857142857083,-1.025060862093656,5194.452217691773,103.88904435383546,0.08678496711977324,-106.49259336742865,5087.959624324344
0.02,2020-08-14 18:20:00+00:00,2020,2020-08,supply,1945.23,1956.9511428571427,11.721142857142697,0.974405226209048,5087.959624324344,101.75919248648688,0.08681678376138575,99.1546889736453,5187.11431329799
0.02,2020-08-18 17:00:00+00:00,2020,2020-08,supply,2005.05,2014.9804285714283,9.930428571428592,0.9697898234862544,5187.11431329799,103.74228626595979,0.10446909266780559,100.60821348592562,5287.722526783915
0.02,2020-08-28 13:40:00+00:00,2020,2020-08,demand,1956.33,1945.2694285714283,11.060571428571391,0.9728766274023558,5287.722526783915,105.7544505356783,0.09561391219127799,102.88603316993996,5390.608559953855
0.02,2020-08-28 16:20:00+00:00,2020,2020-08,demand,1957.59,1949.5897142857143,8.00028571428561,0.9625013392378838,5390.608559953855,107.8121711990771,0.1347604011273793,103.76935916525572,5494.377919119111
0.02,2020-08-31 15:45:00+00:00,2020,2020-08,demand,1964.95,1956.9722857142856,7.977714285714228,0.9623952438937036,5494.377919119111,109.88755838238221,0.13774316106952958,105.75526355029632,5600.133182669407
0.02,2020-09-03 15:25:00+00:00,2020,2020-09,demand,1934.7,1926.795,7.9050000000002,0.9620493358633786,5000.0,100.0,0.1265022137887381,96.20493358633786,5096.204933586338
0.02,2020-10-02 19:30:00+00:00,2020,2020-10,supply,1902.21,1910.2252857142855,8.01528571428571,0.9625715151407132,5000.0,100.0,0.12476161619762247,96.25715151407131,5096.257151514072
0.02,2020-10-26 14:30:00+00:00,2020,2020-10,demand,1905.16,1898.2674285714288,6.8925714285715,-1.0435251202122364,5096.257151514072,101.92514303028143,0.14787680343474602,-106.36144713332382,4989.895704380748
