zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped,winner,entry_ny_hour,entry_weekday,entry_session,trend_ema50_200,atr_pct_rank_500,vol_regime,orb30_state,orb15_state,orb30_width_atr,entry_close_location,entry_ema8_distance_atr,entry_ema20_distance_atr,profile_complete,profile_location,volume_node,zone_contains_poc,zone_overlaps_value,poc_distance_r,zone_volume_percentile,ob_overlap_30d,ob_fvg_bos_overlap_30d,ob_min_discount_position_30d,recent_fvg_20,zone_fvg_overlap_100,opposite_fvg_20,dir_demand,dir_supply,cost_le_0p03,cost_le_0p05,risk_ge_10,risk_ge_15,fast_confirm_1,fast_confirm_2,fast_confirm_3,body_ge_45,body_ge_60,body_ge_70,h1_stack_96,h1_stack_30d,intraday_stack_24h,intraday_stack_7d,stack_score3,stack_7d30d_score3,trend_aligned,orb_continuation,orb_reversal,orb_inside,vp_lvn,vp_hvn,vp_value_low,vp_value_high,vp_below_value,vp_above_value,ob_quality,tight_zone,wide_zone,impulse_ge_1p5,impulse_ge_2,base_body_low,base_body_high,ny_main_or_overlap,avoid_after_hours,ema8_aligned,trade_key,month_period,side,net_r
39,15min,m15_2c_1atr,supply,1338.4,1336.55,2019-06-12 13:15:00+00:00,2019-06-12 11:00:00+00:00,2019-06-12 12:00:00+00:00,2019-06-12 13:00:00+00:00,2,1.3546762589928576,0.9316546762590784,0.1351351351351251,2019-06-12 19:00:00+00:00,2019-06-12 20:00:00+00:00,1332.54,1338.9228571428573,6.382857142857347,5.75,True,273,274,0,1332.56,0.6315789473684525,0.1175022381378655,1.0199194270366714,-7.893017009847571,-1.0,stop,2019,2019-06,2019-06-12,0.0470008952551462,-1.0470008952551462,0.03-0.05R,1,1,1,1.0,9,4,2,1.0,5,4,1.0,12,4,1.0,True,True,True,True,True,11,5,33,7,False,16,Wednesday,ny_main,bull,0.3251748251748251,low,missing,below,,0.8303030303030562,-0.2574778371926887,0.1433667788126612,False,unknown,unknown,False,False,,,True,True,0.3392330383480773,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,2019-06-12 20:00:00+00:00|supply|1332.54,2019-06,-1,-1.0470008952551462
59,15min,m15_2c_1atr,demand,1384.98,1381.45,2019-06-20 19:15:00+00:00,2019-06-20 16:00:00+00:00,2019-06-20 17:00:00+00:00,2019-06-20 19:00:00+00:00,3,1.2723178381856064,0.7949171626186309,0.2776203966005738,2019-06-21 10:00:00+00:00,2019-06-21 14:00:00+00:00,1394.75,1380.1101428571428,14.63985714285718,14.75,True,428,429,3,1394.76,0.4620853080568701,3.025302744952614,0.8832053396305605,-0.0963124152265395,1.0,tp1,2019,2019-06,2019-06-21,0.020492003239688,0.979507996760312,<=0.03R,3,3,2,1.0,3,3,2,1.0,3,3,1.0,3,3,1.0,True,True,True,True,True,9,7,9,7,True,10,Friday,london_ny_overlap,bull,0.7029478458049887,high,missing,inside,,0.3595505617977798,0.2654669472989118,0.5940060856544422,False,unknown,unknown,False,False,,,False,False,,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,2019-06-21 14:00:00+00:00|demand|1394.75,2019-06,1,0.979507996760312
76,15min,m15_2c_1atr,supply,1407.81,1406.07,2019-06-27 10:15:00+00:00,2019-06-27 08:00:00+00:00,2019-06-27 09:00:00+00:00,2019-06-27 10:00:00+00:00,2,1.3585726718885462,0.5300261096605794,0.1666666666666449,2019-06-27 13:00:00+00:00,2019-06-27 16:00:00+00:00,1401.08,1408.5421428571428,7.462142857142908,2.75,True,522,523,2,1401.07,0.4771689497716972,0.1380300564755386,1.1310424045180432,-1.644299798985341,-1.0,stop,2019,2019-06,2019-06-27,0.0402029290705462,-1.0402029290705463,0.03-0.05R,5,2,2,1.0,11,4,2,1.0,3,1,0.6896551724138157,7,4,1.0,True,True,True,True,True,11,7,25,7,False,12,Thursday,ny_main,bull,0.476,mid,missing,below,,0.5907258064516214,-0.2715907945294032,-0.852503893627775,False,unknown,unknown,False,False,,,False,False,,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,2019-06-27 16:00:00+00:00|supply|1401.08,2019-06,-1,-1.0402029290705463
159,15min,m15_2c_1atr,demand,1459.0,1455.94,2019-08-05 15:15:00+00:00,2019-08-05 12:00:00+00:00,2019-08-05 13:00:00+00:00,2019-08-05 15:00:00+00:00,3,1.1902424942263563,0.618360277136252,0.1601307189542541,2019-08-05 18:00:00+00:00,2019-08-05 19:00:00+00:00,1463.59,1454.9434285714287,8.646571428571178,2.75,True,1142,1143,0,1463.48,0.2032281731474692,8.263390939431233,0.8269173578297012,4.253709149786989,1.0,tp1,2019,2019-08,2019-08-05,0.0346958331956524,0.9653041668043476,0.03-0.05R,3,3,2,1.0,3,3,2,1.0,3,3,1.0,3,3,1.0,True,True,True,True,True,9,7,9,7,True,15,Monday,ny_main,bull,0.842,high,missing,above,,0.7833333333333162,0.689868830714237,1.9599768275506344,False,unknown,unknown,False,False,,,False,False,,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,2019-08-05 19:00:00+00:00|demand|1463.59,2019-08,1,0.9653041668043476
177,15min,m15_2c_1atr,supply,1522.17,1520.18,2019-08-15 09:15:00+00:00,2019-08-15 07:00:00+00:00,2019-08-15 08:00:00+00:00,2019-08-15 09:00:00+00:00,2,1.2325581395348613,0.355992844364939,0.1306532663316531,2019-08-15 12:00:00+00:00,2019-08-15 15:00:00+00:00,1515.09,1523.2554285714286,8.16542857142872,2.75,True,1322,1323,2,1515.08,0.4986175115207386,0.7507260575947092,1.458588474054359,-1.4096014556142356,-1.0,stop,2019,2019-08,2019-08-15,0.0367402638300843,-1.0367402638300844,0.03-0.05R,3,3,2,1.0,3,3,2,1.0,1,1,1.0,1,1,1.0,True,True,True,True,True,5,5,5,5,False,11,Thursday,london_ny_overlap,bull,0.776,high,missing,below,,0.4072900158478539,-0.7976399450080681,-0.7442839522025757,False,unknown,unknown,False,False,,,False,False,,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,2019-08-15 15:00:00+00:00|supply|1515.09,2019-08,-1,-1.0367402638300844
178,15min,m15_2c_1atr,demand,1515.22,1510.21,2019-08-15 12:15:00+00:00,2019-08-15 10:00:00+00:00,2019-08-15 11:00:00+00:00,2019-08-15 12:00:00+00:00,2,1.1767540751240426,0.9941885187810084,0.2954091816367307,2019-08-15 14:00:00+00:00,2019-08-15 18:00:00+00:00,1518.68,1509.047142857143,9.63285714285712,1.75,True,1325,1326,3,1518.77,0.513888888888892,0.9695981017351266,1.2768797271244237,1.4139107222304532,-1.0,stop,2019,2019-08,2019-08-15,0.0311434079786445,-1.0311434079786446,0.03-0.05R,9,4,2,1.0,9,4,2,1.0,4,3,1.0,4,3,1.0,True,True,True,True,True,17,7,17,7,False,14,Thursday,ny_main,bull,0.842,high,missing,inside,,0.7338308457711589,0.3832986812326169,0.5300519246155913,False,unknown,unknown,False,False,,,False,False,,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,2019-08-15 18:00:00+00:00|demand|1518.68,2019-08,1,-1.0311434079786446
199,15min,m15_2c_1atr,demand,1495.9,1494.49,2019-08-23 12:15:00+00:00,2019-08-23 08:00:00+00:00,2019-08-23 09:00:00+00:00,2019-08-23 12:00:00+00:00,4,1.0396624472573666,0.832911392405102,0.1702127659574434,2019-08-23 13:00:00+00:00,2019-08-23 16:00:00+00:00,1502.38,1493.954,8.426000000000158,0.75,True,1461,1462,2,1502.3,0.698154180238875,6.488250652741375,1.1037265606456217,-1.117968193686197,1.0,tp1,2019,2019-08,2019-08-23,0.0356040826014709,0.964395917398529,0.03-0.05R,5,2,2,1.0,11,4,2,1.0,9,4,1.0,11,4,1.0,True,True,True,True,True,23,7,33,7,True,12,Friday,ny_main,bear,0.202,low,missing,above,,0.6264855687606098,2.366665639745399,2.7651492817824095,False,unknown,unknown,False,False,,,False,False,,False,True,False,True,False,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,2019-08-23 16:00:00+00:00|demand|1502.38,2019-08,1,0.964395917398529
237,15min,m15_2c_1atr,demand,1490.75,1487.76,2019-09-10 10:15:00+00:00,2019-09-10 08:00:00+00:00,2019-09-10 09:00:00+00:00,2019-09-10 10:00:00+00:00,2,1.4437593025727855,0.8900701679778811,0.3311036789297679,2019-09-10 15:00:00+00:00,2019-09-10 16:00:00+00:00,1495.62,1486.8895714285711,8.730428571428547,4.75,True,1733,1734,0,1495.63,0.4546568627450979,0.6116538216091686,1.0022417488914006,1.161455009572446,-1.0,stop,2019,2019-09,2019-09-10,0.0343625742477051,-1.0343625742477052,0.03-0.05R,3,3,2,1.0,3,3,2,1.0,3,3,1.0,5,3,1.0,True,True,True,True,True,9,7,13,7,False,12,Tuesday,ny_main,bear,0.534,mid,missing,above,,0.6795154185021911,0.7617228039449464,0.4637548941185826,False,unknown,unknown,False,False,,,False,False,,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,2019-09-10 16:00:00+00:00|demand|1495.62,2019-09,1,-1.0343625742477052
241,15min,m15_2c_1atr,demand,1487.93,1486.36,2019-09-11 04:15:00+00:00,2019-09-11 02:00:00+00:00,2019-09-11 03:00:00+00:00,2019-09-11 04:00:00+00:00,2,1.1399107280283125,0.3383099892258316,0.3439490445859282,2019-09-11 16:00:00+00:00,2019-09-11 18:00:00+00:00,1494.54,1485.700857142857,8.83914285714286,11.75,True,1758,1759,1,1494.55,0.5977528089887252,3.355528978246121,1.255777871157503,0.0441219252028428,1.0,tp1,2019,2019-09,2019-09-11,0.0339399424637165,0.9660600575362834,0.03-0.05R,1,1,1,1.0,5,4,2,1.0,4,3,1.0,4,3,1.0,True,True,True,True,True,9,5,13,7,True,14,Wednesday,ny_main,bear,0.229,low,missing,above,,0.1662337662337863,0.45400463139817,0.5994437882512407,False,unknown,unknown,False,False,,,False,False,,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,2019-09-11 18:00:00+00:00|demand|1494.54,2019-09,1,0.9660600575362834
305,15min,m15_2c_1atr,demand,1462.3,1459.83,2019-10-01 12:15:00+00:00,2019-10-01 11:30:00+00:00,2019-10-01 11:45:00+00:00,2019-10-01 12:00:00+00:00,2,1.622003687768905,1.0626920712968857,0.2348178137652422,2019-10-01 16:45:00+00:00,2019-10-01 17:05:00+00:00,1474.32,1459.2795714285714,15.040428571428492,4.5,True,2631,2632,3,1474.34,0.8347176079734206,1.5730934718805645,0.1090394460644089,1.5125898768082295,1.0,tp1,2019,2019-10,2019-10-01,0.0199462401337348,0.9800537598662652,<=0.03R,3,3,2,1.0,3,3,2,1.0,3,3,1.0,3,3,1.0,True,True,True,True,True,9,7,9,7,True,13,Tuesday,ny_main,bear,0.626,mid,above,above,1.07804370447452,0.959876543209878,2.6897290545026165,2.9766810898143503,True,value_low_half,mid_volume,False,True,-0.4777124512029471,0.6181818181818182,True,False,0.3459801264679402,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,2019-10-01 17:05:00+00:00|demand|1474.32,2019-10,1,0.9800537598662652
324,15min,m15_2c_1atr,demand,1490.67,1484.08,2019-10-02 16:00:00+00:00,2019-10-02 15:15:00+00:00,2019-10-02 15:30:00+00:00,2019-10-02 15:45:00+00:00,2,2.9529914529914687,2.81623931623936,0.1335356600910606,2019-10-02 17:10:00+00:00,2019-10-02 17:25:00+00:00,1493.24,1483.631,9.609000000000153,1.1666666666666667,True,2911,2912,2,1493.13,0.6717557251908927,2.7380580705588025,0.0801332084504079,1.7462795296076292,1.0,tp1,2019,2019-10,2019-10-02,0.0312207305650947,0.9687792694349052,0.03-0.05R,3,3,2,1.0,10,4,2,1.0,0,0,0.0,5,3,0.5705614567526416,True,True,True,False,True,3,3,20,7,True,13,Wednesday,ny_main,bull,0.746,high,above,above,0.5782734407269714,0.861189801699713,0.3139228986423436,1.2586632953365868,True,above_value,mid_volume,False,True,0.4292850452700525,0.2978723404255319,False,False,,True,True,True,True,False,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,2019-10-02 17:25:00+00:00|demand|1493.24,2019-10,1,0.9687792694349052
344,15min,m15_2c_1atr,demand,1503.55,1498.88,2019-10-04 17:30:00+00:00,2019-10-04 16:45:00+00:00,2019-10-04 17:00:00+00:00,2019-10-04 17:15:00+00:00,2,1.488392725122001,0.9667307407954746,0.794432548179857,2019-10-04 18:35:00+00:00,2019-10-04 19:15:00+00:00,1505.56,1498.5797142857143,6.980285714285628,1.0833333333333333,True,3485,3486,7,1505.55,0.9155844155843428,1.0543981007736385,1.1833326511399584,-0.8423723957267341,1.0,tp1,2019,2019-10,2019-10-04,0.0429781834554464,0.9570218165445536,0.03-0.05R,1,1,1,1.0,10,4,2,1.0,7,2,1.0,32,4,1.0,True,True,True,True,True,15,5,74,7,True,15,Friday,ny_main,bull,0.86,high,below,below,0.2331460674157081,0.2356687898089679,0.0639320903065305,-0.0110928238219518,True,below_value,mid_volume,False,False,-1.0078384020301991,0.5517241379310345,True,True,0.0925266903914557,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,True,2019-10-04 19:15:00+00:00|demand|1505.56,2019-10,1,0.9570218165445536
1249,15min,m15_2c_1atr,demand,1572.44,1568.13,2020-01-08 16:00:00+00:00,2020-01-08 15:15:00+00:00,2020-01-08 15:30:00+00:00,2020-01-08 15:45:00+00:00,2,2.21333333333332,1.2770370370370083,0.7285382830626774,2020-01-08 16:40:00+00:00,2020-01-08 17:25:00+00:00,1574.49,1567.757,6.732999999999947,0.6666666666666666,True,21550,21551,8,1574.52,0.6919831223628473,0.0118817763255499,1.2282786276548414,-3.664042774394811,-1.0,stop,2020,2020-01,2020-01-08,0.0445566612208528,-1.0445566612208528,0.03-0.05R,7,4,2,1.0,18,4,2,1.0,4,4,0.6542923433875173,4,4,0.6542923433875173,True,True,True,True,True,15,7,26,7,False,12,Wednesday,ny_main,bull,0.92,high,below,below,0.6009673518742736,0.6761006289308327,-0.020837410042167,-0.7138462062167301,True,value_low_half,hvn,True,True,-0.2918461309965741,0.8636363636363636,True,True,0.096875000000006,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,2020-01-08 17:25:00+00:00|demand|1574.49,2020-01,1,-1.0445566612208528
1272,15min,m15_2c_1atr,demand,1547.31,1546.25,2020-01-10 09:15:00+00:00,2020-01-10 08:15:00+00:00,2020-01-10 08:30:00+00:00,2020-01-10 09:00:00+00:00,3,1.971052631578824,0.9763157894736312,0.0283018867924285,2020-01-10 15:25:00+00:00,2020-01-10 15:35:00+00:00,1555.92,1545.957,9.963000000000193,6.166666666666667,True,22080,22081,1,1555.91,0.9707057256990652,0.7286961758506324,0.9384723476864354,-0.4857974505671035,-0.4857974505671035,time,2020,2020-01,2020-01-10,0.0301114122252327,-0.5159088627923363,0.03-0.05R,7,4,2,1.0,17,4,2,1.0,4,3,1.0,9,4,1.0,True,True,True,True,True,15,7,35,7,False,10,Friday,london_ny_overlap,bear,0.308,low,above,above,0.7188552188552353,0.740601503759407,2.431286104210974,2.7396397411010263,True,below_value,mid_volume,False,False,-0.2479172939877526,0.4090909090909091,True,True,0.08525671219972,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,2020-01-10 15:35:00+00:00|demand|1555.92,2020-01,1,-0.5159088627923363
1488,15min,m15_2c_1atr,supply,1588.51,1585.82,2020-01-31 19:00:00+00:00,2020-01-31 18:15:00+00:00,2020-01-31 18:30:00+00:00,2020-01-31 18:45:00+00:00,2,2.0146947048391395,0.9541423866227702,0.6059479553903628,2020-01-31 19:35:00+00:00,2020-01-31 19:45:00+00:00,1581.89,1588.876,6.985999999999876,0.5833333333333334,True,26204,26205,1,1581.82,0.7936893203883223,0.0085886057830194,1.0062983109075432,0.687088462639603,-1.0,stop,2020,2020-01,2020-01-31,0.0429430289149735,-1.0429430289149737,0.03-0.05R,3,2,1,1.0,6,4,2,1.0,4,4,0.0594795539033749,4,4,0.0594795539033749,True,True,True,True,True,11,7,14,7,False,14,Friday,ny_main,bull,0.94,high,above,above,0.7095260441107673,0.5700325732898719,-0.0018334737067737,0.2015862833182387,True,above_value,mid_volume,False,True,0.4888348124821105,0.3611111111111111,False,False,,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,True,True,2020-01-31 19:45:00+00:00|supply|1581.89,2020-01,-1,-1.0429430289149737
1528,15min,m15_2c_1atr,demand,1554.41,1549.72,2020-02-05 16:15:00+00:00,2020-02-05 15:15:00+00:00,2020-02-05 15:30:00+00:00,2020-02-05 16:00:00+00:00,3,1.71938418474459,2.2974107767670207,0.0682302771855351,2020-02-05 16:30:00+00:00,2020-02-05 16:35:00+00:00,1556.5,1549.4425714285717,7.057428571428545,0.25,True,26994,26995,0,1556.49,0.6305970149253786,1.6691631917736147,0.5611108861989466,0.9507712238371004,1.0,tp1,2020,2020-02,2020-02-05,0.0425084004696167,0.9574915995303832,0.03-0.05R,14,4,2,1.0,14,4,2,1.0,3,2,1.0,31,4,1.0,True,True,True,True,True,20,7,76,7,True,11,Wednesday,london_ny_overlap,bear,0.734,high,inside,inside,1.2859934853419983,0.6503267973855872,0.5253932468245422,0.6488581101533738,True,value_low_half,mid_volume,True,True,-0.3096028500870344,0.7419354838709677,True,True,0.2135697764070914,True,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,True,2020-02-05 16:35:00+00:00|demand|1556.5,2020-02,1,0.9574915995303832
1688,15min,m15_2c_1atr,supply,1647.78,1643.65,2020-02-21 18:15:00+00:00,2020-02-21 17:30:00+00:00,2020-02-21 17:45:00+00:00,2020-02-21 18:00:00+00:00,2,1.056508395017112,1.0438707347896456,0.4479418886198455,2020-02-21 18:15:00+00:00,2020-02-21 18:25:00+00:00,1642.0,1648.1891428571428,6.18914285714277,0.0,True,30280,30281,1,1641.91,0.7665369649805065,0.5897424060567121,1.0437632720893937,-5.184885975440924,-1.0,stop,2020,2020-02,2020-02-21,0.0484719785800025,-1.0484719785800023,0.03-0.05R,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,False,False,False,False,False,0,0,0,0,False,13,Friday,ny_main,bull,1.0,high,above,above,0.4877873563218522,0.3173652694611157,-0.3089514037244835,0.2400043517884834,True,above_value,hvn,False,False,1.9332240790324575,0.7611940298507462,False,False,,True,False,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,2020-02-21 18:25:00+00:00|supply|1642.0,2020-02,-1,-1.0484719785800023
1744,15min,m15_2c_1atr,demand,1645.99,1641.36,2020-02-27 10:15:00+00:00,2020-02-27 09:30:00+00:00,2020-02-27 09:45:00+00:00,2020-02-27 10:00:00+00:00,2,1.8611925708700057,1.58406647116328,0.3606911447084305,2020-02-27 10:55:00+00:00,2020-02-27 11:40:00+00:00,1647.25,1641.041857142857,6.208142857143002,0.6666666666666666,True,31303,31304,8,1647.2,0.7975460122699827,2.1117426421519467,1.3482292841198855,-2.925190418114403,1.0,tp1,2020,2020-02,2020-02-27,0.0483236302551936,0.9516763697448064,0.03-0.05R,8,4,2,0.8423326133909285,31,4,2,1.0,13,4,1.0,14,4,1.0,True,True,True,True,True,34,7,59,7,True,6,Thursday,asia_late,bull,0.554,mid,below,below,1.1609604268563858,0.6280991735537319,-0.0331887410944422,-0.3369372145852207,True,value_low_half,mid_volume,False,True,-0.7369353613917107,0.7222222222222222,False,False,,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2020-02-27 11:40:00+00:00|demand|1647.25,2020-02,1,0.9516763697448064
1763,15min,m15_2c_1atr,demand,1625.71,1620.19,2020-02-28 16:00:00+00:00,2020-02-28 15:15:00+00:00,2020-02-28 15:30:00+00:00,2020-02-28 15:45:00+00:00,2,1.5598545454545722,1.1240727272727309,0.0398550724637731,2020-02-28 16:05:00+00:00,2020-02-28 16:10:00+00:00,1627.76,1619.5615714285716,8.198428571428394,0.0833333333333333,True,31633,31634,0,1627.72,0.3223684210526414,0.0902611998815134,1.472233354824119,-3.4506612765513256,-1.0,stop,2020,2020-02,2020-02-28,0.0365923783303428,-1.0365923783303428,0.03-0.05R,5,3,2,0.5742753623188145,6,3,2,0.5742753623188145,3,3,0.0996376811594123,7,4,0.369565217391299,True,True,True,True,True,11,7,20,7,False,11,Friday,london_ny_overlap,bear,0.812,high,inside,inside,2.4663972459212844,0.6893203883495129,0.6484395517033921,0.3282806540472463,True,below_value,mid_volume,False,False,-2.354109672585384,0.3580246913580246,False,False,,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,2020-02-28 16:10:00+00:00|demand|1627.76,2020-02,1,-1.0365923783303428
1782,15min,m15_2c_1atr,supply,1601.56,1596.88,2020-03-02 17:45:00+00:00,2020-03-02 17:00:00+00:00,2020-03-02 17:15:00+00:00,2020-03-02 17:30:00+00:00,2,1.249261083743831,0.9221674876847004,0.0897435897436084,2020-03-02 18:05:00+00:00,2020-03-02 18:20:00+00:00,1593.87,1602.1525714285713,8.282571428571373,0.3333333333333333,True,31935,31936,2,1593.8,0.6675603217158169,1.19286625961571,1.2725516575252998,-5.946220980371905,1.0,tp1,2020,2020-03,2020-03-02,0.0362206354134329,0.9637793645865672,0.03-0.05R,4,2,2,0.6837606837607174,4,2,2,0.6837606837607174,0,0,0.0,1,1,0.3141025641025809,True,True,True,False,True,4,3,6,5,True,13,Monday,ny_main,bear,0.804,high,below,below,1.23761153054223,0.401088929219608,-0.3659921239852656,-0.8141258347162226,True,value_low_half,hvn,True,True,-0.0639897892303948,0.9264705882352942,False,False,,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True,2020-03-02 18:20:00+00:00|supply|1593.87,2020-03,-1,0.9637793645865672
1783,15min,m15_2c_1atr,demand,1596.95,1591.44,2020-03-02 19:15:00+00:00,2020-03-02 18:15:00+00:00,2020-03-02 18:30:00+00:00,2020-03-02 19:00:00+00:00,3,1.487539173257758,1.1511714669452382,0.4791288566242971,2020-03-02 19:20:00+00:00,2020-03-02 19:30:00+00:00,1598.03,1591.057,6.972999999999956,0.0833333333333333,True,31949,31950,1,1598.05,0.5161290322580487,0.4961996271332365,1.0942205650365595,6.384626416176719,-1.0,stop,2020,2020-03,2020-03-02,0.0430230890577946,-1.0430230890577947,0.03-0.05R,7,3,2,0.8566243194192441,7,3,2,0.8566243194192441,1,1,0.1633393829401256,3,2,0.3593466424682434,True,True,True,True,True,9,5,13,7,False,14,Monday,ny_main,bear,0.686,high,below,below,1.3727161997564097,0.6965317919075308,0.563390875506032,0.5055153218063284,True,value_low_half,hvn,False,True,-0.7966441990534735,0.8235294117647058,False,False,,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,2020-03-02 19:30:00+00:00|demand|1598.03,2020-03,1,-1.0430230890577947
1796,15min,m15_2c_1atr,demand,1640.19,1631.03,2020-03-03 19:30:00+00:00,2020-03-03 18:15:00+00:00,2020-03-03 18:30:00+00:00,2020-03-03 19:15:00+00:00,4,1.3068269643623684,1.1012451696006922,0.2991266375545834,2020-03-03 20:40:00+00:00,2020-03-03 20:50:00+00:00,1644.99,1630.5231428571428,14.46685714285718,1.1666666666666667,True,32241,32242,1,1644.89,0.8743455497382726,0.1237310897815668,1.040308883359002,-0.3013785203618045,-1.0,stop,2020,2020-03,2020-03-03,0.0207370541533356,-1.0207370541533356,<=0.03R,0,0,0,0.0,17,4,2,1.0,0,0,0.0,18,4,1.0,False,True,False,False,True,0,0,53,7,False,15,Tuesday,ny_main,bull,0.918,high,above,above,0.4001999000499602,0.6352087114337579,0.3310439702106291,1.566620637727814,True,above_value,mid_volume,False,False,2.547892720306516,0.2578125,True,True,0.1600318471337579,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,2020-03-03 20:50:00+00:00|demand|1644.99,2020-03,1,-1.0207370541533356
