net_r,pf,max_dd_r
202.758239869369,1.7944413888140576,-8.5795846544991
151.43236651134725,1.5335519541140699,-9.975972121810514
166.48360917565452,1.604685007176076,-7.097520139657618
154.57432704024308,1.5482873632587413,-8.093614951280557
173.1649042896526,1.6373156331045822,-10.01738979769189
163.15931587933392,1.5870935997798719,-11.415210039194058
143.20349698887406,1.4967456344447576,-12.103878862007083
201.04635461572076,1.789362051354081,-8.664148948417825
130.5640802068561,1.4443558468585758,-10.014105243616559
174.15427870847515,1.6412562322841806,-6.587897041181876
159.23099621039586,1.5692722270486155,-7.992767327751974
188.0033638059616,1.7126726294076098,-6.598298632843629
157.63072141079624,1.564720721561233,-9.256058174458182
180.45624433684685,1.6736991978304716,-7.2772586196906275
121.8155246160752,1.4067235300443082,-9.982104776671903
224.2454195621536,1.9157774004957855,-12.646200659842862
145.38100848396317,1.5077314923543506,-14.479306684360012
169.3190577849906,1.6206262294234683,-12.34923524863838
193.50179756459042,1.7446184620625833,-8.55734639722354
151.83669026645526,1.536389444098774,-8.352643544223891
115.58634413876179,1.3811007958300956,-7.567100280875437
179.7086929032198,1.6716829606645007,-9.73506652013701
123.08368245142212,1.4139116599177672,-11.211813442102283
208.4307906501075,1.821974262017613,-8.638455837701287
159.47455494521236,1.5686835713297544,-10.854140268760613
156.54381568752046,1.5575725113290995,-10.017164279664446
139.5034402144117,1.481661905787367,-11.156136257128793
173.2157080035992,1.6386419062496014,-9.804517468836076
177.09870985855878,1.65604172228067,-10.978681822372039
197.95148024658846,1.7633995810758456,-5.755271948892428
218.61190016526913,1.8794669030679645,-10.618953576878155
206.18422672882883,1.8099684356585815,-8.580547674753426
187.01293083421237,1.7041895925397403,-10.933659355280483
142.00948743086326,1.4919172286263347,-8.086029935548794
161.41736864959546,1.579956308416699,-7.25436388806196
158.65770980261865,1.5642771340692576,-7.570496918190216
154.75152103340326,1.5482664992886248,-14.611874037834554
178.91074625088228,1.6679478509718046,-9.605576804084237
126.82590783300674,1.4268794387917396,-10.445099013438833
149.2735729189488,1.5241920912442422,-8.850490169717197
118.50620784929168,1.3921781822050643,-12.376946223116683
143.6138946224495,1.4986140839828426,-12.40484844714544
128.31039036455334,1.432772742917005,-13.59804433271161
175.62460284462495,1.651269672198687,-9.12454766844776
160.4181178712102,1.5755296966920909,-11.23299721493045
173.9029332747404,1.6399303070113505,-14.362366043867993
153.87607614535779,1.5473298354473415,-9.755395540550374
144.71875993934873,1.5039654797536284,-6.628600052945188
181.63610459716733,1.6744135382449268,-7.129090545226559
146.30330416282442,1.5107893724401724,-7.648612391643297
157.23823755471017,1.5616818652284075,-11.440099230581609
188.51980421743025,1.7119445956123596,-5.112601468251441
164.60971133081807,1.5926053547454462,-7.835286493087921
155.41280504700057,1.5514983816493157,-8.969804533626402
159.57902217429432,1.5702986285485285,-7.878517498971149
156.17140598448873,1.555999588847286,-7.674330330320963
162.4138642821858,1.5894617992403488,-8.471881216472767
166.43574268978136,1.60362849677528,-7.7960076494441495
199.10170054611405,1.7692893443113702,-6.583593521322655
138.3560909143085,1.4749055538136722,-8.069345298486603
159.70243571690906,1.5747223657574303,-8.86334706876599
150.77582225827035,1.532965438540181,-8.668129563767284
162.53114909764946,1.5854020887151865,-8.667833221939487
170.34648374407567,1.6220890786244049,-9.997173075690341
187.97582476503356,1.7151553343088592,-7.30621892256525
164.1952166173629,1.5933025410968116,-6.569974358575109
146.09982728345523,1.5115287771966381,-10.331163440761847
