zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped,winner,entry_ny_hour,entry_weekday,entry_session,trend_ema50_200,atr_pct_rank_500,vol_regime,orb30_state,orb15_state,orb30_width_atr,entry_close_location,entry_ema8_distance_atr,entry_ema20_distance_atr,profile_complete,profile_location,volume_node,zone_contains_poc,zone_overlaps_value,poc_distance_r,zone_volume_percentile,ob_overlap_30d,ob_fvg_bos_overlap_30d,ob_min_discount_position_30d,recent_fvg_20,zone_fvg_overlap_100,opposite_fvg_20,dir_demand,dir_supply,cost_le_0p03,cost_le_0p05,risk_ge_10,risk_ge_15,fast_confirm_1,fast_confirm_2,fast_confirm_3,body_ge_45,body_ge_60,body_ge_70,h1_stack_96,h1_stack_30d,intraday_stack_24h,intraday_stack_7d,stack_score3,stack_7d30d_score3,trend_aligned,orb_continuation,orb_reversal,orb_inside,vp_lvn,vp_hvn,vp_value_low,vp_value_high,vp_below_value,vp_above_value,ob_quality,tight_zone,wide_zone,impulse_ge_1p5,impulse_ge_2,base_body_low,base_body_high,ny_main_or_overlap,avoid_after_hours,ema8_aligned,minute,r
342,15min,m15_2c_1atr,supply,1509.86,1507.67,2019-10-04 15:00:00+00:00,2019-10-04 14:00:00+00:00,2019-10-04 14:15:00+00:00,2019-10-04 14:45:00+00:00,3,1.3616187989556072,2.001305483028541,0.1415525114155113,2019-10-04 15:00:00+00:00,2019-10-04 15:05:00+00:00,1507.51,1510.0285714285712,2.5185714285712493,0.0,True,3435,3436,0,1507.51,0.499999999999928,0.6868973340896761,1.7906976744187286,4.065796937039431,-1.0,stop,2019,2019-10,2019-10-04,0.1191151446398269,-1.1191151446398269,0.10-0.20R,5,3,2,0.5707762557078075,5,3,2,0.5707762557078075,2,1,1.0,6,2,1.0,True,True,True,True,True,9,7,17,7,False,11,Friday,london_ny_overlap,bull,0.124,low,below,below,0.7312775330395684,0.3607594936709544,-1.1559466479205065,-1.254780948496675,True,value_high_half,hvn,True,True,0.0059557572319407,1.0,False,False,,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,5,-1.1191151446398269
375,15min,m15_2c_1atr,demand,1504.94,1503.05,2019-10-08 16:30:00+00:00,2019-10-08 15:45:00+00:00,2019-10-08 16:00:00+00:00,2019-10-08 16:15:00+00:00,2,1.197149643705485,0.6983372921615679,0.1481481481481258,2019-10-08 17:10:00+00:00,2019-10-08 17:25:00+00:00,1505.53,1502.7732857142855,2.7567142857142244,0.6666666666666666,True,4015,4016,2,1505.5,0.7808219178083898,0.3228481111053966,1.353060061149438,0.9540343058507113,-1.0,stop,2019,2019-10,2019-10-08,0.1088252059905709,-1.108825205990571,0.10-0.20R,2,2,2,1.0,7,2,2,1.0,2,2,1.0,18,4,1.0,True,True,True,True,True,6,6,43,7,False,13,Tuesday,ny_main,bull,0.854,high,above,above,1.4047064908197198,0.6772727272727174,0.0672841763226573,0.68876111257596,True,above_value,hvn,False,False,4.260506814530811,0.7857142857142857,True,True,0.0925266903914557,True,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,True,25,-1.108825205990571
377,15min,m15_2c_1atr,supply,1506.07,1503.87,2019-10-08 18:00:00+00:00,2019-10-08 17:15:00+00:00,2019-10-08 17:30:00+00:00,2019-10-08 17:45:00+00:00,2,1.2083664283823885,0.8154620068837826,0.6272727272726606,2019-10-08 18:25:00+00:00,2019-10-08 18:40:00+00:00,1503.2,1506.357142857143,3.157142857142844,0.4166666666666667,True,4030,4031,2,1503.23,0.5398230088494168,1.7104072398190404,2.0556561085972964,-1.1022624434389243,1.0,tp1,2019,2019-10,2019-10-08,0.0950226244343895,0.9049773755656104,0.05-0.10R,9,4,2,1.0,22,4,2,1.0,1,1,0.6863636363636181,19,4,1.0,True,True,True,True,True,11,5,60,7,True,14,Tuesday,ny_main,bull,0.83,high,inside,inside,1.4736842105262655,0.3662790697674995,-0.1860266550532632,-0.0125260075425414,True,above_value,hvn,False,False,4.028959276018052,0.7619047619047619,True,True,0.3193041526374861,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,40,0.9049773755656104
378,15min,m15_2c_1atr,supply,1504.1,1501.04,2019-10-08 19:30:00+00:00,2019-10-08 18:15:00+00:00,2019-10-08 18:30:00+00:00,2019-10-08 19:15:00+00:00,4,1.1029278599456227,1.2930878357983429,0.3169934640523021,2019-10-08 19:30:00+00:00,2019-10-08 19:50:00+00:00,1500.36,1504.3057142857142,3.9457142857143026,0.0,True,4044,4045,3,1500.34,0.4056939501779794,0.6488052136133071,1.472483707458401,-1.7132512671976732,-1.0,stop,2019,2019-10,2019-10-08,0.076031860970311,-1.076031860970311,0.05-0.10R,4,3,2,0.6013071895424676,22,4,2,1.0,2,1,0.6862745098039784,17,4,1.0,True,True,True,True,True,8,7,56,7,False,15,Tuesday,ny_main,bull,0.67,high,below,below,1.757360077644704,0.4911032028470234,-0.7917118117075309,-1.0981557768372847,True,value_high_half,mid_volume,False,True,2.6154960173786836,0.6904761904761905,True,True,0.2733446519524787,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,50,-1.076031860970311
393,15min,m15_2c_1atr,demand,1507.14,1504.66,2019-10-09 16:30:00+00:00,2019-10-09 15:45:00+00:00,2019-10-09 16:00:00+00:00,2019-10-09 16:15:00+00:00,2,1.8624813153960855,1.29745889387146,0.8145161290322448,2019-10-09 16:30:00+00:00,2019-10-09 16:55:00+00:00,1507.8,1504.383142857143,3.4168571428569976,0.0,True,4285,4286,4,1507.79,0.7514792899407934,0.436073250271783,1.0477464670959342,-4.208545865039027,-1.0,stop,2019,2019-10,2019-10-09,0.0877999832761974,-1.087799983276197,0.05-0.10R,10,4,2,0.3467741935484359,20,4,2,0.6249999999999771,0,0,0.0,5,2,1.0,True,True,True,False,True,10,3,30,7,False,12,Wednesday,ny_main,bull,0.61,mid,above,above,1.0695839311334885,0.8518518518518563,0.6701897165563305,1.2112994540845068,True,value_high_half,hvn,True,True,0.0438999916381253,1.0,False,False,,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,55,-1.087799983276197
394,15min,m15_2c_1atr,demand,1506.98,1504.05,2019-10-09 20:30:00+00:00,2019-10-09 19:45:00+00:00,2019-10-09 20:00:00+00:00,2019-10-09 20:15:00+00:00,2,1.2902059992772947,1.4824719913263869,0.6587030716723624,2019-10-09 20:45:00+00:00,2019-10-09 20:55:00+00:00,1507.13,1503.8367142857142,3.2932857142859575,0.25,True,4333,4334,1,1507.12,0.6031746031745288,2.987897453693417,1.591116123714803,-3.7227258925083584,1.0,tp1,2019,2019-10,2019-10-09,0.0910944345638244,0.9089055654361756,0.05-0.10R,11,4,2,0.7918088737200976,22,4,2,0.7918088737200976,0,0,0.0,11,4,1.0,True,True,True,False,True,11,3,44,7,True,16,Wednesday,ny_main,bull,0.53,mid,above,above,1.1210526315790086,0.551020408163218,0.1172941411375995,0.224585577957083,True,value_low_half,hvn,False,True,-0.5268294798941567,0.84,True,True,0.2327919566898666,True,True,False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,55,0.9089055654361756
400,15min,m15_2c_1atr,demand,1506.96,1505.45,2019-10-10 14:15:00+00:00,2019-10-10 13:30:00+00:00,2019-10-10 13:45:00+00:00,2019-10-10 14:00:00+00:00,2,1.0087220326127582,0.8016685627607184,0.8344370860927143,2019-10-10 15:00:00+00:00,2019-10-10 15:10:00+00:00,1507.96,1505.2137142857143,2.7462857142857047,0.75,True,4540,4541,1,1507.97,0.7222222222222503,1.2161880982105446,2.210258010819793,-8.181960049937617,1.0,tp1,2019,2019-10,2019-10-10,0.1092384519350815,0.8907615480649185,0.10-0.20R,9,4,2,1.0,27,4,2,1.0,0,0,0.0,4,2,1.0,True,True,True,False,True,9,3,35,7,True,11,Thursday,london_ny_overlap,bull,0.464,mid,inside,inside,2.0613150463897467,0.5131578947368303,0.0746505484354271,0.0277877851267651,True,value_low_half,hvn,False,True,-0.5625780274656964,0.7777777777777778,False,False,,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,True,10,0.8907615480649185
413,15min,m15_2c_1atr,demand,1482.27,1479.05,2019-10-11 19:15:00+00:00,2019-10-11 18:15:00+00:00,2019-10-11 18:30:00+00:00,2019-10-11 19:00:00+00:00,3,1.0167597765362977,0.812398630383853,0.8695652173912829,2019-10-11 19:20:00+00:00,2019-10-11 19:25:00+00:00,1482.78,1478.6952857142858,4.084714285714199,0.0833333333333333,True,4867,4868,0,1482.8,0.2564102564102016,3.5179939145945847,0.8274752561815716,2.563214772846562,1.0,tp1,2019,2019-10,2019-10-11,0.0734445493652308,0.9265554506347692,0.05-0.10R,1,1,1,1.0,1,1,1,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,1,1,True,15,Friday,ny_main,bear,0.974,high,below,below,0.6997500892538211,0.4709897610921771,0.5091724724178435,0.0736398604541805,True,below_value,mid_volume,False,False,-3.4494456685203763,0.4406779661016949,False,False,,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,25,0.9265554506347692
438,15min,m15_2c_1atr,supply,1496.99,1494.29,2019-10-15 14:15:00+00:00,2019-10-15 13:15:00+00:00,2019-10-15 13:30:00+00:00,2019-10-15 14:00:00+00:00,3,1.7340286831811538,1.6427640156453835,0.8259259259259187,2019-10-15 14:15:00+00:00,2019-10-15 14:35:00+00:00,1493.82,1497.163,3.3430000000000746,0.0,True,5360,5361,3,1493.81,0.5463917525772761,5.001495662578419,0.4546814238707591,2.078970984145944,1.0,tp1,2019,2019-10,2019-10-15,0.0897397547113351,0.9102602452886648,0.05-0.10R,10,4,2,1.0,18,4,2,1.0,4,3,0.7296296296296274,10,4,0.7296296296296274,True,True,True,True,True,18,7,38,7,True,10,Tuesday,london_ny_overlap,bull,0.366,mid,inside,inside,1.8574630210667944,0.6082474226805453,-0.1763310010585053,0.1490369729659891,True,above_value,mid_volume,False,True,1.163625486090274,0.35,True,True,0.3472070098575998,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,35,0.9102602452886648
449,15min,m15_2c_1atr,supply,1483.25,1482.37,2019-10-16 14:15:00+00:00,2019-10-16 13:15:00+00:00,2019-10-16 13:45:00+00:00,2019-10-16 14:00:00+00:00,2,1.304010349288584,0.5312634756361355,0.5227272727272493,2019-10-16 15:00:00+00:00,2019-10-16 15:05:00+00:00,1480.71,1483.4602857142856,2.75028571428561,0.75,True,5642,5643,0,1480.72,0.7102272727272764,1.312590899646886,1.392582588821967,-3.490546436733945,1.0,tp1,2019,2019-10,2019-10-16,0.1090795761479368,0.8909204238520632,0.10-0.20R,3,2,2,1.0,5,3,2,1.0,0,0,0.0,4,2,1.0,True,True,True,False,True,3,3,13,7,True,11,Wednesday,london_ny_overlap,bear,0.528,mid,below,below,1.3794788273616336,0.0938775510204138,-0.6782779722105887,-1.096912875695313,True,value_high_half,hvn,False,True,0.5672137959692516,0.8787878787878788,False,False,,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,5,0.8909204238520632
453,15min,m15_2c_1atr,supply,1491.29,1486.18,2019-10-16 16:30:00+00:00,2019-10-16 15:45:00+00:00,2019-10-16 16:00:00+00:00,2019-10-16 16:15:00+00:00,2,1.2529456004011716,1.793431937829011,0.6516634050881056,2019-10-16 16:30:00+00:00,2019-10-16 16:40:00+00:00,1485.39,1491.712,6.321999999999889,0.0,True,5661,5662,1,1485.44,0.4968750000000027,0.4745333755140861,1.1784245491932852,-1.0423916482125963,-1.0,stop,2019,2019-10,2019-10-16,0.0474533375514086,-1.0474533375514086,0.03-0.05R,1,1,1,0.5048923679060622,6,3,2,0.5048923679060622,0,0,0.0,2,2,0.2426614481409067,True,True,True,False,True,1,1,10,7,False,12,Wednesday,ny_main,bear,0.93,high,above,above,0.7877237851662725,0.1154639175257641,-0.263799351147137,0.1695811142552278,True,above_value,mid_volume,False,False,1.183960771907665,0.3666666666666666,False,False,,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,40,-1.0474533375514086
