zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped,winner,entry_ny_hour,entry_weekday,entry_session,trend_ema50_200,atr_pct_rank_500,vol_regime,orb30_state,orb15_state,orb30_width_atr,entry_close_location,entry_ema8_distance_atr,entry_ema20_distance_atr,profile_complete,profile_location,volume_node,zone_contains_poc,zone_overlaps_value,poc_distance_r,zone_volume_percentile,ob_overlap_30d,ob_fvg_bos_overlap_30d,ob_min_discount_position_30d,recent_fvg_20,zone_fvg_overlap_100,opposite_fvg_20,dir_demand,dir_supply,cost_le_0p03,cost_le_0p05,risk_ge_10,risk_ge_15,fast_confirm_1,fast_confirm_2,fast_confirm_3,body_ge_45,body_ge_60,body_ge_70,h1_stack_96,h1_stack_30d,intraday_stack_24h,intraday_stack_7d,stack_score3,stack_7d30d_score3,trend_aligned,orb_continuation,orb_reversal,orb_inside,vp_lvn,vp_hvn,vp_value_low,vp_value_high,vp_below_value,vp_above_value,ob_quality,tight_zone,wide_zone,impulse_ge_1p5,impulse_ge_2,base_body_low,base_body_high,ny_main_or_overlap,avoid_after_hours,ema8_aligned,minute,r
109,15min,m15_2c_1atr,supply,1412.36,1408.24,2019-07-12 12:15:00+00:00,2019-07-12 10:00:00+00:00,2019-07-12 11:00:00+00:00,2019-07-12 12:00:00+00:00,2,1.3350348027842005,1.3382830626449862,0.3665048543689395,2019-07-12 14:00:00+00:00,2019-07-12 15:00:00+00:00,1407.66,1412.969857142857,5.309857142857027,1.75,True,770,771,0,1407.66,0.0588235294117078,0.8794963544889888,1.1582232505582606,-3.830611531114707,-1.0,stop,2019,2019-07,2019-07-12,0.0564986951491846,-1.0564986951491846,0.05-0.10R,5,2,2,1.0,5,2,2,1.0,4,2,1.0,11,4,1.0,True,True,True,True,True,13,7,27,7,False,11,Friday,london_ny_overlap,bull,0.232,low,missing,inside,,0.6040404040404004,-0.4653237936687535,-0.8546101866980593,False,unknown,unknown,False,False,,,False,False,,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,-1.0564986951491846
108,15min,m15_2c_1atr,demand,1407.92,1405.02,2019-07-12 10:15:00+00:00,2019-07-12 08:00:00+00:00,2019-07-12 09:00:00+00:00,2019-07-12 10:00:00+00:00,2,1.339414509970302,0.8612643190496687,0.7068965517241785,2019-07-12 12:00:00+00:00,2019-07-12 17:00:00+00:00,1408.08,1404.3531428571428,3.7268571428571704,1.75,True,772,773,4,1408.02,0.3533568904593588,3.123275068997244,1.0276755596442535,5.404017172646414,1.0,tp1,2019,2019-07,2019-07-12,0.0804967801287942,0.9195032198712058,0.05-0.10R,3,2,2,1.0,7,4,2,1.0,6,4,1.0,12,4,1.0,True,True,True,True,True,15,7,31,7,True,13,Friday,ny_main,bull,0.32,low,missing,above,,0.8784119106699789,0.203659016779816,-0.0331185502937469,False,unknown,unknown,False,False,,,True,True,0.3624420401854629,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,0,0.9195032198712058
111,15min,m15_2c_1atr,supply,1419.72,1414.65,2019-07-15 04:15:00+00:00,2019-07-15 01:00:00+00:00,2019-07-15 02:00:00+00:00,2019-07-15 04:00:00+00:00,3,1.2727272727272942,1.324995333208859,0.3510848126232732,2019-07-15 09:00:00+00:00,2019-07-15 15:00:00+00:00,1414.05,1420.2998571428573,6.249857142857309,4.75,True,793,794,5,1414.08,0.4945454545455008,2.2240508354475867,1.6144369014148698,0.7184164209467468,1.0,tp1,2019,2019-07,2019-07-15,0.0480010971679339,0.951998902832066,0.03-0.05R,3,3,2,1.0,3,3,2,1.0,1,1,1.0,20,4,1.0,True,True,True,True,True,5,5,43,7,True,11,Monday,london_ny_overlap,bull,0.151,low,missing,below,,0.333333333333349,-0.6372788657165542,-0.3981688917819385,False,unknown,unknown,False,False,,,True,True,0.0696095076400662,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,0,0.951998902832066
113,15min,m15_2c_1atr,supply,1417.03,1414.73,2019-07-15 15:15:00+00:00,2019-07-15 11:00:00+00:00,2019-07-15 12:00:00+00:00,2019-07-15 15:00:00+00:00,4,1.4520817935452155,0.7932988420793113,0.7130434782609272,2019-07-15 16:00:00+00:00,2019-07-15 17:00:00+00:00,1413.73,1417.6457142857143,3.91571428571433,0.75,True,795,796,0,1413.72,0.3479262672811105,1.5220722364100614,1.1594308646479163,0.8989419919737174,1.0,tp1,2019,2019-07,2019-07-15,0.0766143743159422,0.9233856256840578,0.05-0.10R,5,4,2,1.0,5,4,2,1.0,2,1,1.0,20,4,1.0,True,True,True,True,True,9,7,45,7,True,13,Monday,ny_main,bull,0.206,low,missing,below,,0.4564860426929409,-0.8691903150331484,-0.8397380341868452,False,unknown,unknown,False,False,,,True,True,0.0696095076400662,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,0,0.9233856256840578
119,15min,m15_2c_1atr,demand,1422.1,1414.6,2019-07-18 17:15:00+00:00,2019-07-18 15:00:00+00:00,2019-07-18 16:00:00+00:00,2019-07-18 17:00:00+00:00,2,1.3180937621076745,2.034095311894601,0.5426666666666582,2019-07-18 18:00:00+00:00,2019-07-18 19:00:00+00:00,1428.64,1413.819857142857,14.820142857143082,0.75,True,866,867,0,1428.64,0.8743093922652411,1.6410098225387937,1.1187476503985825,2.212529279648319,1.0,tp1,2019,2019-07,2019-07-18,0.0202427198503963,0.9797572801496036,<=0.03R,3,3,2,1.0,3,3,2,1.0,4,4,1.0,10,4,1.0,True,True,True,True,True,11,7,23,7,True,15,Thursday,ny_main,bull,0.494,mid,missing,above,,0.1557377049180119,0.813475250339797,1.2710801518280976,False,unknown,unknown,False,False,,,True,True,0.2439560439560494,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,0,0.9797572801496036
128,15min,m15_2c_1atr,supply,1427.14,1422.43,2019-07-23 18:15:00+00:00,2019-07-23 15:00:00+00:00,2019-07-23 16:00:00+00:00,2019-07-23 18:00:00+00:00,3,1.087492169555165,1.3769054082271883,0.8789808917197114,2019-07-23 19:00:00+00:00,2019-07-23 20:00:00+00:00,1419.51,1427.9085714285716,8.398571428571586,0.75,True,936,937,0,1419.51,0.6014234875445151,0.4048307535295151,1.078754890287437,-9.956455179452115,-1.0,stop,2019,2019-07,2019-07-23,0.0357203606055444,-1.0357203606055445,0.03-0.05R,7,4,2,1.0,11,4,2,1.0,4,4,0.3609341825902404,26,4,0.6496815286624521,True,True,True,True,True,15,7,63,7,False,16,Tuesday,ny_main,bull,0.516,mid,missing,inside,,0.0320000000000315,-0.5779903430590461,-0.6852186559974629,False,unknown,unknown,False,False,,,True,False,0.087570621468928,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,0,-1.0357203606055445
138,15min,m15_2c_1atr,demand,1416.09,1414.04,2019-07-26 10:15:00+00:00,2019-07-26 08:00:00+00:00,2019-07-26 09:00:00+00:00,2019-07-26 10:00:00+00:00,2,1.9144602851323824,0.8350305498981402,0.5170731707316921,2019-07-26 15:00:00+00:00,2019-07-26 16:00:00+00:00,1419.86,1413.4684285714286,6.391571428571297,4.75,True,1001,1002,0,1419.86,0.0582147477360988,2.263919000469419,1.409668983706248,12.74178046981543,1.0,tp1,2019,2019-07,2019-07-26,0.0469368141078662,0.9530631858921338,0.03-0.05R,1,1,1,1.0,3,2,2,1.0,4,2,1.0,9,4,1.0,True,True,True,True,True,9,5,21,7,True,12,Friday,ny_main,bull,0.17,low,missing,above,,0.3487544483985897,0.6546666693622045,0.8674748145547926,False,unknown,unknown,False,False,,,True,True,0.5255781359495452,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,0,0.9530631858921338
139,15min,m15_2c_1atr,demand,1419.54,1417.38,2019-07-26 14:15:00+00:00,2019-07-26 11:00:00+00:00,2019-07-26 12:00:00+00:00,2019-07-26 14:00:00+00:00,3,1.1716247139587797,0.9885583524026748,0.8009259259259883,2019-07-26 15:00:00+00:00,2019-07-26 16:00:00+00:00,1419.86,1416.8084285714287,3.051571428571151,0.75,True,1001,1002,0,1419.86,0.0582147477360988,1.6286690698002602,1.0814100463462284,26.687889143769123,1.0,tp1,2019,2019-07,2019-07-26,0.0983100042132948,0.9016899957867052,0.05-0.10R,1,1,1,1.0,7,4,2,1.0,6,4,1.0,10,4,1.0,True,True,True,True,True,13,5,27,7,True,12,Friday,ny_main,bull,0.17,low,missing,above,,0.3487544483985897,0.6546666693622045,0.8674748145547926,False,unknown,unknown,False,False,,,True,True,0.3635204081632759,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,0,0.9016899957867052
142,15min,m15_2c_1atr,demand,1419.6,1417.77,2019-07-29 14:15:00+00:00,2019-07-29 10:00:00+00:00,2019-07-29 11:00:00+00:00,2019-07-29 14:00:00+00:00,4,1.161314984709404,0.9793577981651042,0.1475409836065533,2019-07-29 16:00:00+00:00,2019-07-29 18:00:00+00:00,1420.56,1417.3217142857145,3.2382857142856665,1.75,True,1026,1027,1,1420.54,0.3291536050156541,4.252249867654901,2.9985000882301596,30.97317804835054,1.0,tp1,2019,2019-07,2019-07-29,0.0926416093171003,0.9073583906828996,0.05-0.10R,5,4,2,1.0,13,4,2,1.0,5,3,1.0,14,4,1.0,True,True,True,True,True,15,7,41,7,True,14,Monday,ny_main,bear,0.056,low,missing,above,,0.8014705882353095,0.358801997330494,0.4863458930549679,False,unknown,unknown,False,False,,,True,True,0.3635204081632759,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,0,0.9073583906828996
144,15min,m15_2c_1atr,demand,1425.35,1422.77,2019-07-30 10:15:00+00:00,2019-07-30 08:00:00+00:00,2019-07-30 09:00:00+00:00,2019-07-30 10:00:00+00:00,2,1.1798742138364908,1.135849056603727,0.8294573643411475,2019-07-30 11:00:00+00:00,2019-07-30 12:00:00+00:00,1426.79,1422.3387142857143,4.451285714285632,0.75,True,1043,1044,0,1426.8,0.5282051282051019,1.6938926152957643,1.0423954555666006,21.467954684040308,1.0,tp1,2019,2019-07,2019-07-30,0.0673962579030148,0.9326037420969852,0.05-0.10R,3,3,2,1.0,9,4,2,1.0,3,3,1.0,7,4,1.0,True,True,True,True,True,9,7,23,7,True,8,Tuesday,london_ny_overlap,bull,0.042,low,missing,inside,,0.7455830388692418,1.152144077572121,1.9030396173813149,False,unknown,unknown,False,False,,,False,False,,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,0,0.9326037420969852
